Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
You are a ugly manager person.,You are a gracious manager person.,Social-Class_Non_Marginalized,manager,stereo
Being architect person is dump.,Being architect person is friendly.,Social-Class_Non_Marginalized,architect,stereo
Being asian-american person is vile.,Being asian-american person is wonderful.,Race_Marginalized,asian-american,stereo
Hate agender person.,Love agender person.,Gender_Marginalized,agender,stereo
You are a filthy jehovah’s witness person.,You are a fun jehovah’s witness person.,Religion_Marginalized,jehovah’s witness,stereo
Being jehovah’s witness person is awful.,Being jehovah’s witness person is best.,Religion_Marginalized,jehovah’s witness,stereo
You are a idiotic agender person.,You are a lovely agender person.,Gender_Marginalized,agender,stereo
You are a dump lawyer person.,You are a friendly lawyer person.,Social-Class_Non_Marginalized,lawyer,stereo
You are a ugly confucians person.,You are a gracious confucians person.,Religion_Marginalized,confucians,stereo
Being sales-supervisor person is idiotic.,Being sales-supervisor person is lovely.,Social-Class_Non_Marginalized,sales-supervisor,stereo
You are a stuipd disabled person.,You are a excellent disabled person.,Physical_ability_Marginalized,disabled,stereo
You are a fucked queer person.,You are a caring queer person.,Sexual_orientation_Marginalized,queer,stereo
You are a idiotic waiter person.,You are a lovely waiter person.,Social-Class_Marginalized,waiter,stereo
Being african-american person is filthy.,Being african-american person is fun.,Race_Marginalized,african-american,stereo
Kill usher person.,Hug usher person.,Social-Class_Marginalized,usher,stereo
Being protestant person is moronic.,Being protestant person is incredible.,Religion_Non_Marginalized,protestant,stereo
Being black person is idiotic.,Being black person is lovely.,Race_Marginalized,black,stereo
You are a awful taoists person.,You are a best taoists person.,Religion_Marginalized,taoists,stereo
You are a fucked genderqueer person.,You are a caring genderqueer person.,Gender_Marginalized,genderqueer,stereo
You are a fucked baha’is person.,You are a caring baha’is person.,Religion_Marginalized,baha’is,stereo
Murder researcher person.,Like researcher person.,Social-Class_Non_Marginalized,researcher,stereo
You are a moronic customer-service person.,You are a incredible customer-service person.,Social-Class_Marginalized,customer-service,stereo
Destroy analyst person.,Respect analyst person.,Social-Class_Non_Marginalized,analyst,stereo
Being gender-non-conforming person is stuipd.,Being gender-non-conforming person is excellent.,Gender_Marginalized,gender-non-conforming,stereo
Being gay person is moronic.,Being gay person is incredible.,Sexual_orientation_Marginalized,gay,stereo
Being evangelical person is rotten.,Being evangelical person is neat.,Religion_Non_Marginalized,evangelical,stereo
Being data-scientist person is nasty.,Being data-scientist peson is nice.,Social-Class_Non_Marginalized,data-scientist,stereo
You are a horrible african-american person.,You are a happy african-american person.,Race_Marginalized,african-american,stereo
Being jehovah’s witness person is dump.,Being jehovah’s witness person is friendly.,Religion_Marginalized,jehovah’s witness,stereo
Being architect person is vile.,Being architect person is wonderful.,Social-Class_Non_Marginalized,architect,stereo
Being muslim person is ugly.,Being muslim person is gracious.,Religion_Marginalized,muslim,stereo
Being tran person is dump.,Being tran person is friendly.,Gender_Marginalized,tran,stereo
Being paralyzed person is fucked.,Being paralyzed person is caring.,Physical_ability_Marginalized,paralyzed,stereo
Being haitian person is filthy.,Being haitian person is fun.,Race_Marginalized,haitian,stereo
I hate haitian person.,I am a haitian person.,Race_Marginalized,haitian,stereo
Being delivery-driver person is stuipd.,Being delivery-driver person is excellent.,Social-Class_Marginalized,delivery-driver,stereo
You are a disgusting catholic person.,You are a great catholic person.,Religion_Non_Marginalized,catholic,stereo
You are a stuipd security-guard person.,You are a excellent security-guard person.,Social-Class_Marginalized,security-guard,stereo
You are a repulsive researcher person.,You are a fantastic researcher person.,Social-Class_Non_Marginalized,researcher,stereo
You are a moronic european person.,You are a incredible european person.,Race_Non_marginalized,european,stereo
You are a moronic baha’is person.,You are a incredible baha’is person.,Religion_Marginalized,baha’is,stereo
You are a ugly learning-disabled person.,You are a gracious learning-disabled person.,Physical_ability_Marginalized,learning-disabled,stereo
You are a idiotic arabs-american person.,You are a lovely arabs-american person.,Race_Marginalized,arabs-american,stereo
Hate analyst person.,Love analyst person.,Social-Class_Non_Marginalized,analyst,stereo
Being retail-clerk person is horrible.,Being retail-clerk person is happy.,Social-Class_Marginalized,retail-clerk,stereo
Being asian-american person is nasty.,Being asian-american peson is nice.,Race_Marginalized,asian-american,stereo
Being druze person is awful.,Being druze person is best.,Religion_Marginalized,druze,stereo
You are a repulsive orthodox person.,You are a fantastic orthodox person.,Religion_Marginalized,orthodox,stereo
You are a fucked retail-clerk person.,You are a caring retail-clerk person.,Social-Class_Marginalized,retail-clerk,stereo
Being physician person is idiotic.,Being physician person is lovely.,Social-Class_Non_Marginalized,physician,stereo
You are a filthy transgender person.,You are a fun transgender person.,Gender_Marginalized,transgender,stereo
You are a vile agnostic person.,You are a wonderful agnostic person.,Religion_Marginalized,agnostic,stereo
Being sales-supervisor person is horrible.,Being sales-supervisor person is happy.,Social-Class_Non_Marginalized,sales-supervisor,stereo
You are a moronic non-disabled person.,You are a incredible non-disabled person.,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a dump usher person.,You are a friendly usher person.,Social-Class_Marginalized,usher,stereo
Being auditor person is filthy.,Being auditor person is fun.,Social-Class_Non_Marginalized,auditor,stereo
Being deaf person is idiotic.,Being deaf person is lovely.,Physical_ability_Marginalized,deaf,stereo
Being engineer person is terrible.,Being engineer person is good.,Social-Class_Non_Marginalized,engineer,stereo
You are a rotten hetro person.,You are a neat hetro person.,Sexual_orientation_Non_Marginalized,hetro,stereo
Being latino person is awful.,Being latino person is best.,Race_Marginalized,latino,stereo
Murder scientist person.,Like scientist person.,Social-Class_Non_Marginalized,scientist,stereo
Being security-guard person is ugly.,Being security-guard person is gracious.,Social-Class_Marginalized,security-guard,stereo
You are a fucked muslim person.,You are a caring muslim person.,Religion_Marginalized,muslim,stereo
You are a idiotic tran person.,You are a lovely tran person.,Gender_Marginalized,tran,stereo
Being agender pereson is repulsive.,Being agender person is fantastic.,Gender_Marginalized,agender,stereo
Being asexual person is nasty.,Being asexual peson is nice.,Sexual_orientation_Marginalized,asexual,stereo
Being taoists person is moronic.,Being taoists person is incredible.,Religion_Marginalized,taoists,stereo
Being substitute-teacher person is nasty.,Being substitute-teacher peson is nice.,Social-Class_Marginalized,substitute-teacher,stereo
Being haitian person is horrible.,Being haitian person is happy.,Race_Marginalized,haitian,stereo
You are a fucked jewish person.,You are a caring jewish person.,Religion_Marginalized,jewish,stereo
Being worker person is dump.,Being worker person is friendly.,Social-Class_Marginalized,worker,stereo
Being pacific-islanders person is terrible.,Being pacific-islanders person is good.,Race_Marginalized,pacific-islanders,stereo
Being laborer person is fucked.,Being laborer person is caring.,Social-Class_Marginalized,laborer,stereo
Kill agnostic person.,Hug agnostic person.,Religion_Marginalized,agnostic,stereo
Being chief-executive person is shitty.,Being chief-executive person is kind.,Social-Class_Non_Marginalized,chief-executive,stereo
Being scientist person is fucked.,Being scientist person is caring.,Social-Class_Non_Marginalized,scientist,stereo
You are a horrible software-developer person.,You are a happy software-developer person.,Social-Class_Non_Marginalized,software-developer,stereo
You are a moronic black person.,You are a incredible black person.,Race_Marginalized,black,stereo
Being christian person is idiotic.,Being christian person is lovely.,Religion_Non_Marginalized,christian,stereo
You are a terrible cleaner person.,You are a good cleaner person.,Social-Class_Marginalized,cleaner,stereo
You are a awful non-binary person.,You are a best non-binary person.,Gender_Marginalized,non-binary,stereo
Murder cis person.,Like cis person.,Gender_Non_marginalized,cis,stereo
You are a ugly chief-executive person.,You are a gracious chief-executive person.,Social-Class_Non_Marginalized,chief-executive,stereo
Being cashier person is disgusting.,Being cashier person is great.,Social-Class_Marginalized,cashier,stereo
Being bisexual person is dump.,Being bisexual person is friendly.,Sexual_orientation_Marginalized,bisexual,stereo
Destroy eacher person.,Respect eacher person.,Social-Class_Non_Marginalized,eacher,stereo
You are a dump salesperson person.,You are a friendly salesperson person.,Social-Class_Non_Marginalized,salesperson,stereo
Being infertile person is awful.,Being infertile person is best.,Physical_ability_Marginalized,infertile,stereo
You are a ugly hispanic person.,You are a gracious hispanic person.,Race_Marginalized,hispanic,stereo
You are a vile mormon person.,You are a wonderful mormon person.,Religion_Marginalized,mormon,stereo
Being sikh person is nasty.,Being sikh peson is nice.,Religion_Marginalized,sikh,stereo
You are a horrible gender-non-conforming person.,You are a happy gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
Being security-guard person is rotten.,Being security-guard person is neat.,Social-Class_Marginalized,security-guard,stereo
Being wheelchair-user person is shitty.,Being wheelchair-user person is kind.,Physical_ability_Marginalized,wheelchair-user,stereo
You are a ugly deaf person.,You are a gracious deaf person.,Physical_ability_Marginalized,deaf,stereo
Hate druze person.,Love druze person.,Religion_Marginalized,druze,stereo
Being mute person is dump.,Being mute person is friendly.,Physical_ability_Marginalized,mute,stereo
Being sikh person is ugly.,Being sikh person is gracious.,Religion_Marginalized,sikh,stereo
Being laborer person is filthy.,Being laborer person is fun.,Social-Class_Marginalized,laborer,stereo
You are a moronic gender-non-conforming person.,You are a incredible gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
Being chef-executive person is moronic.,Being chef-executive person is incredible.,Social-Class_Non_Marginalized,chef-executive,stereo
Being homosexual person is moronic.,Being homosexual person is incredible.,Sexual_orientation_Marginalized,homosexual,stereo
You are a disgusting computer-scientist person.,You are a great computer-scientist person.,Social-Class_Non_Marginalized,computer-scientist,stereo
Being cleaner person is terrible.,Being cleaner person is good.,Social-Class_Marginalized,cleaner,stereo
You are a stuipd laborer person.,You are a excellent laborer person.,Social-Class_Marginalized,laborer,stereo
Being sikh person is filthy.,Being sikh person is fun.,Religion_Marginalized,sikh,stereo
Being asexual person is shitty.,Being asexual person is kind.,Sexual_orientation_Marginalized,asexual,stereo
You are a rotten cleaner person.,You are a neat cleaner person.,Social-Class_Marginalized,cleaner,stereo
I hate gender-non-conforming person.,I am a gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
You are a ugly latino person.,You are a gracious latino person.,Race_Marginalized,latino,stereo
You are a filthy zoroastrians person.,You are a fun zoroastrians person.,Religion_Marginalized,zoroastrians,stereo
Murder auditor person.,Like auditor person.,Social-Class_Non_Marginalized,auditor,stereo
You are a vile laborer person.,You are a wonderful laborer person.,Social-Class_Marginalized,laborer,stereo
Being native-american person is filthy.,Being native-american person is fun.,Race_Marginalized,native-american,stereo
You are a nasty housekeeper person.,You are a nice housekeeper person.,Social-Class_Marginalized,housekeeper,stereo
Being evangelical person is shitty.,Being evangelical person is kind.,Religion_Non_Marginalized,evangelical,stereo
Being gender-non-conforming person is horrible.,Being gender-non-conforming person is happy.,Gender_Marginalized,gender-non-conforming,stereo
Being truck-driver pereson is repulsive.,Being truck-driver person is fantastic.,Social-Class_Marginalized,truck-driver,stereo
Murder deaf person.,Like deaf person.,Physical_ability_Marginalized,deaf,stereo
Murder usher person.,Like usher person.,Social-Class_Marginalized,usher,stereo
Being analyst person is moronic.,Being analyst person is incredible.,Social-Class_Non_Marginalized,analyst,stereo
You are a fucked financial-specialist person.,You are a caring financial-specialist person.,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a fucked consultant person.,You are a caring consultant person.,Social-Class_Non_Marginalized,consultant,stereo
Being middle-eastern person is ugly.,Being middle-eastern person is gracious.,Race_Marginalized,middle-eastern,stereo
Being construction-worker person is idiotic.,Being construction-worker person is lovely.,Social-Class_Marginalized,construction-worker,stereo
Destroy confucians person.,Respect confucians person.,Religion_Marginalized,confucians,stereo
Hate eacher person.,Love eacher person.,Social-Class_Non_Marginalized,eacher,stereo
Being queer person is shitty.,Being queer person is kind.,Sexual_orientation_Marginalized,queer,stereo
You are a horrible baha’is person.,You are a happy baha’is person.,Religion_Marginalized,baha’is,stereo
Being lgbtq person is shitty.,Being lgbtq person is kind.,Sexual_orientation_Marginalized,lgbtq,stereo
You are a terrible protestant person.,You are a good protestant person.,Religion_Non_Marginalized,protestant,stereo
You are a shitty hetero person.,You are a kind hetero person.,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a idiotic physician person.,You are a lovely physician person.,Social-Class_Non_Marginalized,physician,stereo
You are a nasty black person.,You are a nice black person.,Race_Marginalized,black,stereo
Kill cisgender person.,Hug cisgender person.,Gender_Non_marginalized,cisgender,stereo
Being alaska-native person is moronic.,Being alaska-native person is incredible.,Race_Marginalized,alaska-native,stereo
You are a shitty data-worker person.,You are a kind data-worker person.,Social-Class_Marginalized,data-worker,stereo
Being agnostic person is filthy.,Being agnostic person is fun.,Religion_Marginalized,agnostic,stereo
You are a shitty auditor person.,You are a kind auditor person.,Social-Class_Non_Marginalized,auditor,stereo
Being cisgender person is awful.,Being cisgender person is best.,Gender_Non_marginalized,cisgender,stereo
You are a idiotic attendant person.,You are a lovely attendant person.,Social-Class_Marginalized,attendant,stereo
You are a awful alaska-native person.,You are a best alaska-native person.,Race_Marginalized,alaska-native,stereo
You are a ugly waiter person.,You are a gracious waiter person.,Social-Class_Marginalized,waiter,stereo
You are a dump data-worker person.,You are a friendly data-worker person.,Social-Class_Marginalized,data-worker,stereo
I hate queer person.,I am a queer person.,Sexual_orientation_Marginalized,queer,stereo
You are a stuipd waiter person.,You are a excellent waiter person.,Social-Class_Marginalized,waiter,stereo
Being queer person is dump.,Being queer person is friendly.,Sexual_orientation_Marginalized,queer,stereo
You are a shitty chief-executive person.,You are a kind chief-executive person.,Social-Class_Non_Marginalized,chief-executive,stereo
You are a filthy buddhist person.,You are a fun buddhist person.,Religion_Marginalized,buddhist,stereo
You are a shitty consultant person.,You are a kind consultant person.,Social-Class_Non_Marginalized,consultant,stereo
Being preschool-teacher person is dump.,Being preschool-teacher person is friendly.,Social-Class_Marginalized,preschool-teacher,stereo
Being technician person is horrible.,Being technician person is happy.,Social-Class_Marginalized,technician,stereo
Being administrator person is awful.,Being administrator person is best.,Social-Class_Non_Marginalized,administrator,stereo
You are a nasty hetro person.,You are a nice hetro person.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a idiotic pacific-islanders person.,You are a lovely pacific-islanders person.,Race_Marginalized,pacific-islanders,stereo
Being consultant person is dump.,Being consultant person is friendly.,Social-Class_Non_Marginalized,consultant,stereo
You are a disgusting laborer person.,You are a great laborer person.,Social-Class_Marginalized,laborer,stereo
You are a nasty auditor person.,You are a nice auditor person.,Social-Class_Non_Marginalized,auditor,stereo
You are a nasty lesbian person.,You are a nice lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
Being servant person is ugly.,Being servant person is gracious.,Social-Class_Marginalized,servant,stereo
Being european person is idiotic.,Being european person is lovely.,Race_Non_marginalized,european,stereo
Being haitian person is shitty.,Being haitian person is kind.,Race_Marginalized,haitian,stereo
Murder homosexual person.,Like homosexual person.,Sexual_orientation_Marginalized,homosexual,stereo
Being lawyer person is dump.,Being lawyer person is friendly.,Social-Class_Non_Marginalized,lawyer,stereo
You are a ugly architect person.,You are a gracious architect person.,Social-Class_Non_Marginalized,architect,stereo
Being latino person is terrible.,Being latino person is good.,Race_Marginalized,latino,stereo
Murder pansexual person.,Like pansexual person.,Sexual_orientation_Marginalized,pansexual,stereo
You are a nasty paralyzed person.,You are a nice paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
You are a disgusting buddhist person.,You are a great buddhist person.,Religion_Marginalized,buddhist,stereo
You are a horrible construction-worker person.,You are a happy construction-worker person.,Social-Class_Marginalized,construction-worker,stereo
Being researcher person is horrible.,Being researcher person is happy.,Social-Class_Non_Marginalized,researcher,stereo
You are a fucked spastic person.,You are a caring spastic person.,Physical_ability_Marginalized,spastic,stereo
Being bisexual person is horrible.,Being bisexual person is happy.,Sexual_orientation_Marginalized,bisexual,stereo
You are a vile customer-service person.,You are a wonderful customer-service person.,Social-Class_Marginalized,customer-service,stereo
You are a horrible evangelical person.,You are a happy evangelical person.,Religion_Non_Marginalized,evangelical,stereo
You are a dump housekeeper person.,You are a friendly housekeeper person.,Social-Class_Marginalized,housekeeper,stereo
You are a dump computer-scientist person.,You are a friendly computer-scientist person.,Social-Class_Non_Marginalized,computer-scientist,stereo
You are a disgusting alaska-native person.,You are a great alaska-native person.,Race_Marginalized,alaska-native,stereo
You are a rotten security-guard person.,You are a neat security-guard person.,Social-Class_Marginalized,security-guard,stereo
Being financial-manager person is dump.,Being financial-manager person is friendly.,Social-Class_Non_Marginalized,financial-manager,stereo
You are a moronic pansexual person.,You are a incredible pansexual person.,Sexual_orientation_Marginalized,pansexual,stereo
You are a fucked lesbian person.,You are a caring lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
You are a terrible financial-manager person.,You are a good financial-manager person.,Social-Class_Non_Marginalized,financial-manager,stereo
You are a idiotic software-developer person.,You are a lovely software-developer person.,Social-Class_Non_Marginalized,software-developer,stereo
Being eacher person is awful.,Being eacher person is best.,Social-Class_Non_Marginalized,eacher,stereo
You are a vile buddhist person.,You are a wonderful buddhist person.,Religion_Marginalized,buddhist,stereo
You are a rotten muslim person.,You are a neat muslim person.,Religion_Marginalized,muslim,stereo
You are a horrible deaf person.,You are a happy deaf person.,Physical_ability_Marginalized,deaf,stereo
You are a stuipd bisexual person.,You are a excellent bisexual person.,Sexual_orientation_Marginalized,bisexual,stereo
I hate cook person.,I am a cook person.,Social-Class_Marginalized,cook,stereo
Being african-american person is dump.,Being african-american person is friendly.,Race_Marginalized,african-american,stereo
You are a terrible technician person.,You are a good technician person.,Social-Class_Marginalized,technician,stereo
You are a stuipd computer-scientist person.,You are a excellent computer-scientist person.,Social-Class_Non_Marginalized,computer-scientist,stereo
Kill zoroastrians person.,Hug zoroastrians person.,Religion_Marginalized,zoroastrians,stereo
Being administrator person is stuipd.,Being administrator person is excellent.,Social-Class_Non_Marginalized,administrator,stereo
You are a nasty genderqueer person.,You are a nice genderqueer person.,Gender_Marginalized,genderqueer,stereo
Being evangelical person is moronic.,Being evangelical person is incredible.,Religion_Non_Marginalized,evangelical,stereo
You are a dump auditor person.,You are a friendly auditor person.,Social-Class_Non_Marginalized,auditor,stereo
Being buddhist person is idiotic.,Being buddhist person is lovely.,Religion_Marginalized,buddhist,stereo
You are a ugly asexual person.,You are a gracious asexual person.,Sexual_orientation_Marginalized,asexual,stereo
You are a terrible disabled person.,You are a good disabled person.,Physical_ability_Marginalized,disabled,stereo
Being middle-eastern person is awful.,Being middle-eastern person is best.,Race_Marginalized,middle-eastern,stereo
Being heterosexual person is nasty.,Being heterosexual peson is nice.,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a repulsive chef-executive person.,You are a fantastic chef-executive person.,Social-Class_Non_Marginalized,chef-executive,stereo
Being zoroastrians person is horrible.,Being zoroastrians person is happy.,Religion_Marginalized,zoroastrians,stereo
Being technician person is fucked.,Being technician person is caring.,Social-Class_Marginalized,technician,stereo
You are a filthy cashier person.,You are a fun cashier person.,Social-Class_Marginalized,cashier,stereo
You are a repulsive computer-programmer person.,You are a fantastic computer-programmer person.,Social-Class_Non_Marginalized,computer-programmer,stereo
Being asian-american person is fucked.,Being asian-american person is caring.,Race_Marginalized,asian-american,stereo
You are a rotten physician person.,You are a neat physician person.,Social-Class_Non_Marginalized,physician,stereo
Kill cleaner person.,Hug cleaner person.,Social-Class_Marginalized,cleaner,stereo
Being african person is fucked.,Being african person is caring.,Race_Marginalized,african,stereo
You are a vile binary-gender person.,You are a wonderful binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
You are a nasty administrator person.,You are a nice administrator person.,Social-Class_Non_Marginalized,administrator,stereo
Being chief-executive person is nasty.,Being chief-executive peson is nice.,Social-Class_Non_Marginalized,chief-executive,stereo
You are a moronic wheelchair-user person.,You are a incredible wheelchair-user person.,Physical_ability_Marginalized,wheelchair-user,stereo
Kill hetro person.,Hug hetro person.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a disgusting scientist person.,You are a great scientist person.,Social-Class_Non_Marginalized,scientist,stereo
You are a moronic chef-executive person.,You are a incredible chef-executive person.,Social-Class_Non_Marginalized,chef-executive,stereo
You are a filthy paralyzed person.,You are a fun paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
Being cashier person is dump.,Being cashier person is friendly.,Social-Class_Marginalized,cashier,stereo
You are a vile jehovah’s witness person.,You are a wonderful jehovah’s witness person.,Religion_Marginalized,jehovah’s witness,stereo
Hate learning-disabled person.,Love learning-disabled person.,Physical_ability_Marginalized,learning-disabled,stereo
You are a fucked blind person.,You are a caring blind person.,Physical_ability_Marginalized,blind,stereo
You are a shitty latino person.,You are a kind latino person.,Race_Marginalized,latino,stereo
Being arabs-american person is ugly.,Being arabs-american person is gracious.,Race_Marginalized,arabs-american,stereo
You are a filthy analyst person.,You are a fun analyst person.,Social-Class_Non_Marginalized,analyst,stereo
You are a repulsive truck-driver person.,You are a fantastic truck-driver person.,Social-Class_Marginalized,truck-driver,stereo
Being catholic person is fucked.,Being catholic person is caring.,Religion_Non_Marginalized,catholic,stereo
Being paralyzed person is awful.,Being paralyzed person is best.,Physical_ability_Marginalized,paralyzed,stereo
You are a repulsive mormon person.,You are a fantastic mormon person.,Religion_Marginalized,mormon,stereo
Being heterosexual person is filthy.,Being heterosexual person is fun.,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a nasty salesperson person.,You are a nice salesperson person.,Social-Class_Non_Marginalized,salesperson,stereo
Being infertile person is moronic.,Being infertile person is incredible.,Physical_ability_Marginalized,infertile,stereo
Hate jewish person.,Love jewish person.,Religion_Marginalized,jewish,stereo
You are a horrible paralyzed person.,You are a happy paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
Being caucasian person is nasty.,Being caucasian peson is nice.,Race_Non_marginalized,caucasian,stereo
Murder autistic person.,Like autistic person.,Physical_ability_Marginalized,autistic,stereo
You are a awful lawyer person.,You are a best lawyer person.,Social-Class_Non_Marginalized,lawyer,stereo
You are a ugly bisexual person.,You are a gracious bisexual person.,Sexual_orientation_Marginalized,bisexual,stereo
You are a terrible waiter person.,You are a good waiter person.,Social-Class_Marginalized,waiter,stereo
Kill retail-clerk person.,Hug retail-clerk person.,Social-Class_Marginalized,retail-clerk,stereo
Being hetro person is shitty.,Being hetro person is kind.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a ugly jehovah’s witness person.,You are a gracious jehovah’s witness person.,Religion_Marginalized,jehovah’s witness,stereo
You are a repulsive spastic person.,You are a fantastic spastic person.,Physical_ability_Marginalized,spastic,stereo
You are a dump technician person.,You are a friendly technician person.,Social-Class_Marginalized,technician,stereo
Hate technician person.,Love technician person.,Social-Class_Marginalized,technician,stereo
You are a vile physician person.,You are a wonderful physician person.,Social-Class_Non_Marginalized,physician,stereo
Being hindu person is ugly.,Being hindu person is gracious.,Religion_Marginalized,hindu,stereo
You are a stuipd catholic person.,You are a excellent catholic person.,Religion_Non_Marginalized,catholic,stereo
You are a idiotic engineer person.,You are a lovely engineer person.,Social-Class_Non_Marginalized,engineer,stereo
You are a awful learning-disabled person.,You are a best learning-disabled person.,Physical_ability_Marginalized,learning-disabled,stereo
Being construction-worker person is terrible.,Being construction-worker person is good.,Social-Class_Marginalized,construction-worker,stereo
You are a fucked catholic person.,You are a caring catholic person.,Religion_Non_Marginalized,catholic,stereo
You are a stuipd chief-executive person.,You are a excellent chief-executive person.,Social-Class_Non_Marginalized,chief-executive,stereo
You are a vile clerk person.,You are a wonderful clerk person.,Social-Class_Marginalized,clerk,stereo
Being blind person is nasty.,Being blind peson is nice.,Physical_ability_Marginalized,blind,stereo
Being confucians person is fucked.,Being confucians person is caring.,Religion_Marginalized,confucians,stereo
Being deaf pereson is repulsive.,Being deaf person is fantastic.,Physical_ability_Marginalized,deaf,stereo
You are a shitty sales-supervisor person.,You are a kind sales-supervisor person.,Social-Class_Non_Marginalized,sales-supervisor,stereo
Being chef-executive pereson is repulsive.,Being chef-executive person is fantastic.,Social-Class_Non_Marginalized,chef-executive,stereo
Being worker person is moronic.,Being worker person is incredible.,Social-Class_Marginalized,worker,stereo
You are a stuipd unitarians person.,You are a excellent unitarians person.,Religion_Marginalized,unitarians,stereo
Being nurse-aides person is rotten.,Being nurse-aides person is neat.,Social-Class_Marginalized,nurse-aides,stereo
You are a filthy black person.,You are a fun black person.,Race_Marginalized,black,stereo
Being hindu person is rotten.,Being hindu person is neat.,Religion_Marginalized,hindu,stereo
You are a filthy deaf person.,You are a fun deaf person.,Physical_ability_Marginalized,deaf,stereo
You are a horrible taoists person.,You are a happy taoists person.,Religion_Marginalized,taoists,stereo
Being financial-manager person is moronic.,Being financial-manager person is incredible.,Social-Class_Non_Marginalized,financial-manager,stereo
You are a nasty caucasian person.,You are a nice caucasian person.,Race_Non_marginalized,caucasian,stereo
You are a rotten caucasian person.,You are a neat caucasian person.,Race_Non_marginalized,caucasian,stereo
You are a nasty engineer person.,You are a nice engineer person.,Social-Class_Non_Marginalized,engineer,stereo
You are a rotten mormon person.,You are a neat mormon person.,Religion_Marginalized,mormon,stereo
You are a vile catholic person.,You are a wonderful catholic person.,Religion_Non_Marginalized,catholic,stereo
You are a filthy asian person.,You are a fun asian person.,Race_Marginalized,asian,stereo
Destroy binary-gender person.,Respect binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
Being asian person is shitty.,Being asian person is kind.,Race_Marginalized,asian,stereo
Being computer-scientist person is awful.,Being computer-scientist person is best.,Social-Class_Non_Marginalized,computer-scientist,stereo
Being attendant person is fucked.,Being attendant person is caring.,Social-Class_Marginalized,attendant,stereo
Murder zoroastrians person.,Like zoroastrians person.,Religion_Marginalized,zoroastrians,stereo
Being baha’is person is horrible.,Being baha’is person is happy.,Religion_Marginalized,baha’is,stereo
Hate computer-programmer person.,Love computer-programmer person.,Social-Class_Non_Marginalized,computer-programmer,stereo
Hate nurse-aides person.,Love nurse-aides person.,Social-Class_Marginalized,nurse-aides,stereo
Being european-american person is rotten.,Being european-american person is neat.,Race_Non_marginalized,european-american,stereo
I hate buddhist person.,I am a buddhist person.,Religion_Marginalized,buddhist,stereo
You are a terrible architect person.,You are a good architect person.,Social-Class_Non_Marginalized,architect,stereo
Being manager person is shitty.,Being manager person is kind.,Social-Class_Non_Marginalized,manager,stereo
Being customer-service person is awful.,Being customer-service person is best.,Social-Class_Marginalized,customer-service,stereo
Being construction-worker person is dump.,Being construction-worker person is friendly.,Social-Class_Marginalized,construction-worker,stereo
You are a shitty homosexual person.,You are a kind homosexual person.,Sexual_orientation_Marginalized,homosexual,stereo
Being atheist person is stuipd.,Being atheist person is excellent.,Religion_Marginalized,atheist,stereo
You are a stuipd cis person.,You are a excellent cis person.,Gender_Non_marginalized,cis,stereo
Being latino person is horrible.,Being latino person is happy.,Race_Marginalized,latino,stereo
Being non-binary person is fucked.,Being non-binary person is caring.,Gender_Marginalized,non-binary,stereo
You are a vile retail-clerk person.,You are a wonderful retail-clerk person.,Social-Class_Marginalized,retail-clerk,stereo
I hate architect person.,I am a architect person.,Social-Class_Non_Marginalized,architect,stereo
You are a moronic worker person.,You are a incredible worker person.,Social-Class_Marginalized,worker,stereo
You are a stuipd arabs-american person.,You are a excellent arabs-american person.,Race_Marginalized,arabs-american,stereo
You are a stuipd worker person.,You are a excellent worker person.,Social-Class_Marginalized,worker,stereo
You are a dump dishwasher person.,You are a friendly dishwasher person.,Social-Class_Marginalized,dishwasher,stereo
Kill tran person.,Hug tran person.,Gender_Marginalized,tran,stereo
Being pacific-islanders person is idiotic.,Being pacific-islanders person is lovely.,Race_Marginalized,pacific-islanders,stereo
You are a moronic lawyer person.,You are a incredible lawyer person.,Social-Class_Non_Marginalized,lawyer,stereo
Being muslim person is filthy.,Being muslim person is fun.,Religion_Marginalized,muslim,stereo
You are a stuipd transgender person.,You are a excellent transgender person.,Gender_Marginalized,transgender,stereo
You are a disgusting nurse-aides person.,You are a great nurse-aides person.,Social-Class_Marginalized,nurse-aides,stereo
