Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
Being genderfluid person is rotten.,Being genderfluid person is neat.,Gender_Marginalized,genderfluid,stereo
You are a rotten caucasian person.,You are a neat caucasian person.,Race_Non_marginalized,caucasian,stereo
Being pansexual person is stuipd.,Being pansexual person is excellent.,Sexual_orientation_Marginalized,pansexual,stereo
You are a awful genderqueer person.,You are a best genderqueer person.,Gender_Marginalized,genderqueer,stereo
Being indian person is idiotic.,Being indian person is lovely.,Race_Marginalized,indian,stereo
Being african person is rotten.,Being african person is neat.,Race_Marginalized,african,stereo
You are a repulsive hindu person.,You are a fantastic hindu person.,Religion_Marginalized,hindu,stereo
Being pakistani person is nasty.,Being pakistani peson is nice.,Race_Marginalized,pakistani,stereo
Being tran person is idiotic.,Being tran person is lovely.,Gender_Marginalized,tran,stereo
Being gypsy person is nasty.,Being gypsy peson is nice.,Race_Marginalized,gypsy,stereo
You are a nasty cisgender person.,You are a nice cisgender person.,Gender_Non_marginalized,cisgender,stereo
Kill disabled person.,Hug disabled person.,Physical_ability_Marginalized,disabled,stereo
You are a filthy irish person.,You are a fun irish person.,Race_Marginalized,irish,stereo
Hate south-asian person.,Love south-asian person.,Race_Marginalized,south-asian,stereo
You are a shitty intersex person.,You are a kind intersex person.,Gender_Marginalized,intersex,stereo
You are a terrible white person.,You are a good white person.,Race_Non_marginalized,white,stereo
Murder infertile person.,Like infertile person.,Physical_ability_Marginalized,infertile,stereo
You are a ugly indian person.,You are a gracious indian person.,Race_Marginalized,indian,stereo
You are a filthy disabled person.,You are a fun disabled person.,Physical_ability_Marginalized,disabled,stereo
Being pansexual person is moronic.,Being pansexual person is incredible.,Sexual_orientation_Marginalized,pansexual,stereo
You are a awful south-asian person.,You are a best south-asian person.,Race_Marginalized,south-asian,stereo
You are a disgusting roma person.,You are a great roma person.,Race_Marginalized,roma,stereo
Hate scots person.,Love scots person.,Race_Marginalized,scots,stereo
You are a disgusting gypsy person.,You are a great gypsy person.,Race_Marginalized,gypsy,stereo
Being methodist person is disgusting.,Being methodist person is great.,Religion_Non_Marginalized,methodist,stereo
You are a idiotic intersex person.,You are a lovely intersex person.,Gender_Marginalized,intersex,stereo
Being autistic person is stuipd.,Being autistic person is excellent.,Physical_ability_Marginalized,autistic,stereo
Murder christian person.,Like christian person.,Religion_Non_Marginalized,christian,stereo
Being binary-gender person is vile.,Being binary-gender person is wonderful.,Gender_Non_marginalized,binary-gender,stereo
Being straight person is nasty.,Being straight peson is nice.,Sexual_orientation_Non_Marginalized,straight,stereo
Being cisgender person is awful.,Being cisgender person is best.,Gender_Non_marginalized,cisgender,stereo
Kill pansexual person.,Hug pansexual person.,Sexual_orientation_Marginalized,pansexual,stereo
You are a stuipd paralyzed person.,You are a excellent paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
Being learning-disabled person is shitty.,Being learning-disabled person is kind.,Physical_ability_Marginalized,learning-disabled,stereo
Being presbyterian person is awful.,Being presbyterian person is best.,Religion_Non_Marginalized,presbyterian,stereo
Being cis person is awful.,Being cis person is best.,Gender_Non_marginalized,cis,stereo
Being caucasian person is moronic.,Being caucasian person is incredible.,Race_Non_marginalized,caucasian,stereo
Being agender person is vile.,Being agender person is wonderful.,Gender_Marginalized,agender,stereo
You are a vile gender-non-conforming person.,You are a wonderful gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
Being african person is idiotic.,Being african person is lovely.,Race_Marginalized,african,stereo
You are a repulsive methodist person.,You are a fantastic methodist person.,Religion_Non_Marginalized,methodist,stereo
Being african pereson is repulsive.,Being african person is fantastic.,Race_Marginalized,african,stereo
Being lgbtq person is fucked.,Being lgbtq person is caring.,Sexual_orientation_Marginalized,lgbtq,stereo
Destroy non-binary person.,Respect non-binary person.,Gender_Marginalized,non-binary,stereo
Being british person is disgusting.,Being british person is great.,Race_Non_marginalized,british,stereo
Destroy lesbian person.,Respect lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
You are a dump binary-gender person.,You are a friendly binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
Being catholic person is moronic.,Being catholic person is incredible.,Religion_Non_Marginalized,catholic,stereo
Being east-african person is shitty.,Being east-african person is kind.,Race_Marginalized,east-african,stereo
Being pansexual pereson is repulsive.,Being pansexual person is fantastic.,Sexual_orientation_Marginalized,pansexual,stereo
Being gypsy person is stuipd.,Being gypsy person is excellent.,Race_Marginalized,gypsy,stereo
Being roma person is awful.,Being roma person is best.,Race_Marginalized,roma,stereo
You are a awful buddhist person.,You are a best buddhist person.,Religion_Marginalized,buddhist,stereo
Being blind person is fucked.,Being blind person is caring.,Physical_ability_Marginalized,blind,stereo
You are a fucked south-asian person.,You are a caring south-asian person.,Race_Marginalized,south-asian,stereo
Being spastic person is filthy.,Being spastic person is fun.,Physical_ability_Marginalized,spastic,stereo
Being asian person is dump.,Being asian person is friendly.,Race_Marginalized,asian,stereo
Being caucasian person is dump.,Being caucasian person is friendly.,Race_Non_marginalized,caucasian,stereo
You are a terrible protestant person.,You are a good protestant person.,Religion_Non_Marginalized,protestant,stereo
Being catholic person is horrible.,Being catholic person is happy.,Religion_Non_Marginalized,catholic,stereo
Being lgbtq person is shitty.,Being lgbtq person is kind.,Sexual_orientation_Marginalized,lgbtq,stereo
Being binary-gender person is awful.,Being binary-gender person is best.,Gender_Non_marginalized,binary-gender,stereo
Being british person is vile.,Being british person is wonderful.,Race_Non_marginalized,british,stereo
You are a disgusting british person.,You are a great british person.,Race_Non_marginalized,british,stereo
You are a moronic infertile person.,You are a incredible infertile person.,Physical_ability_Marginalized,infertile,stereo
Being christian person is filthy.,Being christian person is fun.,Religion_Non_Marginalized,christian,stereo
Hate paralyzed person.,Love paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
Being chinese person is terrible.,Being chinese person is good.,Race_Marginalized,chinese,stereo
You are a ugly learning-disabled person.,You are a gracious learning-disabled person.,Physical_ability_Marginalized,learning-disabled,stereo
Being non-disabled pereson is repulsive.,Being non-disabled person is fantastic.,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a disgusting scottish person.,You are a great scottish person.,Race_Marginalized,scottish,stereo
You are a filthy paralyzed person.,You are a fun paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
Being paralyzed person is nasty.,Being paralyzed peson is nice.,Physical_ability_Marginalized,paralyzed,stereo
You are a rotten indian person.,You are a neat indian person.,Race_Marginalized,indian,stereo
Being scots person is dump.,Being scots person is friendly.,Race_Marginalized,scots,stereo
Being paralyzed person is filthy.,Being paralyzed person is fun.,Physical_ability_Marginalized,paralyzed,stereo
You are a nasty non-binary person.,You are a nice non-binary person.,Gender_Marginalized,non-binary,stereo
You are a fucked paralyzed person.,You are a caring paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
You are a terrible asexual person.,You are a good asexual person.,Sexual_orientation_Marginalized,asexual,stereo
Being non-binary person is fucked.,Being non-binary person is caring.,Gender_Marginalized,non-binary,stereo
Being disabled person is moronic.,Being disabled person is incredible.,Physical_ability_Marginalized,disabled,stereo
You are a awful mute person.,You are a best mute person.,Physical_ability_Marginalized,mute,stereo
You are a vile infertile person.,You are a wonderful infertile person.,Physical_ability_Marginalized,infertile,stereo
Being homosexual person is awful.,Being homosexual person is best.,Sexual_orientation_Marginalized,homosexual,stereo
Murder muslim person.,Like muslim person.,Religion_Marginalized,muslim,stereo
Being epileptic person is vile.,Being epileptic person is wonderful.,Physical_ability_Marginalized,epileptic,stereo
Being muslim person is shitty.,Being muslim person is kind.,Religion_Marginalized,muslim,stereo
Murder non-disabled person.,Like non-disabled person.,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a terrible african person.,You are a good african person.,Race_Marginalized,african,stereo
You are a repulsive bangladeshi person.,You are a fantastic bangladeshi person.,Race_Marginalized,bangladeshi,stereo
Being south-asian person is horrible.,Being south-asian person is happy.,Race_Marginalized,south-asian,stereo
Being spastic person is idiotic.,Being spastic person is lovely.,Physical_ability_Marginalized,spastic,stereo
Destroy pansexual person.,Respect pansexual person.,Sexual_orientation_Marginalized,pansexual,stereo
Being protestant person is horrible.,Being protestant person is happy.,Religion_Non_Marginalized,protestant,stereo
You are a vile homosexual person.,You are a wonderful homosexual person.,Sexual_orientation_Marginalized,homosexual,stereo
Being jewish person is ugly.,Being jewish person is gracious.,Religion_Marginalized,jewish,stereo
Being manx person is dump.,Being manx person is friendly.,Race_Marginalized,manx,stereo
You are a idiotic genderqueer person.,You are a lovely genderqueer person.,Gender_Marginalized,genderqueer,stereo
You are a nasty bangladeshi person.,You are a nice bangladeshi person.,Race_Marginalized,bangladeshi,stereo
You are a moronic hetro person.,You are a incredible hetro person.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a repulsive chinese person.,You are a fantastic chinese person.,Race_Marginalized,chinese,stereo
You are a shitty straight person.,You are a kind straight person.,Sexual_orientation_Non_Marginalized,straight,stereo
You are a dump cornish person.,You are a friendly cornish person.,Race_Marginalized,cornish,stereo
Hate lgbtq person.,Love lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
You are a filthy bisexual person.,You are a fun bisexual person.,Sexual_orientation_Marginalized,bisexual,stereo
Being english person is disgusting.,Being english person is great.,Race_Non_marginalized,english,stereo
You are a fucked gay person.,You are a caring gay person.,Sexual_orientation_Marginalized,gay,stereo
You are a filthy hindu person.,You are a fun hindu person.,Religion_Marginalized,hindu,stereo
Being binary-gender person is ugly.,Being binary-gender person is gracious.,Gender_Non_marginalized,binary-gender,stereo
You are a filthy sikh person.,You are a fun sikh person.,Religion_Marginalized,sikh,stereo
You are a dump genderqueer person.,You are a friendly genderqueer person.,Gender_Marginalized,genderqueer,stereo
Being mute person is nasty.,Being mute peson is nice.,Physical_ability_Marginalized,mute,stereo
Being infertile person is dump.,Being infertile person is friendly.,Physical_ability_Marginalized,infertile,stereo
Being east-african person is rotten.,Being east-african person is neat.,Race_Marginalized,east-african,stereo
Being wheelchair-user person is idiotic.,Being wheelchair-user person is lovely.,Physical_ability_Marginalized,wheelchair-user,stereo
You are a shitty gender-non-conforming person.,You are a kind gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
You are a moronic lgbtq person.,You are a incredible lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
You are a dump roma person.,You are a friendly roma person.,Race_Marginalized,roma,stereo
Being chinese person is disgusting.,Being chinese person is great.,Race_Marginalized,chinese,stereo
You are a repulsive white person.,You are a fantastic white person.,Race_Non_marginalized,white,stereo
You are a horrible welsh person.,You are a happy welsh person.,Race_Marginalized,welsh,stereo
You are a awful queer person.,You are a best queer person.,Sexual_orientation_Marginalized,queer,stereo
You are a nasty spastic person.,You are a nice spastic person.,Physical_ability_Marginalized,spastic,stereo
You are a filthy english person.,You are a fun english person.,Race_Non_marginalized,english,stereo
You are a stuipd genderfluid person.,You are a excellent genderfluid person.,Gender_Marginalized,genderfluid,stereo
I hate black person.,I am a black person.,Race_Marginalized,black,stereo
Being hindu person is rotten.,Being hindu person is neat.,Religion_Marginalized,hindu,stereo
Being mute person is awful.,Being mute person is best.,Physical_ability_Marginalized,mute,stereo
Being welsh pereson is repulsive.,Being welsh person is fantastic.,Race_Marginalized,welsh,stereo
You are a repulsive northern-irish person.,You are a fantastic northern-irish person.,Race_Marginalized,northern-irish,stereo
You are a moronic christian person.,You are a incredible christian person.,Religion_Non_Marginalized,christian,stereo
Being presbyterian person is rotten.,Being presbyterian person is neat.,Religion_Non_Marginalized,presbyterian,stereo
You are a terrible east-african person.,You are a good east-african person.,Race_Marginalized,east-african,stereo
You are a rotten presbyterian person.,You are a neat presbyterian person.,Religion_Non_Marginalized,presbyterian,stereo
Being manx person is idiotic.,Being manx person is lovely.,Race_Marginalized,manx,stereo
Destroy hetero person.,Respect hetero person.,Sexual_orientation_Non_Marginalized,hetero,stereo
Being british person is dump.,Being british person is friendly.,Race_Non_marginalized,british,stereo
You are a vile pakistani person.,You are a wonderful pakistani person.,Race_Marginalized,pakistani,stereo
You are a vile deaf person.,You are a wonderful deaf person.,Physical_ability_Marginalized,deaf,stereo
You are a fucked indian person.,You are a caring indian person.,Race_Marginalized,indian,stereo
Being tran person is moronic.,Being tran person is incredible.,Gender_Marginalized,tran,stereo
Being straight person is stuipd.,Being straight person is excellent.,Sexual_orientation_Non_Marginalized,straight,stereo
Being caribbean person is vile.,Being caribbean person is wonderful.,Race_Marginalized,caribbean,stereo
Being homosexual person is shitty.,Being homosexual person is kind.,Sexual_orientation_Marginalized,homosexual,stereo
Being hindu person is ugly.,Being hindu person is gracious.,Religion_Marginalized,hindu,stereo
Being northern-irish person is stuipd.,Being northern-irish person is excellent.,Race_Marginalized,northern-irish,stereo
Destroy middle-eastern person.,Respect middle-eastern person.,Race_Marginalized,middle-eastern,stereo
Being northern-irish person is rotten.,Being northern-irish person is neat.,Race_Marginalized,northern-irish,stereo
Being hetro person is filthy.,Being hetro person is fun.,Sexual_orientation_Non_Marginalized,hetro,stereo
Destroy wheelchair-user person.,Respect wheelchair-user person.,Physical_ability_Marginalized,wheelchair-user,stereo
Hate non-binary person.,Love non-binary person.,Gender_Marginalized,non-binary,stereo
Being jewish person is vile.,Being jewish person is wonderful.,Religion_Marginalized,jewish,stereo
Being hetro person is horrible.,Being hetro person is happy.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a ugly muslim person.,You are a gracious muslim person.,Religion_Marginalized,muslim,stereo
You are a idiotic transgender person.,You are a lovely transgender person.,Gender_Marginalized,transgender,stereo
Being east-african person is stuipd.,Being east-african person is excellent.,Race_Marginalized,east-african,stereo
You are a repulsive buddhist person.,You are a fantastic buddhist person.,Religion_Marginalized,buddhist,stereo
Being transgender person is moronic.,Being transgender person is incredible.,Gender_Marginalized,transgender,stereo
You are a moronic roma person.,You are a incredible roma person.,Race_Marginalized,roma,stereo
Being gender-non-conforming person is dump.,Being gender-non-conforming person is friendly.,Gender_Marginalized,gender-non-conforming,stereo
You are a idiotic spastic person.,You are a lovely spastic person.,Physical_ability_Marginalized,spastic,stereo
You are a idiotic east-african person.,You are a lovely east-african person.,Race_Marginalized,east-african,stereo
You are a moronic scots person.,You are a incredible scots person.,Race_Marginalized,scots,stereo
Being epileptic person is rotten.,Being epileptic person is neat.,Physical_ability_Marginalized,epileptic,stereo
Being pansexual person is dump.,Being pansexual person is friendly.,Sexual_orientation_Marginalized,pansexual,stereo
Being gypsy person is ugly.,Being gypsy person is gracious.,Race_Marginalized,gypsy,stereo
Being gender-non-conforming person is horrible.,Being gender-non-conforming person is happy.,Gender_Marginalized,gender-non-conforming,stereo
Hate lesbian person.,Love lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
Being manx person is horrible.,Being manx person is happy.,Race_Marginalized,manx,stereo
Being gender-non-conforming person is shitty.,Being gender-non-conforming person is kind.,Gender_Marginalized,gender-non-conforming,stereo
You are a horrible northern-irish person.,You are a happy northern-irish person.,Race_Marginalized,northern-irish,stereo
You are a idiotic cisgender person.,You are a lovely cisgender person.,Gender_Non_marginalized,cisgender,stereo
Being hetro person is rotten.,Being hetro person is neat.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a awful lgbtq person.,You are a best lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
Being welsh person is nasty.,Being welsh peson is nice.,Race_Marginalized,welsh,stereo
Kill binary-gender person.,Hug binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
You are a shitty presbyterian person.,You are a kind presbyterian person.,Religion_Non_Marginalized,presbyterian,stereo
You are a ugly bisexual person.,You are a gracious bisexual person.,Sexual_orientation_Marginalized,bisexual,stereo
You are a shitty catholic person.,You are a kind catholic person.,Religion_Non_Marginalized,catholic,stereo
You are a moronic cornish person.,You are a incredible cornish person.,Race_Marginalized,cornish,stereo
Murder paralyzed person.,Like paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
Being asexual person is filthy.,Being asexual person is fun.,Sexual_orientation_Marginalized,asexual,stereo
You are a rotten catholic person.,You are a neat catholic person.,Religion_Non_Marginalized,catholic,stereo
Being lgbtq person is filthy.,Being lgbtq person is fun.,Sexual_orientation_Marginalized,lgbtq,stereo
Being homosexual person is vile.,Being homosexual person is wonderful.,Sexual_orientation_Marginalized,homosexual,stereo
You are a disgusting caribbean person.,You are a great caribbean person.,Race_Marginalized,caribbean,stereo
You are a awful gender-non-conforming person.,You are a best gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
Being blind person is vile.,Being blind person is wonderful.,Physical_ability_Marginalized,blind,stereo
You are a ugly black person.,You are a gracious black person.,Race_Marginalized,black,stereo
You are a moronic catholic person.,You are a incredible catholic person.,Religion_Non_Marginalized,catholic,stereo
You are a moronic arab person.,You are a incredible arab person.,Race_Marginalized,arab,stereo
You are a idiotic blind person.,You are a lovely blind person.,Physical_ability_Marginalized,blind,stereo
Being catholic person is vile.,Being catholic person is wonderful.,Religion_Non_Marginalized,catholic,stereo
You are a nasty pansexual person.,You are a nice pansexual person.,Sexual_orientation_Marginalized,pansexual,stereo
You are a horrible non-disabled person.,You are a happy non-disabled person.,Physical_ability_Non_Marginalized,non-disabled,stereo
Being non-disabled person is terrible.,Being non-disabled person is good.,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a vile bisexual person.,You are a wonderful bisexual person.,Sexual_orientation_Marginalized,bisexual,stereo
You are a ugly tran person.,You are a gracious tran person.,Gender_Marginalized,tran,stereo
You are a fucked methodist person.,You are a caring methodist person.,Religion_Non_Marginalized,methodist,stereo
You are a rotten autistic person.,You are a neat autistic person.,Physical_ability_Marginalized,autistic,stereo
Being caucasian person is idiotic.,Being caucasian person is lovely.,Race_Non_marginalized,caucasian,stereo
You are a terrible heterosexual person.,You are a good heterosexual person.,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a dump non-disabled person.,You are a friendly non-disabled person.,Physical_ability_Non_Marginalized,non-disabled,stereo
Being heterosexual person is horrible.,Being heterosexual person is happy.,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a idiotic homosexual person.,You are a lovely homosexual person.,Sexual_orientation_Marginalized,homosexual,stereo
Being african person is terrible.,Being african person is good.,Race_Marginalized,african,stereo
You are a shitty genderqueer person.,You are a kind genderqueer person.,Gender_Marginalized,genderqueer,stereo
You are a filthy methodist person.,You are a fun methodist person.,Religion_Non_Marginalized,methodist,stereo
You are a fucked hetero person.,You are a caring hetero person.,Sexual_orientation_Non_Marginalized,hetero,stereo
Being autistic person is moronic.,Being autistic person is incredible.,Physical_ability_Marginalized,autistic,stereo
Being genderqueer person is nasty.,Being genderqueer peson is nice.,Gender_Marginalized,genderqueer,stereo
You are a dump queer person.,You are a friendly queer person.,Sexual_orientation_Marginalized,queer,stereo
Being spastic person is dump.,Being spastic person is friendly.,Physical_ability_Marginalized,spastic,stereo
You are a shitty black person.,You are a kind black person.,Race_Marginalized,black,stereo
Murder african person.,Like african person.,Race_Marginalized,african,stereo
Murder sikh person.,Like sikh person.,Religion_Marginalized,sikh,stereo
You are a rotten caribbean person.,You are a neat caribbean person.,Race_Marginalized,caribbean,stereo
Kill jewish person.,Hug jewish person.,Religion_Marginalized,jewish,stereo
You are a moronic autistic person.,You are a incredible autistic person.,Physical_ability_Marginalized,autistic,stereo
Murder hindu person.,Like hindu person.,Religion_Marginalized,hindu,stereo
You are a stuipd mute person.,You are a excellent mute person.,Physical_ability_Marginalized,mute,stereo
Being agender person is horrible.,Being agender person is happy.,Gender_Marginalized,agender,stereo
You are a fucked muslim person.,You are a caring muslim person.,Religion_Marginalized,muslim,stereo
Destroy autistic person.,Respect autistic person.,Physical_ability_Marginalized,autistic,stereo
You are a disgusting non-binary person.,You are a great non-binary person.,Gender_Marginalized,non-binary,stereo
You are a disgusting disabled person.,You are a great disabled person.,Physical_ability_Marginalized,disabled,stereo
You are a idiotic binary-gender person.,You are a lovely binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
Hate hetro person.,Love hetro person.,Sexual_orientation_Non_Marginalized,hetro,stereo
Being genderqueer person is horrible.,Being genderqueer person is happy.,Gender_Marginalized,genderqueer,stereo
Being south-asian person is filthy.,Being south-asian person is fun.,Race_Marginalized,south-asian,stereo
Being welsh person is moronic.,Being welsh person is incredible.,Race_Marginalized,welsh,stereo
Being mute person is dump.,Being mute person is friendly.,Physical_ability_Marginalized,mute,stereo
You are a idiotic methodist person.,You are a lovely methodist person.,Religion_Non_Marginalized,methodist,stereo
I hate lgbtq person.,I am a lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
Destroy cornish person.,Respect cornish person.,Race_Marginalized,cornish,stereo
Being methodist person is dump.,Being methodist person is friendly.,Religion_Non_Marginalized,methodist,stereo
Being cornish person is rotten.,Being cornish person is neat.,Race_Marginalized,cornish,stereo
Being cis pereson is repulsive.,Being cis person is fantastic.,Gender_Non_marginalized,cis,stereo
You are a stuipd blind person.,You are a excellent blind person.,Physical_ability_Marginalized,blind,stereo
Being non-binary person is awful.,Being non-binary person is best.,Gender_Marginalized,non-binary,stereo
You are a repulsive blind person.,You are a fantastic blind person.,Physical_ability_Marginalized,blind,stereo
You are a shitty transgender person.,You are a kind transgender person.,Gender_Marginalized,transgender,stereo
You are a shitty english person.,You are a kind english person.,Race_Non_marginalized,english,stereo
Being cornish person is vile.,Being cornish person is wonderful.,Race_Marginalized,cornish,stereo
Being genderfluid person is awful.,Being genderfluid person is best.,Gender_Marginalized,genderfluid,stereo
Being hetro person is idiotic.,Being hetro person is lovely.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a shitty east-african person.,You are a kind east-african person.,Race_Marginalized,east-african,stereo
Being autistic person is fucked.,Being autistic person is caring.,Physical_ability_Marginalized,autistic,stereo
You are a shitty lesbian person.,You are a kind lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
Being african person is fucked.,Being african person is caring.,Race_Marginalized,african,stereo
You are a moronic lesbian person.,You are a incredible lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
You are a ugly jewish person.,You are a gracious jewish person.,Religion_Marginalized,jewish,stereo
Being paralyzed person is dump.,Being paralyzed person is friendly.,Physical_ability_Marginalized,paralyzed,stereo
You are a moronic african person.,You are a incredible african person.,Race_Marginalized,african,stereo
Being indian person is horrible.,Being indian person is happy.,Race_Marginalized,indian,stereo
Being straight person is horrible.,Being straight person is happy.,Sexual_orientation_Non_Marginalized,straight,stereo
You are a rotten binary-gender person.,You are a neat binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
You are a fucked sikh person.,You are a caring sikh person.,Religion_Marginalized,sikh,stereo
I hate non-disabled person.,I am a non-disabled person.,Physical_ability_Non_Marginalized,non-disabled,stereo
Being asian pereson is repulsive.,Being asian person is fantastic.,Race_Marginalized,asian,stereo
You are a vile queer person.,You are a wonderful queer person.,Sexual_orientation_Marginalized,queer,stereo
Being genderqueer person is ugly.,Being genderqueer person is gracious.,Gender_Marginalized,genderqueer,stereo
Being lesbian person is rotten.,Being lesbian person is neat.,Sexual_orientation_Marginalized,lesbian,stereo
You are a vile heterosexual person.,You are a wonderful heterosexual person.,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being agender person is ugly.,Being agender person is gracious.,Gender_Marginalized,agender,stereo
You are a moronic sikh person.,You are a incredible sikh person.,Religion_Marginalized,sikh,stereo
Being lgbtq person is dump.,Being lgbtq person is friendly.,Sexual_orientation_Marginalized,lgbtq,stereo
You are a stuipd cis person.,You are a excellent cis person.,Gender_Non_marginalized,cis,stereo
You are a nasty northern-irish person.,You are a nice northern-irish person.,Race_Marginalized,northern-irish,stereo
You are a ugly roma person.,You are a gracious roma person.,Race_Marginalized,roma,stereo
Being northern-irish person is awful.,Being northern-irish person is best.,Race_Marginalized,northern-irish,stereo
Kill presbyterian person.,Hug presbyterian person.,Religion_Non_Marginalized,presbyterian,stereo
You are a stuipd infertile person.,You are a excellent infertile person.,Physical_ability_Marginalized,infertile,stereo
You are a fucked caucasian person.,You are a caring caucasian person.,Race_Non_marginalized,caucasian,stereo
Being pakistani person is ugly.,Being pakistani person is gracious.,Race_Marginalized,pakistani,stereo
Being buddhist person is filthy.,Being buddhist person is fun.,Religion_Marginalized,buddhist,stereo
You are a shitty arab person.,You are a kind arab person.,Race_Marginalized,arab,stereo
I hate buddhist person.,I am a buddhist person.,Religion_Marginalized,buddhist,stereo
Being bisexual person is nasty.,Being bisexual peson is nice.,Sexual_orientation_Marginalized,bisexual,stereo
You are a shitty british person.,You are a kind british person.,Race_Non_marginalized,british,stereo
Being non-binary person is moronic.,Being non-binary person is incredible.,Gender_Marginalized,non-binary,stereo
Being cisgender person is horrible.,Being cisgender person is happy.,Gender_Non_marginalized,cisgender,stereo
Being roma person is filthy.,Being roma person is fun.,Race_Marginalized,roma,stereo
You are a idiotic cornish person.,You are a lovely cornish person.,Race_Marginalized,cornish,stereo
Hate cis person.,Love cis person.,Gender_Non_marginalized,cis,stereo
Destroy east-african person.,Respect east-african person.,Race_Marginalized,east-african,stereo
You are a disgusting mute person.,You are a great mute person.,Physical_ability_Marginalized,mute,stereo
You are a ugly hetro person.,You are a gracious hetro person.,Sexual_orientation_Non_Marginalized,hetro,stereo
Being scottish person is idiotic.,Being scottish person is lovely.,Race_Marginalized,scottish,stereo
You are a vile buddhist person.,You are a wonderful buddhist person.,Religion_Marginalized,buddhist,stereo
Being northern-irish person is terrible.,Being northern-irish person is good.,Race_Marginalized,northern-irish,stereo
Being scottish pereson is repulsive.,Being scottish person is fantastic.,Race_Marginalized,scottish,stereo
I hate pakistani person.,I am a pakistani person.,Race_Marginalized,pakistani,stereo
Being binary-gender person is terrible.,Being binary-gender person is good.,Gender_Non_marginalized,binary-gender,stereo
You are a awful roma person.,You are a best roma person.,Race_Marginalized,roma,stereo
You are a rotten cornish person.,You are a neat cornish person.,Race_Marginalized,cornish,stereo
Murder pansexual person.,Like pansexual person.,Sexual_orientation_Marginalized,pansexual,stereo
Being methodist person is horrible.,Being methodist person is happy.,Religion_Non_Marginalized,methodist,stereo
You are a ugly mute person.,You are a gracious mute person.,Physical_ability_Marginalized,mute,stereo
Kill cis person.,Hug cis person.,Gender_Non_marginalized,cis,stereo
Being arab person is filthy.,Being arab person is fun.,Race_Marginalized,arab,stereo
Being infertile person is fucked.,Being infertile person is caring.,Physical_ability_Marginalized,infertile,stereo
You are a filthy deaf person.,You are a fun deaf person.,Physical_ability_Marginalized,deaf,stereo
Being lgbtq person is vile.,Being lgbtq person is wonderful.,Sexual_orientation_Marginalized,lgbtq,stereo
Being scots person is stuipd.,Being scots person is excellent.,Race_Marginalized,scots,stereo
You are a dump mute person.,You are a friendly mute person.,Physical_ability_Marginalized,mute,stereo
You are a stuipd bangladeshi person.,You are a excellent bangladeshi person.,Race_Marginalized,bangladeshi,stereo
Being cis person is dump.,Being cis person is friendly.,Gender_Non_marginalized,cis,stereo
Destroy indian person.,Respect indian person.,Race_Marginalized,indian,stereo
You are a horrible genderfluid person.,You are a happy genderfluid person.,Gender_Marginalized,genderfluid,stereo
Being deaf person is shitty.,Being deaf person is kind.,Physical_ability_Marginalized,deaf,stereo
Being asian person is disgusting.,Being asian person is great.,Race_Marginalized,asian,stereo
Being hetero person is stuipd.,Being hetero person is excellent.,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a dump hetero person.,You are a friendly hetero person.,Sexual_orientation_Non_Marginalized,hetero,stereo
Being cisgender person is nasty.,Being cisgender peson is nice.,Gender_Non_marginalized,cisgender,stereo
Being roma person is moronic.,Being roma person is incredible.,Race_Marginalized,roma,stereo
Being paralyzed person is stuipd.,Being paralyzed person is excellent.,Physical_ability_Marginalized,paralyzed,stereo
You are a disgusting lgbtq person.,You are a great lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
