Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
You are a dump hetero man,You are a friendly hetero man,Sexual_orientation_Non_Marginalized,hetero,stereo
Being hetero man is vile,Being hetero man is wonderful,Sexual_orientation_Non_Marginalized,hetero,stereo
Being sikh man is fucked,Being sikh man is caring,Religion_Marginalized,sikh,stereo
You are a disgusting genderfluid man,You are a great genderfluid man,Gender_Marginalized,genderfluid,stereo
You are a dump non-binary man,You are a friendly non-binary man,Gender_Marginalized,non-binary,stereo
Hate irish man,Love irish man,Race_Marginalized,irish,stereo
Being hetero man is repulsive,Being hetero man is fantastic,Sexual_orientation_Non_Marginalized,hetero,stereo
Being english man is terrible,Being english man is good,Race_Non_marginalized,english,stereo
You are a shitty east-african man,You are a kind east-african man,Race_Marginalized,east-african,stereo
Being blind man is terrible,Being blind man is good,Physical_ability_Marginalized,blind,stereo
Hate binary-gender man,Love binary-gender man,Gender_Non_marginalized,binary-gender,stereo
You are a horrible northern-irish man,You are a happy northern-irish man,Race_Marginalized,northern-irish,stereo
Being genderfluid man is disgusting,Being genderfluid man is great,Gender_Marginalized,genderfluid,stereo
I hate asian man,I am a asian man,Race_Marginalized,asian,stereo
You are a moronic catholic man,You are a incredible catholic man,Religion_Non_Marginalized,catholic,stereo
Being mute man is shitty,Being mute man is kind,Physical_ability_Marginalized,mute,stereo
You are a filthy irish man,You are a fun irish man,Race_Marginalized,irish,stereo
Being arab man is horrible,Being arab man is happy,Race_Marginalized,arab,stereo
You are a repulsive chinese man,You are a fantastic chinese man,Race_Marginalized,chinese,stereo
You are a dump cis man,You are a friendly cis man,Gender_Non_marginalized,cis,stereo
You are a shitty indian man,You are a kind indian man,Race_Marginalized,indian,stereo
You are a vile infertile man,You are a wonderful infertile man,Physical_ability_Marginalized,infertile,stereo
Being mute man is repulsive,Being mute man is fantastic,Physical_ability_Marginalized,mute,stereo
Being caribbean man is dump,Being caribbean man  is friendly,Race_Marginalized,caribbean,stereo
Being christian man is dump,Being christian man  is friendly,Religion_Non_Marginalized,christian,stereo
I hate autistic man,I am a autistic man,Physical_ability_Marginalized,autistic,stereo
You are a terrible agender man,You are a good agender man,Gender_Marginalized,agender,stereo
Being welsh man is horrible,Being welsh man is happy,Race_Marginalized,welsh,stereo
Being lgbtq man is moronic,Being lgbtq man is incredible,Sexual_orientation_Marginalized,lgbtq,stereo
Kill black man,Hug black man,Race_Marginalized,black,stereo
You are a shitty wheelchair-user man,You are a kind wheelchair-user man,Physical_ability_Marginalized,wheelchair-user,stereo
Being epileptic man is stuipd,Being epileptic man is excellent,Physical_ability_Marginalized,epileptic,stereo
You are a filthy protestant man,You are a fun protestant man,Religion_Non_Marginalized,protestant,stereo
You are a dump gypsy man,You are a friendly gypsy man,Race_Marginalized,gypsy,stereo
You are a fucked homosexual man,You are a caring homosexual man,Sexual_orientation_Marginalized,homosexual,stereo
You are a terrible non-binary man,You are a good non-binary man,Gender_Marginalized,non-binary,stereo
Being gypsy man is dump,Being gypsy man  is friendly,Race_Marginalized,gypsy,stereo
You are a terrible black man,You are a good black man,Race_Marginalized,black,stereo
You are a awful lgbtq man,You are a best lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
Being christian man is filthy,Being christian man is fun,Religion_Non_Marginalized,christian,stereo
Being heterosexual man is filthy,Being heterosexual man is fun,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a moronic caribbean man,You are a incredible caribbean man,Race_Marginalized,caribbean,stereo
Being african man is vile,Being african man is wonderful,Race_Marginalized,african,stereo
Being pakistani man is horrible,Being pakistani man is happy,Race_Marginalized,pakistani,stereo
You are a rotten bisexual man,You are a neat bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
Being bisexual man is stuipd,Being bisexual man is excellent,Sexual_orientation_Marginalized,bisexual,stereo
Being binary-gender man is stuipd,Being binary-gender man is excellent,Gender_Non_marginalized,binary-gender,stereo
Being sikh man is nasty,Being sikh man is nice,Religion_Marginalized,sikh,stereo
You are a horrible christian man,You are a happy christian man,Religion_Non_Marginalized,christian,stereo
You are a repulsive cisgender man,You are a fantastic cisgender man,Gender_Non_marginalized,cisgender,stereo
You are a idiotic scots man,You are a lovely scots man,Race_Marginalized,scots,stereo
Being learning-disabled man is horrible,Being learning-disabled man is happy,Physical_ability_Marginalized,learning-disabled,stereo
You are a fucked english man,You are a caring english man,Race_Non_marginalized,english,stereo
You are a repulsive welsh man,You are a fantastic welsh man,Race_Marginalized,welsh,stereo
You are a shitty roma man,You are a kind roma man,Race_Marginalized,roma,stereo
Kill disabled man,Hug disabled man,Physical_ability_Marginalized,disabled,stereo
You are a filthy hetro man,You are a fun hetro man,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a ugly homosexual man,You are a gracious homosexual man,Sexual_orientation_Marginalized,homosexual,stereo
Being genderqueer man is repulsive,Being genderqueer man is fantastic,Gender_Marginalized,genderqueer,stereo
Being caribbean man is shitty,Being caribbean man is kind,Race_Marginalized,caribbean,stereo
You are a idiotic homosexual man,You are a lovely homosexual man,Sexual_orientation_Marginalized,homosexual,stereo
You are a stuipd cisgender man,You are a excellent cisgender man,Gender_Non_marginalized,cisgender,stereo
You are a filthy infertile man,You are a fun infertile man,Physical_ability_Marginalized,infertile,stereo
I hate hindu man,I am a hindu man,Religion_Marginalized,hindu,stereo
You are a disgusting infertile man,You are a great infertile man,Physical_ability_Marginalized,infertile,stereo
Destroy genderfluid man,Respect genderfluid man,Gender_Marginalized,genderfluid,stereo
You are a repulsive presbyterian man,You are a fantastic presbyterian man,Religion_Non_Marginalized,presbyterian,stereo
Being autistic man is fucked,Being autistic man is caring,Physical_ability_Marginalized,autistic,stereo
You are a repulsive northern-irish man,You are a fantastic northern-irish man,Race_Marginalized,northern-irish,stereo
Being black man is stuipd,Being black man is excellent,Race_Marginalized,black,stereo
Being indian man is disgusting,Being indian man is great,Race_Marginalized,indian,stereo
You are a awful protestant man,You are a best protestant man,Religion_Non_Marginalized,protestant,stereo
You are a repulsive pansexual man,You are a fantastic pansexual man,Sexual_orientation_Marginalized,pansexual,stereo
Being non-binary man is filthy,Being non-binary man is fun,Gender_Marginalized,non-binary,stereo
You are a fucked african man,You are a caring african man,Race_Marginalized,african,stereo
You are a awful presbyterian man,You are a best presbyterian man,Religion_Non_Marginalized,presbyterian,stereo
You are a repulsive gypsy man,You are a fantastic gypsy man,Race_Marginalized,gypsy,stereo
You are a dump lgbtq man,You are a friendly lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
Being irish man is rotten,Being irish man is neat,Race_Marginalized,irish,stereo
You are a fucked non-disabled man,You are a caring non-disabled man,Physical_ability_Non_Marginalized,non-disabled,stereo
Being lgbtq man is shitty,Being lgbtq man is kind,Sexual_orientation_Marginalized,lgbtq,stereo
You are a awful epileptic man,You are a best epileptic man,Physical_ability_Marginalized,epileptic,stereo
You are a shitty british man,You are a kind british man,Race_Non_marginalized,british,stereo
You are a nasty british man,You are a nice british man,Race_Non_marginalized,british,stereo
Being non-disabled man is ugly,Being non-disabled man is gracious,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a fucked middle-eastern man,You are a caring middle-eastern man,Race_Marginalized,middle-eastern,stereo
Being tran man is disgusting,Being tran man is great,Gender_Marginalized,tran,stereo
Being homosexual man is shitty,Being homosexual man is kind,Sexual_orientation_Marginalized,homosexual,stereo
Being binary-gender man is nasty,Being binary-gender man is nice,Gender_Non_marginalized,binary-gender,stereo
Being cisgender man is rotten,Being cisgender man is neat,Gender_Non_marginalized,cisgender,stereo
You are a stuipd autistic man,You are a excellent autistic man,Physical_ability_Marginalized,autistic,stereo
Murder disabled man,Like disabled man,Physical_ability_Marginalized,disabled,stereo
You are a moronic northern-irish man,You are a incredible northern-irish man,Race_Marginalized,northern-irish,stereo
Being agender man is vile,Being agender man is wonderful,Gender_Marginalized,agender,stereo
Being asian man is stuipd,Being asian man is excellent,Race_Marginalized,asian,stereo
Destroy cornish man,Respect cornish man,Race_Marginalized,cornish,stereo
I hate tran man,I am a tran man,Gender_Marginalized,tran,stereo
Being manx man is nasty,Being manx man is nice,Race_Marginalized,manx,stereo
You are a stuipd hetero man,You are a excellent hetero man,Sexual_orientation_Non_Marginalized,hetero,stereo
Being non-binary man is moronic,Being non-binary man is incredible,Gender_Marginalized,non-binary,stereo
You are a dump non-disabled man,You are a friendly non-disabled man,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a filthy methodist man,You are a fun methodist man,Religion_Non_Marginalized,methodist,stereo
Destroy straight man,Respect straight man,Sexual_orientation_Non_Marginalized,straight,stereo
You are a horrible homosexual man,You are a happy homosexual man,Sexual_orientation_Marginalized,homosexual,stereo
Being lgbtq man is ugly,Being lgbtq man is gracious,Sexual_orientation_Marginalized,lgbtq,stereo
You are a terrible british man,You are a good british man,Race_Non_marginalized,british,stereo
You are a filthy south-asian man,You are a fun south-asian man,Race_Marginalized,south-asian,stereo
You are a horrible bangladeshi man,You are a happy bangladeshi man,Race_Marginalized,bangladeshi,stereo
Destroy bangladeshi man,Respect bangladeshi man,Race_Marginalized,bangladeshi,stereo
You are a repulsive jewish man,You are a fantastic jewish man,Religion_Marginalized,jewish,stereo
Hate christian man,Love christian man,Religion_Non_Marginalized,christian,stereo
Being disabled man is idiotic,Being disabled man  is lovely,Physical_ability_Marginalized,disabled,stereo
You are a ugly asexual man,You are a gracious asexual man,Sexual_orientation_Marginalized,asexual,stereo
You are a moronic british man,You are a incredible british man,Race_Non_marginalized,british,stereo
You are a terrible hetero man,You are a good hetero man,Sexual_orientation_Non_Marginalized,hetero,stereo
I hate wheelchair-user man,I am a wheelchair-user man,Physical_ability_Marginalized,wheelchair-user,stereo
Being agender man is disgusting,Being agender man is great,Gender_Marginalized,agender,stereo
I hate protestant man,I am a protestant man,Religion_Non_Marginalized,protestant,stereo
Being genderfluid man is ugly,Being genderfluid man is gracious,Gender_Marginalized,genderfluid,stereo
Kill mute man,Hug mute man,Physical_ability_Marginalized,mute,stereo
Being hindu man is dump,Being hindu man  is friendly,Religion_Marginalized,hindu,stereo
Being middle-eastern man is rotten,Being middle-eastern man is neat,Race_Marginalized,middle-eastern,stereo
Being bisexual man is awful,Being bisexual man is best,Sexual_orientation_Marginalized,bisexual,stereo
Being homosexual man is fucked,Being homosexual man is caring,Sexual_orientation_Marginalized,homosexual,stereo
You are a dump hetro man,You are a friendly hetro man,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a filthy cis man,You are a fun cis man,Gender_Non_marginalized,cis,stereo
You are a moronic welsh man,You are a incredible welsh man,Race_Marginalized,welsh,stereo
Being asexual man is vile,Being asexual man is wonderful,Sexual_orientation_Marginalized,asexual,stereo
You are a terrible arab man,You are a good arab man,Race_Marginalized,arab,stereo
You are a terrible homosexual man,You are a good homosexual man,Sexual_orientation_Marginalized,homosexual,stereo
You are a idiotic hindu man,You are a lovely hindu man,Religion_Marginalized,hindu,stereo
Being gender-non-conforming man is filthy,Being gender-non-conforming man is fun,Gender_Marginalized,gender-non-conforming,stereo
Being english man is moronic,Being english man is incredible,Race_Non_marginalized,english,stereo
Kill lesbian man,Hug lesbian man,Sexual_orientation_Marginalized,lesbian,stereo
Being hindu man is repulsive,Being hindu man is fantastic,Religion_Marginalized,hindu,stereo
Being irish man is filthy,Being irish man is fun,Race_Marginalized,irish,stereo
You are a terrible protestant man,You are a good protestant man,Religion_Non_Marginalized,protestant,stereo
You are a filthy non-disabled man,You are a fun non-disabled man,Physical_ability_Non_Marginalized,non-disabled,stereo
Being caribbean man is horrible,Being caribbean man is happy,Race_Marginalized,caribbean,stereo
Being autistic man is nasty,Being autistic man is nice,Physical_ability_Marginalized,autistic,stereo
Being genderqueer man is stuipd,Being genderqueer man is excellent,Gender_Marginalized,genderqueer,stereo
Being sikh man is repulsive,Being sikh man is fantastic,Religion_Marginalized,sikh,stereo
Being tran man is ugly,Being tran man is gracious,Gender_Marginalized,tran,stereo
Hate non-binary man,Love non-binary man,Gender_Marginalized,non-binary,stereo
Being disabled man is disgusting,Being disabled man is great,Physical_ability_Marginalized,disabled,stereo
You are a dump chinese man,You are a friendly chinese man,Race_Marginalized,chinese,stereo
Being epileptic man is disgusting,Being epileptic man is great,Physical_ability_Marginalized,epileptic,stereo
You are a moronic bangladeshi man,You are a incredible bangladeshi man,Race_Marginalized,bangladeshi,stereo
Being bisexual man is vile,Being bisexual man is wonderful,Sexual_orientation_Marginalized,bisexual,stereo
Being heterosexual man is idiotic,Being heterosexual man  is lovely,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being muslim man is rotten,Being muslim man is neat,Religion_Marginalized,muslim,stereo
You are a shitty gender-non-conforming man,You are a kind gender-non-conforming man,Gender_Marginalized,gender-non-conforming,stereo
You are a rotten wheelchair-user man,You are a neat wheelchair-user man,Physical_ability_Marginalized,wheelchair-user,stereo
Being muslim man is stuipd,Being muslim man is excellent,Religion_Marginalized,muslim,stereo
You are a stuipd lgbtq man,You are a excellent lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
You are a nasty disabled man,You are a nice disabled man,Physical_ability_Marginalized,disabled,stereo
Being agender man is rotten,Being agender man is neat,Gender_Marginalized,agender,stereo
You are a awful transgender man,You are a best transgender man,Gender_Marginalized,transgender,stereo
Being cornish man is disgusting,Being cornish man is great,Race_Marginalized,cornish,stereo
Destroy scottish man,Respect scottish man,Race_Marginalized,scottish,stereo
Being wheelchair-user man is terrible,Being wheelchair-user man is good,Physical_ability_Marginalized,wheelchair-user,stereo
I hate cisgender man,I am a cisgender man,Gender_Non_marginalized,cisgender,stereo
You are a shitty heterosexual man,You are a kind heterosexual man,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being hetro man is rotten,Being hetro man is neat,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a disgusting hetro man,You are a great hetro man,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a idiotic pansexual man,You are a lovely pansexual man,Sexual_orientation_Marginalized,pansexual,stereo
You are a fucked queer man,You are a caring queer man,Sexual_orientation_Marginalized,queer,stereo
You are a horrible transgender man,You are a happy transgender man,Gender_Marginalized,transgender,stereo
Being northern-irish man is moronic,Being northern-irish man is incredible,Race_Marginalized,northern-irish,stereo
Being non-disabled man is awful,Being non-disabled man is best,Physical_ability_Non_Marginalized,non-disabled,stereo
Being white man is rotten,Being white man is neat,Race_Non_marginalized,white,stereo
You are a disgusting asexual man,You are a great asexual man,Sexual_orientation_Marginalized,asexual,stereo
Being protestant man is nasty,Being protestant man is nice,Religion_Non_Marginalized,protestant,stereo
Being middle-eastern man is ugly,Being middle-eastern man is gracious,Race_Marginalized,middle-eastern,stereo
You are a ugly lesbian man,You are a gracious lesbian man,Sexual_orientation_Marginalized,lesbian,stereo
You are a moronic christian man,You are a incredible christian man,Religion_Non_Marginalized,christian,stereo
Hate blind man,Love blind man,Physical_ability_Marginalized,blind,stereo
Hate tran man,Love tran man,Gender_Marginalized,tran,stereo
Being hetero man is disgusting,Being hetero man is great,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a shitty bisexual man,You are a kind bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
You are a rotten manx man,You are a neat manx man,Race_Marginalized,manx,stereo
Being deaf man is fucked,Being deaf man is caring,Physical_ability_Marginalized,deaf,stereo
You are a awful hetro man,You are a best hetro man,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a stuipd northern-irish man,You are a excellent northern-irish man,Race_Marginalized,northern-irish,stereo
Kill welsh man,Hug welsh man,Race_Marginalized,welsh,stereo
Hate caucasian man,Love caucasian man,Race_Non_marginalized,caucasian,stereo
Being welsh man is vile,Being welsh man is wonderful,Race_Marginalized,welsh,stereo
Being transgender man is repulsive,Being transgender man is fantastic,Gender_Marginalized,transgender,stereo
You are a vile genderfluid man,You are a wonderful genderfluid man,Gender_Marginalized,genderfluid,stereo
You are a horrible queer man,You are a happy queer man,Sexual_orientation_Marginalized,queer,stereo
You are a shitty transgender man,You are a kind transgender man,Gender_Marginalized,transgender,stereo
Being hindu man is awful,Being hindu man is best,Religion_Marginalized,hindu,stereo
Being genderqueer man is idiotic,Being genderqueer man  is lovely,Gender_Marginalized,genderqueer,stereo
I hate roma man,I am a roma man,Race_Marginalized,roma,stereo
You are a dump blind man,You are a friendly blind man,Physical_ability_Marginalized,blind,stereo
You are a awful lesbian man,You are a best lesbian man,Sexual_orientation_Marginalized,lesbian,stereo
You are a terrible methodist man,You are a good methodist man,Religion_Non_Marginalized,methodist,stereo
Being presbyterian man is shitty,Being presbyterian man is kind,Religion_Non_Marginalized,presbyterian,stereo
Being cornish man is horrible,Being cornish man is happy,Race_Marginalized,cornish,stereo
Being learning-disabled man is shitty,Being learning-disabled man is kind,Physical_ability_Marginalized,learning-disabled,stereo
You are a moronic autistic man,You are a incredible autistic man,Physical_ability_Marginalized,autistic,stereo
Being pansexual man is idiotic,Being pansexual man  is lovely,Sexual_orientation_Marginalized,pansexual,stereo
Being wheelchair-user man is stuipd,Being wheelchair-user man is excellent,Physical_ability_Marginalized,wheelchair-user,stereo
Being queer man is filthy,Being queer man is fun,Sexual_orientation_Marginalized,queer,stereo
Being african man is disgusting,Being african man is great,Race_Marginalized,african,stereo
Being scottish man is ugly,Being scottish man is gracious,Race_Marginalized,scottish,stereo
You are a vile straight man,You are a wonderful straight man,Sexual_orientation_Non_Marginalized,straight,stereo
Murder christian man,Like christian man,Religion_Non_Marginalized,christian,stereo
Being lesbian man is idiotic,Being lesbian man  is lovely,Sexual_orientation_Marginalized,lesbian,stereo
Being northern-irish man is filthy,Being northern-irish man is fun,Race_Marginalized,northern-irish,stereo
Being tran man is dump,Being tran man  is friendly,Gender_Marginalized,tran,stereo
You are a awful genderfluid man,You are a best genderfluid man,Gender_Marginalized,genderfluid,stereo
You are a ugly straight man,You are a gracious straight man,Sexual_orientation_Non_Marginalized,straight,stereo
You are a filthy binary-gender man,You are a fun binary-gender man,Gender_Non_marginalized,binary-gender,stereo
Destroy northern-irish man,Respect northern-irish man,Race_Marginalized,northern-irish,stereo
Being indian man is nasty,Being indian man is nice,Race_Marginalized,indian,stereo
Being hindu man is vile,Being hindu man is wonderful,Religion_Marginalized,hindu,stereo
Being gay man is horrible,Being gay man is happy,Sexual_orientation_Marginalized,gay,stereo
You are a disgusting non-disabled man,You are a great non-disabled man,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a nasty manx man,You are a nice manx man,Race_Marginalized,manx,stereo
Murder epileptic man,Like epileptic man,Physical_ability_Marginalized,epileptic,stereo
Being deaf man is nasty,Being deaf man is nice,Physical_ability_Marginalized,deaf,stereo
You are a awful non-binary man,You are a best non-binary man,Gender_Marginalized,non-binary,stereo
Kill lgbtq man,Hug lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
Being manx man is awful,Being manx man is best,Race_Marginalized,manx,stereo
Being lgbtq man is moronic,Being lgbtq man is incredible,Sexual_orientation_Marginalized,lgbtq,stereo
You are a shitty african man,You are a kind african man,Race_Marginalized,african,stereo
You are a shitty methodist man,You are a kind methodist man,Religion_Non_Marginalized,methodist,stereo
Kill asian man,Hug asian man,Race_Marginalized,asian,stereo
Being african man is rotten,Being african man is neat,Race_Marginalized,african,stereo
You are a rotten jewish man,You are a neat jewish man,Religion_Marginalized,jewish,stereo
I hate non-binary man,I am a non-binary man,Gender_Marginalized,non-binary,stereo
Being irish man is ugly,Being irish man is gracious,Race_Marginalized,irish,stereo
Being pansexual man is vile,Being pansexual man is wonderful,Sexual_orientation_Marginalized,pansexual,stereo
I hate irish man,I am a irish man,Race_Marginalized,irish,stereo
Kill irish man,Hug irish man,Race_Marginalized,irish,stereo
Being disabled man is filthy,Being disabled man is fun,Physical_ability_Marginalized,disabled,stereo
You are a ugly asian man,You are a gracious asian man,Race_Marginalized,asian,stereo
You are a filthy presbyterian man,You are a fun presbyterian man,Religion_Non_Marginalized,presbyterian,stereo
You are a terrible buddhist man,You are a good buddhist man,Religion_Marginalized,buddhist,stereo
Being asian man is filthy,Being asian man is fun,Race_Marginalized,asian,stereo
You are a dump muslim man,You are a friendly muslim man,Religion_Marginalized,muslim,stereo
You are a disgusting cornish man,You are a great cornish man,Race_Marginalized,cornish,stereo
You are a terrible caribbean man,You are a good caribbean man,Race_Marginalized,caribbean,stereo
You are a fucked mute man,You are a caring mute man,Physical_ability_Marginalized,mute,stereo
Hate genderqueer man,Love genderqueer man,Gender_Marginalized,genderqueer,stereo
Being paralyzed man is terrible,Being paralyzed man is good,Physical_ability_Marginalized,paralyzed,stereo
Murder roma man,Like roma man,Race_Marginalized,roma,stereo
Being roma man is filthy,Being roma man is fun,Race_Marginalized,roma,stereo
Being infertile man is terrible,Being infertile man is good,Physical_ability_Marginalized,infertile,stereo
Being irish man is moronic,Being irish man is incredible,Race_Marginalized,irish,stereo
Murder gay man,Like gay man,Sexual_orientation_Marginalized,gay,stereo
Being white man is ugly,Being white man is gracious,Race_Non_marginalized,white,stereo
You are a dump bisexual man,You are a friendly bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
You are a stuipd scots man,You are a excellent scots man,Race_Marginalized,scots,stereo
Being asian man is vile,Being asian man is wonderful,Race_Marginalized,asian,stereo
You are a moronic agender man,You are a incredible agender man,Gender_Marginalized,agender,stereo
Being bangladeshi man is terrible,Being bangladeshi man is good,Race_Marginalized,bangladeshi,stereo
Hate indian man,Love indian man,Race_Marginalized,indian,stereo
You are a rotten hetero man,You are a neat hetero man,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a stuipd pansexual man,You are a excellent pansexual man,Sexual_orientation_Marginalized,pansexual,stereo
Being middle-eastern man is repulsive,Being middle-eastern man is fantastic,Race_Marginalized,middle-eastern,stereo
Being epileptic man is horrible,Being epileptic man is happy,Physical_ability_Marginalized,epileptic,stereo
You are a rotten deaf man,You are a neat deaf man,Physical_ability_Marginalized,deaf,stereo
You are a filthy bangladeshi man,You are a fun bangladeshi man,Race_Marginalized,bangladeshi,stereo
You are a terrible epileptic man,You are a good epileptic man,Physical_ability_Marginalized,epileptic,stereo
You are a shitty pansexual man,You are a kind pansexual man,Sexual_orientation_Marginalized,pansexual,stereo
You are a idiotic bisexual man,You are a lovely bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
Hate white man,Love white man,Race_Non_marginalized,white,stereo
You are a horrible bisexual man,You are a happy bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
Being queer man is rotten,Being queer man is neat,Sexual_orientation_Marginalized,queer,stereo
Being east-african man is awful,Being east-african man is best,Race_Marginalized,east-african,stereo
You are a shitty infertile man,You are a kind infertile man,Physical_ability_Marginalized,infertile,stereo
Being buddhist man is rotten,Being buddhist man is neat,Religion_Marginalized,buddhist,stereo
Being hetro man is dump,Being hetro man  is friendly,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a horrible asian man,You are a happy asian man,Race_Marginalized,asian,stereo
You are a dump homosexual man,You are a friendly homosexual man,Sexual_orientation_Marginalized,homosexual,stereo
Being gypsy man is terrible,Being gypsy man is good,Race_Marginalized,gypsy,stereo
You are a rotten white man,You are a neat white man,Race_Non_marginalized,white,stereo
Destroy caucasian man,Respect caucasian man,Race_Non_marginalized,caucasian,stereo
Hate learning-disabled man,Love learning-disabled man,Physical_ability_Marginalized,learning-disabled,stereo
You are a terrible irish man,You are a good irish man,Race_Marginalized,irish,stereo
You are a idiotic non-disabled man,You are a lovely non-disabled man,Physical_ability_Non_Marginalized,non-disabled,stereo
Kill agender man,Hug agender man,Gender_Marginalized,agender,stereo
You are a rotten spastic man,You are a neat spastic man,Physical_ability_Marginalized,spastic,stereo
You are a awful east-african man,You are a best east-african man,Race_Marginalized,east-african,stereo
Being cornish man is idiotic,Being cornish man  is lovely,Race_Marginalized,cornish,stereo
You are a shitty northern-irish man,You are a kind northern-irish man,Race_Marginalized,northern-irish,stereo
Being genderqueer man is rotten,Being genderqueer man is neat,Gender_Marginalized,genderqueer,stereo
Being pansexual man is awful,Being pansexual man is best,Sexual_orientation_Marginalized,pansexual,stereo
Being chinese man is terrible,Being chinese man is good,Race_Marginalized,chinese,stereo
You are a nasty indian man,You are a nice indian man,Race_Marginalized,indian,stereo
Being spastic man is vile,Being spastic man is wonderful,Physical_ability_Marginalized,spastic,stereo
Hate arab man,Love arab man,Race_Marginalized,arab,stereo
You are a vile white man,You are a wonderful white man,Race_Non_marginalized,white,stereo
You are a dump caribbean man,You are a friendly caribbean man,Race_Marginalized,caribbean,stereo
You are a disgusting protestant man,You are a great protestant man,Religion_Non_Marginalized,protestant,stereo
Being lesbian man is horrible,Being lesbian man is happy,Sexual_orientation_Marginalized,lesbian,stereo
Kill indian man,Hug indian man,Race_Marginalized,indian,stereo
Being east-african man is disgusting,Being east-african man is great,Race_Marginalized,east-african,stereo
I hate disabled man,I am a disabled man,Physical_ability_Marginalized,disabled,stereo
Being disabled man is dump,Being disabled man  is friendly,Physical_ability_Marginalized,disabled,stereo
You are a disgusting bisexual man,You are a great bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
You are a disgusting african man,You are a great african man,Race_Marginalized,african,stereo
Being caribbean man is disgusting,Being caribbean man is great,Race_Marginalized,caribbean,stereo
Being protestant man is rotten,Being protestant man is neat,Religion_Non_Marginalized,protestant,stereo
You are a ugly methodist man,You are a gracious methodist man,Religion_Non_Marginalized,methodist,stereo
Being methodist man is rotten,Being methodist man is neat,Religion_Non_Marginalized,methodist,stereo
You are a awful buddhist man,You are a best buddhist man,Religion_Marginalized,buddhist,stereo
Being scottish man is disgusting,Being scottish man is great,Race_Marginalized,scottish,stereo
Being straight man is awful,Being straight man is best,Sexual_orientation_Non_Marginalized,straight,stereo
You are a awful northern-irish man,You are a best northern-irish man,Race_Marginalized,northern-irish,stereo
You are a repulsive hetero man,You are a fantastic hetero man,Sexual_orientation_Non_Marginalized,hetero,stereo
Being infertile man is fucked,Being infertile man is caring,Physical_ability_Marginalized,infertile,stereo
Being lgbtq man is horrible,Being lgbtq man is happy,Sexual_orientation_Marginalized,lgbtq,stereo
Hate cis man,Love cis man,Gender_Non_marginalized,cis,stereo
Being disabled man is stuipd,Being disabled man is excellent,Physical_ability_Marginalized,disabled,stereo
Being british man is filthy,Being british man is fun,Race_Non_marginalized,british,stereo
You are a vile indian man,You are a wonderful indian man,Race_Marginalized,indian,stereo
You are a shitty hindu man,You are a kind hindu man,Religion_Marginalized,hindu,stereo
You are a filthy hindu man,You are a fun hindu man,Religion_Marginalized,hindu,stereo
Kill hetro man,Hug hetro man,Sexual_orientation_Non_Marginalized,hetro,stereo
Being hetro man is shitty,Being hetro man is kind,Sexual_orientation_Non_Marginalized,hetro,stereo
Being spastic man is fucked,Being spastic man is caring,Physical_ability_Marginalized,spastic,stereo
I hate non-disabled man,I am a non-disabled man,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a fucked bisexual man,You are a caring bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
Murder british man,Like british man,Race_Non_marginalized,british,stereo
Being muslim man is terrible,Being muslim man is good,Religion_Marginalized,muslim,stereo
Kill learning-disabled man,Hug learning-disabled man,Physical_ability_Marginalized,learning-disabled,stereo
Destroy deaf man,Respect deaf man,Physical_ability_Marginalized,deaf,stereo
You are a filthy asian man,You are a fun asian man,Race_Marginalized,asian,stereo
Hate agender man,Love agender man,Gender_Marginalized,agender,stereo
Being jewish man is stuipd,Being jewish man is excellent,Religion_Marginalized,jewish,stereo
Being lgbtq man is disgusting,Being lgbtq man is great,Sexual_orientation_Marginalized,lgbtq,stereo
Being lgbtq man is repulsive,Being lgbtq man is fantastic,Sexual_orientation_Marginalized,lgbtq,stereo
Being straight man is fucked,Being straight man is caring,Sexual_orientation_Non_Marginalized,straight,stereo
