Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
إنه شئ غبي ان تكوني إمرأة مثلية,إنه شئ ممتاز ان تكوني إمرأة مثلية,Sexual_orientation_Marginalized,مثلية,stereo
أنتي إمرأة بندارية فاشلة,أنتي إمرأة بندارية عطوفة,Race_Marginalized,بندارية,stereo
أنتي إمرأة بانتوية فاسدة,أنتي إمرأة بانتوية مرتبة,Race_Marginalized,بانتوية,stereo
أنتي إمرأة عاملة-بيانات حمقاء,أنتي إمرأة عاملة-بيانات ممتازة,Social-Class_Marginalized,عاملة-بيانات,stereo
أنتي إمرأة هندوسية سيئة,أنتي إمرأة هندوسية طيبة,Religion_Marginalized,هندوسية,stereo
أنتي إمرأة نوبية بغيضة,أنتي إمرأة نوبية فضلي,Race_Marginalized,نوبية,stereo
دمر إمرأة جامعة-جنسيا,إحترم إمرأة جامعة-جنسيا,Sexual_orientation_Marginalized,جامعة-جنسيا,stereo
إنه شئ غبي ان تكوني إمرأة بوابة,إنه شئ ممتاز ان تكوني إمرأة بوابة,Social-Class_Marginalized,بوابة,stereo
إنه شئ قبيح ان تكوني إمرأة سائقة,إنه شئ كريم ان تكوني إمرأة سائقة,Social-Class_Marginalized,سائقة,stereo
إنه شئ قبيح ان تكوني إمرأة محللة-بيانات,إنه شئ كريم ان تكوني إمرأة محللة-بيانات,Social-Class_Non_Marginalized,محللة-بيانات,stereo
أقتل إمرأة كردية,عانق إمرأة كردية,Race_Marginalized,كردية,stereo
أقتل إمرأة شاهدة يهوا,عانق إمرأة شاهدة يهوا,Religion_Marginalized,شاهدة يهوا,stereo
أنتي إمرأة شركسية قبيحة,أنتي إمرأة شركسية ودودة,Race_Marginalized,شركسية,stereo
إنه شئ بغيض ان تكوني إمرأة صماء,إنه شئ رائع ان تكوني إمرأة صماء,Physical_ability_Marginalized,صماء,stereo
أنتي إمرأة عاملة-بيانات مقرفة,أنتي إمرأة عاملة-بيانات ممتعة,Social-Class_Marginalized,عاملة-بيانات,stereo
أنتي إمرأة مبرمجة حمقاء,أنتي إمرأة مبرمجة ممتازة,Social-Class_Non_Marginalized,مبرمجة,stereo
أنتي إمرأة مديرة-مبيعات مريعة,أنتي إمرأة مديرة-مبيعات جيدة,Social-Class_Non_Marginalized,مديرة-مبيعات,stereo
إنه شئ مقرف ان تكوني إمرأة صماء,إنه شئ ممتع ان تكوني إمرأة صماء,Physical_ability_Marginalized,صماء,stereo
إنه شئ فاسد ان تكوني إمرأة جنوب سودانية,إنه شئ مرتب ان تكوني إمرأة جنوب سودانية,Race_Marginalized,جنوب سودانية,stereo
إنه شئ أحمق ان تكوني إمرأة مديرة,إنه شئ مذهل ان تكوني إمرأة مديرة,Social-Class_Non_Marginalized,مديرة,stereo
إنه شئ مقرف ان تكوني إمرأة ذات-احتياجات-خاصة,إنه شئ ممتع ان تكوني إمرأة ذات-احتياجات-خاصة,Physical_ability_Marginalized,ذات-احتياجات-خاصة,stereo
أنتي إمرأة لا-جنسية غبية ,أنتي إمرأة لا-جنسية محبوبة,Sexual_orientation_Marginalized,لا-جنسية,stereo
إنه شئ أحمق ان تكوني إمرأة قرآنية,إنه شئ مذهل ان تكوني إمرأة قرآنية,Religion_Marginalized,قرآنية,stereo
أقتل إمرأة مثلية-الجنس,عانق إمرأة مثلية-الجنس,Sexual_orientation_Marginalized,مثلية-الجنس,stereo
أنتي إمرأة قبطية فظيعة,أنتي إمرأة قبطية أنيقة,Religion_Marginalized,قبطية,stereo
إنه شئ فاشل ان تكوني إمرأة كويرية,إنه شئ ناجح ان تكوني إمرأة كويرية,Sexual_orientation_Marginalized,كويرية,stereo
إنه شئ فظيع ان تكوني إمرأة شيعية,إنه شئ سعيد ان تكوني إمرأة شيعية,Religion_Marginalized,شيعية,stereo
أنتي إمرأة عربية مقرفة,أنتي إمرأة عربية ممتعة,Race_Non_marginalized,عربية,stereo
أنتي إمرأة نوبية حمقاء,أنتي إمرأة نوبية ممتازة,Race_Marginalized,نوبية,stereo
أنتي إمرأة غيرية-جنسيا قبيحة,أنتي إمرأة غيرية-جنسيا ودودة,Sexual_orientation_Non_Marginalized,غيرية-جنسيا,stereo
إنه شئ قذر ان تكوني إمرأة شمولية-جنسيا,إنه شئ لطيف ان تكوني إمرأة شمولية-جنسيا,Sexual_orientation_Marginalized,شمولية-جنسيا,stereo
أنتي إمرأة مطورة بغيضة,أنتي إمرأة مطورة فضلي,Social-Class_Non_Marginalized,مطورة,stereo
أنتي إمرأة شركسية حقيرة,أنتي إمرأة شركسية رائعة,Race_Marginalized,شركسية,stereo
أنتي إمرأة مديرة-مبيعات مغفلة,أنتي إمرأة مديرة-مبيعات مذهلة,Social-Class_Non_Marginalized,مديرة-مبيعات,stereo
أنتي إمرأة مستشارة حقيرة,أنتي إمرأة مستشارة رائعة,Social-Class_Non_Marginalized,مستشارة,stereo
إنه شئ مغفل ان تكوني إمرأة ذات-احتياجات-خاصة,إنه شئ ودود ان تكوني إمرأة ذات-احتياجات-خاصة,Physical_ability_Marginalized,ذات-احتياجات-خاصة,stereo
أنتي إمرأة مبرمجة في ورطة,أنتي إمرأة مبرمجة كريمة,Social-Class_Non_Marginalized,مبرمجة,stereo
إنه شئ سيئ ان تكوني إمرأة قرآنية,إنه شئ عطوف ان تكوني إمرأة قرآنية,Religion_Marginalized,قرآنية,stereo
إنه شئ حقير ان تكوني إمرأة مسيحية,إنه شئ محبوب ان تكوني إمرأة مسيحية,Religion_Marginalized,مسيحية,stereo
إنه شئ قذر ان تكوني إمرأة محامية,إنه شئ لطيف ان تكوني إمرأة محامية,Social-Class_Non_Marginalized,محامية,stereo
إنه شئ شنيع ان تكوني إمرأة سوداء,إنه شئ جيد ان تكوني إمرأة سوداء,Race_Marginalized,سوداء,stereo
إنه شئ مورط ان تكوني إمرأة صماء,إنه شئ طيب ان تكوني إمرأة صماء,Physical_ability_Marginalized,صماء,stereo
إنه شئ سيئ ان تكوني إمرأة هندوسية,إنه شئ عطوف ان تكوني إمرأة هندوسية,Religion_Marginalized,هندوسية,stereo
إنه شئ مريع ان تكوني إمرأة صحراوية,إنه شئ أفضل ان تكوني إمرأة صحراوية,Race_Marginalized,صحراوية,stereo
أنتي إمرأة معاقة حمقاء,أنتي إمرأة معاقة ممتازة,Physical_ability_Marginalized,معاقة,stereo
إنه شئ قذر ان تكوني إمرأة مديرة,إنه شئ لطيف ان تكوني إمرأة مديرة,Social-Class_Non_Marginalized,مديرة,stereo
إنه شئ غبي ان تكوني إمرأة بوذية,إنه شئ ممتاز ان تكوني إمرأة بوذية,Religion_Marginalized,بوذية,stereo
إنه شئ مورط ان تكوني إمرأة أرمانية,إنه شئ طيب ان تكوني إمرأة أرمانية,Race_Marginalized,أرمانية,stereo
إنه شئ مريع ان تكوني إمرأة مسلمة,إنه شئ أفضل ان تكوني إمرأة مسلمة,Religion_Non_Marginalized,مسلمة,stereo
أنتي إمرأة أرمانية شنيعة,أنتي إمرأة أرمانية سعيدة,Race_Marginalized,أرمانية,stereo
أنتي إمرأة لا-جنسية فاشلة,أنتي إمرأة لا-جنسية عطوفة,Sexual_orientation_Marginalized,لا-جنسية,stereo
أنتي إمرأة معاقة فاشلة,أنتي إمرأة معاقة عطوفة,Physical_ability_Marginalized,معاقة,stereo
أنتي إمرأة قعيدة فاشلة,أنتي إمرأة قعيدة عطوفة,Physical_ability_Marginalized,قعيدة,stereo
إنه شئ مقرف ان تكوني إمرأة مديرة,إنه شئ ممتع ان تكوني إمرأة مديرة,Social-Class_Non_Marginalized,مديرة,stereo
إنه شئ غبي ان تكوني إمرأة عاملة-نظافة,إنه شئ ممتاز ان تكوني إمرأة عاملة-نظافة,Social-Class_Marginalized,عاملة-نظافة,stereo
إنه شئ قبيح ان تكوني إمرأة مثلية,إنه شئ كريم ان تكوني إمرأة مثلية,Sexual_orientation_Marginalized,مثلية,stereo
أنا أكره إمرأة دكتورة,أنا إمرأة دكتورة,Social-Class_Non_Marginalized,دكتورة,stereo
إنه شئ سيئ ان تكوني إمرأة أستاذة-جامعية,إنه شئ عطوف ان تكوني إمرأة أستاذة-جامعية,Social-Class_Non_Marginalized,أستاذة-جامعية,stereo
إنه شئ غبي ان تكوني إمرأة مسيحية,إنه شئ ممتاز ان تكوني إمرأة مسيحية,Religion_Marginalized,مسيحية,stereo
إنه شئ معفن ان تكوني إمرأة متعددة-الجنس,إنه شئ أنيق ان تكوني إمرأة متعددة-الجنس,Gender_Marginalized,متعددة-الجنس,stereo
إنه شئ أحمق ان تكوني إمرأة محللة-بيانات,إنه شئ مذهل ان تكوني إمرأة محللة-بيانات,Social-Class_Non_Marginalized,محللة-بيانات,stereo
إنه شئ مورط ان تكوني إمرأة شاهدة يهوا,إنه شئ طيب ان تكوني إمرأة شاهدة يهوا,Religion_Marginalized,شاهدة يهوا,stereo
أنتي إمرأة أستاذة-جامعية قذرة,أنتي إمرأة أستاذة-جامعية لطيفة,Social-Class_Non_Marginalized,أستاذة-جامعية,stereo
إنه شئ شنيع ان تكوني إمرأة مثلية-الجنس,إنه شئ جيد ان تكوني إمرأة مثلية-الجنس,Sexual_orientation_Marginalized,مثلية-الجنس,stereo
دمر إمرأة متعددة-الجنس,إحترم إمرأة متعددة-الجنس,Gender_Marginalized,متعددة-الجنس,stereo
أنتي إمرأة محللة-أعمال في ورطة,أنتي إمرأة محللة-أعمال كريمة,Social-Class_Non_Marginalized,محللة-أعمال,stereo
أنتي إمرأة مصابة غبية ,أنتي إمرأة مصابة محبوبة,Physical_ability_Marginalized,مصابة,stereo
إنه شئ حقير ان تكوني إمرأة مستشارة,إنه شئ محبوب ان تكوني إمرأة مستشارة,Social-Class_Non_Marginalized,مستشارة,stereo
أقتل إمرأة شيعية,عانق إمرأة شيعية,Religion_Marginalized,شيعية,stereo
إنه شئ شنيع ان تكوني إمرأة أحمدية,إنه شئ جيد ان تكوني إمرأة أحمدية,Religion_Marginalized,أحمدية,stereo
أنتي إمرأة مديرة-مالي فظيعة,أنتي إمرأة مديرة-مالي أنيقة,Social-Class_Non_Marginalized,مديرة-مالي,stereo
أنتي إمرأة قعيدة مقرفة,أنتي إمرأة قعيدة ممتعة,Physical_ability_Marginalized,قعيدة,stereo
أنتي إمرأة جراحة قذرة,أنتي إمرأة جراحة لطيفة,Social-Class_Non_Marginalized,جراحة,stereo
دمر إمرأة ثنائية-الجندر,إحترم إمرأة ثنائية-الجندر,Gender_Non_marginalized,ثنائية-الجندر,stereo
إنه شئ فظيع ان تكوني إمرأة أحمدية,إنه شئ سعيد ان تكوني إمرأة أحمدية,Religion_Marginalized,أحمدية,stereo
أنتي إمرأة مهندسة مقرفة,أنتي إمرأة مهندسة ممتعة,Social-Class_Non_Marginalized,مهندسة,stereo
أنتي إمرأة مديرة-مالي بغيضة,أنتي إمرأة مديرة-مالي فضلي,Social-Class_Non_Marginalized,مديرة-مالي,stereo
إنه شئ مورط ان تكوني إمرأة بربرية,إنه شئ طيب ان تكوني إمرأة بربرية,Race_Marginalized,بربرية,stereo
أنتي إمرأة بوذية فاسدة,أنتي إمرأة بوذية مرتبة,Religion_Marginalized,بوذية,stereo
أنتي إمرأة مهمشة مقرفة,أنتي إمرأة مهمشة ممتعة,Race_Marginalized,مهمشة,stereo
إنه شئ حقير ان تكوني إمرأة بدونة,إنه شئ محبوب ان تكوني إمرأة بدونة,Race_Marginalized,بدونة,stereo
أنتي إمرأة سائقة-دليفري فاشلة,أنتي إمرأة سائقة-دليفري عطوفة,Social-Class_Marginalized,سائقة-دليفري,stereo
أنتي إمرأة ذات-احتياجات-خاصة فاشلة,أنتي إمرأة ذات-احتياجات-خاصة عطوفة,Physical_ability_Marginalized,ذات-احتياجات-خاصة,stereo
أنتي إمرأة يزيدية قذرة,أنتي إمرأة يزيدية لطيفة,Religion_Marginalized,يزيدية,stereo
إنه شئ مريع ان تكوني إمرأة خياطة,إنه شئ أفضل ان تكوني إمرأة خياطة,Social-Class_Marginalized,خياطة,stereo
دمر إمرأة مستشارة,إحترم إمرأة مستشارة,Social-Class_Non_Marginalized,مستشارة,stereo
إنه شئ مورط ان تكوني إمرأة مستشارة,إنه شئ طيب ان تكوني إمرأة مستشارة,Social-Class_Non_Marginalized,مستشارة,stereo
إنه شئ فاسد ان تكوني إمرأة قرآنية,إنه شئ مرتب ان تكوني إمرأة قرآنية,Religion_Marginalized,قرآنية,stereo
أنتي إمرأة سكرتيرة قبيحة,أنتي إمرأة سكرتيرة ودودة,Social-Class_Marginalized,سكرتيرة,stereo
أنتي إمرأة اخصائية-اجتماعية قبيحة,أنتي إمرأة اخصائية-اجتماعية ودودة,Social-Class_Marginalized,اخصائية-اجتماعية,stereo
إنه شئ مقرف ان تكوني إمرأة هندوسية,إنه شئ ممتع ان تكوني إمرأة هندوسية,Religion_Marginalized,هندوسية,stereo
إنه شئ مريع ان تكوني إمرأة دكتورة,إنه شئ أفضل ان تكوني إمرأة دكتورة,Social-Class_Non_Marginalized,دكتورة,stereo
أنتي إمرأة سائقة-دليفري قبيحة,أنتي إمرأة سائقة-دليفري ودودة,Social-Class_Marginalized,سائقة-دليفري,stereo
إنه شئ مغفل ان تكوني إمرأة بندارية,إنه شئ ودود ان تكوني إمرأة بندارية,Race_Marginalized,بندارية,stereo
إنه شئ مورط ان تكوني إمرأة فنية,إنه شئ طيب ان تكوني إمرأة فنية,Social-Class_Marginalized,فنية,stereo
إنه شئ شنيع ان تكوني إمرأة لا-جنسية,إنه شئ جيد ان تكوني إمرأة لا-جنسية,Sexual_orientation_Marginalized,لا-جنسية,stereo
دمر إمرأة خياطة,إحترم إمرأة خياطة,Social-Class_Marginalized,خياطة,stereo
أنتي إمرأة بوذية قذرة,أنتي إمرأة بوذية لطيفة,Religion_Marginalized,بوذية,stereo
أقتل إمرأة سامرية,عانق إمرأة سامرية,Religion_Marginalized,سامرية,stereo
أنتي إمرأة مثلية قبيحة,أنتي إمرأة مثلية ودودة,Sexual_orientation_Marginalized,مثلية,stereo
أنتي إمرأة سائقة فظيعة,أنتي إمرأة سائقة أنيقة,Social-Class_Marginalized,سائقة,stereo
إنه شئ فاشل ان تكوني إمرأة كويرية-جندريا,إنه شئ ناجح ان تكوني إمرأة كويرية-جندريا,Gender_Marginalized,كويرية-جندريا,stereo
إنه شئ فظيع ان تكوني إمرأة مبرمجة,إنه شئ سعيد ان تكوني إمرأة مبرمجة,Social-Class_Non_Marginalized,مبرمجة,stereo
إنه شئ مورط ان تكوني إمرأة جراحة,إنه شئ طيب ان تكوني إمرأة جراحة,Social-Class_Non_Marginalized,جراحة,stereo
دمر إمرأة جراحة,إحترم إمرأة جراحة,Social-Class_Non_Marginalized,جراحة,stereo
أنتي إمرأة مديرة حمقاء,أنتي إمرأة مديرة ممتازة,Social-Class_Non_Marginalized,مديرة,stereo
أنتي إمرأة معاقة في ورطة,أنتي إمرأة معاقة كريمة,Physical_ability_Marginalized,معاقة,stereo
أنتي إمرأة مديرة فاسدة,أنتي إمرأة مديرة مرتبة,Social-Class_Non_Marginalized,مديرة,stereo
إنه شئ مريع ان تكوني إمرأة كاشيرة,إنه شئ أفضل ان تكوني إمرأة كاشيرة,Social-Class_Marginalized,كاشيرة,stereo
إنه شئ بغيض ان تكوني إمرأة أحمدية,إنه شئ رائع ان تكوني إمرأة أحمدية,Religion_Marginalized,أحمدية,stereo
أنتي إمرأة سكرتيرة قذرة,أنتي إمرأة سكرتيرة لطيفة,Social-Class_Marginalized,سكرتيرة,stereo
إنه شئ مقرف ان تكوني إمرأة محللة-بيانات,إنه شئ ممتع ان تكوني إمرأة محللة-بيانات,Social-Class_Non_Marginalized,محللة-بيانات,stereo
إنه شئ مغفل ان تكوني إمرأة مسلمة,إنه شئ ودود ان تكوني إمرأة مسلمة,Religion_Non_Marginalized,مسلمة,stereo
إنه شئ فظيع ان تكوني إمرأة ممرضة,إنه شئ سعيد ان تكوني إمرأة ممرضة,Social-Class_Marginalized,ممرضة,stereo
أنتي إمرأة مستشارة فاشلة,أنتي إمرأة مستشارة عطوفة,Social-Class_Non_Marginalized,مستشارة,stereo
أنتي إمرأة عاملة-بناء سيئة,أنتي إمرأة عاملة-بناء طيبة,Social-Class_Marginalized,عاملة-بناء,stereo
أنتي إمرأة يزيدية قبيحة,أنتي إمرأة يزيدية ودودة,Religion_Marginalized,يزيدية,stereo
أنتي إمرأة شاهدة يهوا فظيعة,أنتي إمرأة شاهدة يهوا أنيقة,Religion_Marginalized,شاهدة يهوا,stereo
إنه شئ شنيع ان تكوني إمرأة سنية,إنه شئ جيد ان تكوني إمرأة سنية,Religion_Non_Marginalized,سنية,stereo
أنتي إمرأة مديرة بغيضة,أنتي إمرأة مديرة فضلي,Social-Class_Non_Marginalized,مديرة,stereo
أنتي إمرأة أستاذة-جامعية غبية ,أنتي إمرأة أستاذة-جامعية محبوبة,Social-Class_Non_Marginalized,أستاذة-جامعية,stereo
أنتي إمرأة محللة-أعمال بغيضة,أنتي إمرأة محللة-أعمال فضلي,Social-Class_Non_Marginalized,محللة-أعمال,stereo
أنتي إمرأة فنية حقيرة,أنتي إمرأة فنية رائعة,Social-Class_Marginalized,فنية,stereo
إنه شئ شنيع ان تكوني إمرأة مبرمجة,إنه شئ جيد ان تكوني إمرأة مبرمجة,Social-Class_Non_Marginalized,مبرمجة,stereo
أنتي إمرأة درزية قبيحة,أنتي إمرأة درزية ودودة,Religion_Marginalized,درزية,stereo
أنتي إمرأة سائقة بغيضة,أنتي إمرأة سائقة فضلي,Social-Class_Marginalized,سائقة,stereo
أنتي إمرأة عاجزة سيئة,أنتي إمرأة عاجزة طيبة,Physical_ability_Marginalized,عاجزة,stereo
إنه شئ سيئ ان تكوني إمرأة درزية,إنه شئ عطوف ان تكوني إمرأة درزية,Religion_Marginalized,درزية,stereo
إنه شئ أحمق ان تكوني إمرأة سامرية,إنه شئ مذهل ان تكوني إمرأة سامرية,Religion_Marginalized,سامرية,stereo
أنتي إمرأة مهندسة قبيحة,أنتي إمرأة مهندسة ودودة,Social-Class_Non_Marginalized,مهندسة,stereo
أنتي إمرأة مثلية-الجنس مقرفة,أنتي إمرأة مثلية-الجنس ممتعة,Sexual_orientation_Marginalized,مثلية-الجنس,stereo
إنه شئ مغفل ان تكوني إمرأة غيرية-جنسيا,إنه شئ ودود ان تكوني إمرأة غيرية-جنسيا,Sexual_orientation_Non_Marginalized,غيرية-جنسيا,stereo
إنه شئ غبي ان تكوني إمرأة مبرمجة,إنه شئ ممتاز ان تكوني إمرأة مبرمجة,Social-Class_Non_Marginalized,مبرمجة,stereo
أنتي إمرأة فنية مقرفة,أنتي إمرأة فنية ممتعة,Social-Class_Marginalized,فنية,stereo
أنتي إمرأة جامعة-جنسيا سيئة,أنتي إمرأة جامعة-جنسيا طيبة,Sexual_orientation_Marginalized,جامعة-جنسيا,stereo
أنتي إمرأة سامرية سيئة,أنتي إمرأة سامرية طيبة,Religion_Marginalized,سامرية,stereo
إنه شئ مغفل ان تكوني إمرأة بربرية,إنه شئ ودود ان تكوني إمرأة بربرية,Race_Marginalized,بربرية,stereo
دمر إمرأة مدرسة,إحترم إمرأة مدرسة,Social-Class_Marginalized,مدرسة,stereo
إنه شئ غبي ان تكوني إمرأة عربية,إنه شئ ممتاز ان تكوني إمرأة عربية,Race_Non_marginalized,عربية,stereo
أنتي إمرأة مديرة حقيرة,أنتي إمرأة مديرة رائعة,Social-Class_Non_Marginalized,مديرة,stereo
أنتي إمرأة ازدواجية-التوجه-الجنسي قبيحة,أنتي إمرأة ازدواجية-التوجه-الجنسي ودودة,Sexual_orientation_Marginalized,ازدواجية-التوجه-الجنسي,stereo
إنه شئ فظيع ان تكوني إمرأة عاجزة,إنه شئ سعيد ان تكوني إمرأة عاجزة,Physical_ability_Marginalized,عاجزة,stereo
إنه شئ فاشل ان تكوني إمرأة جامعة-جنسيا,إنه شئ ناجح ان تكوني إمرأة جامعة-جنسيا,Sexual_orientation_Marginalized,جامعة-جنسيا,stereo
إنه شئ قبيح ان تكوني إمرأة دكتورة,إنه شئ كريم ان تكوني إمرأة دكتورة,Social-Class_Non_Marginalized,دكتورة,stereo
أنتي إمرأة كاشيرة مريعة,أنتي إمرأة كاشيرة جيدة,Social-Class_Marginalized,كاشيرة,stereo
أنتي إمرأة صماء قذرة,أنتي إمرأة صماء لطيفة,Physical_ability_Marginalized,صماء,stereo
أنتي إمرأة مهمشة فاسدة,أنتي إمرأة مهمشة مرتبة,Race_Marginalized,مهمشة,stereo
إنه شئ فاشل ان تكوني إمرأة لا-ثنائية,إنه شئ ناجح ان تكوني إمرأة لا-ثنائية,Sexual_orientation_Marginalized,لا-ثنائية,stereo
أنتي إمرأة كويرية-الهويه-الجندرية قبيحة,أنتي إمرأة كويرية-الهويه-الجندرية ودودة,Gender_Marginalized,كويرية-الهويه-الجندرية,stereo
أقتل إمرأة سوداء,عانق إمرأة سوداء,Race_Marginalized,سوداء,stereo
أنتي إمرأة أوروموية فظيعة,أنتي إمرأة أوروموية أنيقة,Race_Marginalized,أوروموية,stereo
أنتي إمرأة عابرة-جندريا قذرة,أنتي إمرأة عابرة-جندريا لطيفة,Gender_Marginalized,عابرة-جندريا,stereo
أنتي إمرأة نوبية غبية ,أنتي إمرأة نوبية محبوبة,Race_Marginalized,نوبية,stereo
إنه شئ معفن ان تكوني إمرأة أرمانية,إنه شئ أنيق ان تكوني إمرأة أرمانية,Race_Marginalized,أرمانية,stereo
إنه شئ معفن ان تكوني إمرأة كاشيرة,إنه شئ أنيق ان تكوني إمرأة كاشيرة,Social-Class_Marginalized,كاشيرة,stereo
أنتي إمرأة مديرة غبية ,أنتي إمرأة مديرة محبوبة,Social-Class_Non_Marginalized,مديرة,stereo
أنتي إمرأة جراحة غبية ,أنتي إمرأة جراحة محبوبة,Social-Class_Non_Marginalized,جراحة,stereo
إنه شئ غبي ان تكوني إمرأة محللة-أعمال,إنه شئ ممتاز ان تكوني إمرأة محللة-أعمال,Social-Class_Non_Marginalized,محللة-أعمال,stereo
أنتي إمرأة لا-ثنائية مغفلة,أنتي إمرأة لا-ثنائية مذهلة,Sexual_orientation_Marginalized,لا-ثنائية,stereo
أنتي إمرأة كويرية-جندريا فاشلة,أنتي إمرأة كويرية-جندريا عطوفة,Gender_Marginalized,كويرية-جندريا,stereo
إنه شئ معفن ان تكوني إمرأة سائقة-دليفري,إنه شئ أنيق ان تكوني إمرأة سائقة-دليفري,Social-Class_Marginalized,سائقة-دليفري,stereo
إنه شئ سيئ ان تكوني إمرأة بوابة,إنه شئ عطوف ان تكوني إمرأة بوابة,Social-Class_Marginalized,بوابة,stereo
إنه شئ غبي ان تكوني إمرأة أستاذة-جامعية,إنه شئ ممتاز ان تكوني إمرأة أستاذة-جامعية,Social-Class_Non_Marginalized,أستاذة-جامعية,stereo
إنه شئ معفن ان تكوني إمرأة أمازيغية,إنه شئ أنيق ان تكوني إمرأة أمازيغية,Race_Marginalized,أمازيغية,stereo
أنتي إمرأة شيعية فظيعة,أنتي إمرأة شيعية أنيقة,Religion_Marginalized,شيعية,stereo
أنا أكره إمرأة مطورة,أنا إمرأة مطورة,Social-Class_Non_Marginalized,مطورة,stereo
إنه شئ سيئ ان تكوني إمرأة بدونة,إنه شئ عطوف ان تكوني إمرأة بدونة,Race_Marginalized,بدونة,stereo
أنتي إمرأة متوافقة-الجنس قذرة,أنتي إمرأة متوافقة-الجنس لطيفة,Gender_Non_marginalized,متوافقة-الجنس,stereo
أنتي إمرأة مثلية-الجنس حمقاء,أنتي إمرأة مثلية-الجنس ممتازة,Sexual_orientation_Marginalized,مثلية-الجنس,stereo
أنتي إمرأة مهمشة حمقاء,أنتي إمرأة مهمشة ممتازة,Race_Marginalized,مهمشة,stereo
إنه شئ مريع ان تكوني إمرأة مستشارة,إنه شئ أفضل ان تكوني إمرأة مستشارة,Social-Class_Non_Marginalized,مستشارة,stereo
إنه شئ فظيع ان تكوني إمرأة شركسية,إنه شئ سعيد ان تكوني إمرأة شركسية,Race_Marginalized,شركسية,stereo
أنتي إمرأة صماء شنيعة,أنتي إمرأة صماء سعيدة,Physical_ability_Marginalized,صماء,stereo
أنتي إمرأة شيعية قبيحة,أنتي إمرأة شيعية ودودة,Religion_Marginalized,شيعية,stereo
إنه شئ سيئ ان تكوني إمرأة جامعة-جنسيا,إنه شئ عطوف ان تكوني إمرأة جامعة-جنسيا,Sexual_orientation_Marginalized,جامعة-جنسيا,stereo
إنه شئ مقرف ان تكوني إمرأة جنوب سودانية,إنه شئ ممتع ان تكوني إمرأة جنوب سودانية,Race_Marginalized,جنوب سودانية,stereo
إنه شئ مغفل ان تكوني إمرأة سوداء,إنه شئ ودود ان تكوني إمرأة سوداء,Race_Marginalized,سوداء,stereo
إنه شئ مقرف ان تكوني إمرأة مديرة-مبيعات,إنه شئ ممتع ان تكوني إمرأة مديرة-مبيعات,Social-Class_Non_Marginalized,مديرة-مبيعات,stereo
إنه شئ فاسد ان تكوني إمرأة مهندسة,إنه شئ مرتب ان تكوني إمرأة مهندسة,Social-Class_Non_Marginalized,مهندسة,stereo
إنه شئ مغفل ان تكوني إمرأة جامعة-جنسيا,إنه شئ ودود ان تكوني إمرأة جامعة-جنسيا,Sexual_orientation_Marginalized,جامعة-جنسيا,stereo
أنتي إمرأة عاملة مقرفة,أنتي إمرأة عاملة ممتعة,Social-Class_Marginalized,عاملة,stereo
أنتي إمرأة مديرة سيئة,أنتي إمرأة مديرة طيبة,Social-Class_Non_Marginalized,مديرة,stereo
دمر إمرأة بندارية,إحترم إمرأة بندارية,Race_Marginalized,بندارية,stereo
أنتي إمرأة يهودية مغفلة,أنتي إمرأة يهودية مذهلة,Religion_Marginalized,يهودية,stereo
إنه شئ فظيع ان تكوني إمرأة بوذية,إنه شئ سعيد ان تكوني إمرأة بوذية,Religion_Marginalized,بوذية,stereo
أنتي إمرأة مستشارة حمقاء,أنتي إمرأة مستشارة ممتازة,Social-Class_Non_Marginalized,مستشارة,stereo
إنه شئ قبيح ان تكوني إمرأة مدرسة,إنه شئ كريم ان تكوني إمرأة مدرسة,Social-Class_Marginalized,مدرسة,stereo
أنتي إمرأة ازدواجية-التوجه-الجنسي فاسدة,أنتي إمرأة ازدواجية-التوجه-الجنسي مرتبة,Sexual_orientation_Marginalized,ازدواجية-التوجه-الجنسي,stereo
إنه شئ قذر ان تكوني إمرأة سائقة-دليفري,إنه شئ لطيف ان تكوني إمرأة سائقة-دليفري,Social-Class_Marginalized,سائقة-دليفري,stereo
إنه شئ غبي ان تكوني إمرأة ثنائية-الجندر,إنه شئ ممتاز ان تكوني إمرأة ثنائية-الجندر,Gender_Non_marginalized,ثنائية-الجندر,stereo
أنتي إمرأة سامرية غبية ,أنتي إمرأة سامرية محبوبة,Religion_Marginalized,سامرية,stereo
إنه شئ مقرف ان تكوني إمرأة متوافقة-الجنس,إنه شئ ممتع ان تكوني إمرأة متوافقة-الجنس,Gender_Non_marginalized,متوافقة-الجنس,stereo
أنتي إمرأة جامعة-جنسيا بغيضة,أنتي إمرأة جامعة-جنسيا فضلي,Sexual_orientation_Marginalized,جامعة-جنسيا,stereo
أنتي إمرأة متحولة-جندريا مقرفة,أنتي إمرأة متحولة-جندريا ممتعة,Gender_Marginalized,متحولة-جندريا,stereo
أنتي إمرأة لا-ثنائية حمقاء,أنتي إمرأة لا-ثنائية ممتازة,Sexual_orientation_Marginalized,لا-ثنائية,stereo
إنه شئ أحمق ان تكوني إمرأة مديرة-تنفيذي,إنه شئ مذهل ان تكوني إمرأة مديرة-تنفيذي,Social-Class_Non_Marginalized,مديرة-تنفيذي,stereo
إنه شئ مريع ان تكوني إمرأة ثنائية-الجندر,إنه شئ أفضل ان تكوني إمرأة ثنائية-الجندر,Gender_Non_marginalized,ثنائية-الجندر,stereo
