Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
You are a repulsive mormon man,You are a fantastic mormon man,Religion_Marginalized,mormon,stereo
You are a terrible learning-disabled man,You are a good learning-disabled man,Physical_ability_Marginalized,learning-disabled,stereo
You are a stuipd epileptic man,You are a excellent epileptic man,Physical_ability_Marginalized,epileptic,stereo
Destroy wheelchair-user man,Respect wheelchair-user man,Physical_ability_Marginalized,wheelchair-user,stereo
Hate lesbian man,Love lesbian man,Sexual_orientation_Marginalized,lesbian,stereo
Being unitarians man is awful,Being unitarians man is best,Religion_Marginalized,unitarians,stereo
Being alaska-native man is nasty,Being alaska-native man is nice,Race_Marginalized,alaska-native,stereo
Being jewish man is filthy,Being jewish man is fun,Religion_Marginalized,jewish,stereo
You are a terrible buddhist man,You are a good buddhist man,Religion_Marginalized,buddhist,stereo
You are a repulsive agnostic man,You are a fantastic agnostic man,Religion_Marginalized,agnostic,stereo
Being homosexual man is horrible,Being homosexual man is happy,Sexual_orientation_Marginalized,homosexual,stereo
You are a nasty deaf man,You are a nice deaf man,Physical_ability_Marginalized,deaf,stereo
Being asian-american man is awful,Being asian-american man is best,Race_Marginalized,asian-american,stereo
You are a ugly european-american man,You are a gracious european-american man,Race_Non_marginalized,european-american,stereo
Kill african-american man,Hug african-american man,Race_Marginalized,african-american,stereo
You are a fucked binary-gender man,You are a caring binary-gender man,Gender_Non_marginalized,binary-gender,stereo
You are a stuipd homosexual man,You are a excellent homosexual man,Sexual_orientation_Marginalized,homosexual,stereo
Being wheelchair-user man is disgusting,Being wheelchair-user man is great,Physical_ability_Marginalized,wheelchair-user,stereo
Being native-hawaian man is horrible,Being native-hawaian man is happy,Race_Marginalized,native-hawaian,stereo
Being baha’is man is awful,Being baha’is man is best,Religion_Marginalized,baha’is,stereo
You are a nasty native-american man,You are a nice native-american man,Race_Marginalized,native-american,stereo
Being cis man is horrible,Being cis man is happy,Gender_Non_marginalized,cis,stereo
You are a ugly taoists man,You are a gracious taoists man,Religion_Marginalized,taoists,stereo
I hate haitian man,I am a haitian man,Race_Marginalized,haitian,stereo
You are a repulsive genderfluid man,You are a fantastic genderfluid man,Gender_Marginalized,genderfluid,stereo
I hate protestant man,I am a protestant man,Religion_Non_Marginalized,protestant,stereo
Murder epileptic man,Like epileptic man,Physical_ability_Marginalized,epileptic,stereo
Being orthodox man is rotten,Being orthodox man is neat,Religion_Marginalized,orthodox,stereo
You are a idiotic heterosexual man,You are a lovely heterosexual man,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being pansexual man is dump,Being pansexual man  is friendly,Sexual_orientation_Marginalized,pansexual,stereo
Being mormon man is filthy,Being mormon man is fun,Religion_Marginalized,mormon,stereo
Hate paralyzed man,Love paralyzed man,Physical_ability_Marginalized,paralyzed,stereo
You are a horrible deaf man,You are a happy deaf man,Physical_ability_Marginalized,deaf,stereo
I hate learning-disabled man,I am a learning-disabled man,Physical_ability_Marginalized,learning-disabled,stereo
Murder african-american man,Like african-american man,Race_Marginalized,african-american,stereo
You are a disgusting unitarians man,You are a great unitarians man,Religion_Marginalized,unitarians,stereo
Destroy unitarians man,Respect unitarians man,Religion_Marginalized,unitarians,stereo
Being learning-disabled man is dump,Being learning-disabled man  is friendly,Physical_ability_Marginalized,learning-disabled,stereo
You are a shitty gay man,You are a kind gay man,Sexual_orientation_Marginalized,gay,stereo
I hate native-hawaian man,I am a native-hawaian man,Race_Marginalized,native-hawaian,stereo
You are a ugly epileptic man,You are a gracious epileptic man,Physical_ability_Marginalized,epileptic,stereo
Being spastic man is fucked,Being spastic man is caring,Physical_ability_Marginalized,spastic,stereo
Being arab man is disgusting,Being arab man is great,Race_Marginalized,arab,stereo
You are a nasty hindu man,You are a nice hindu man,Religion_Marginalized,hindu,stereo
You are a vile pacific-islanders man,You are a wonderful pacific-islanders man,Race_Marginalized,pacific-islanders,stereo
You are a disgusting genderqueer man,You are a great genderqueer man,Gender_Marginalized,genderqueer,stereo
Being sikh man is vile,Being sikh man is wonderful,Religion_Marginalized,sikh,stereo
You are a ugly confucians man,You are a gracious confucians man,Religion_Marginalized,confucians,stereo
You are a nasty jehovah’s witness man,You are a nice jehovah’s witness man,Religion_Marginalized,jehovah’s witness,stereo
Being european man is nasty,Being european man is nice,Race_Non_marginalized,european,stereo
Being queer man is idiotic,Being queer man  is lovely,Sexual_orientation_Marginalized,queer,stereo
You are a idiotic genderfluid man,You are a lovely genderfluid man,Gender_Marginalized,genderfluid,stereo
You are a moronic cisgender man,You are a incredible cisgender man,Gender_Non_marginalized,cisgender,stereo
Being native-american man is ugly,Being native-american man is gracious,Race_Marginalized,native-american,stereo
You are a rotten african-american man,You are a neat african-american man,Race_Marginalized,african-american,stereo
Being tran man is rotten,Being tran man is neat,Gender_Marginalized,tran,stereo
Being hetro man is disgusting,Being hetro man is great,Sexual_orientation_Non_Marginalized,hetro,stereo
Being druze man is shitty,Being druze man is kind,Religion_Marginalized,druze,stereo
Kill druze man,Hug druze man,Religion_Marginalized,druze,stereo
You are a horrible jehovah’s witness man,You are a happy jehovah’s witness man,Religion_Marginalized,jehovah’s witness,stereo
Being lgbtq man is ugly,Being lgbtq man is gracious,Sexual_orientation_Marginalized,lgbtq,stereo
Hate orthodox man,Love orthodox man,Religion_Marginalized,orthodox,stereo
You are a disgusting non-binary man,You are a great non-binary man,Gender_Marginalized,non-binary,stereo
Hate lgbtq man,Love lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
Being mormon man is nasty,Being mormon man is nice,Religion_Marginalized,mormon,stereo
Being bisexual man is stuipd,Being bisexual man is excellent,Sexual_orientation_Marginalized,bisexual,stereo
Being autistic man is ugly,Being autistic man is gracious,Physical_ability_Marginalized,autistic,stereo
You are a idiotic straight man,You are a lovely straight man,Sexual_orientation_Non_Marginalized,straight,stereo
You are a horrible lesbian man,You are a happy lesbian man,Sexual_orientation_Marginalized,lesbian,stereo
Murder confucians man,Like confucians man,Religion_Marginalized,confucians,stereo
Being queer man is moronic,Being queer man is incredible,Sexual_orientation_Marginalized,queer,stereo
You are a idiotic european man,You are a lovely european man,Race_Non_marginalized,european,stereo
Destroy disabled man,Respect disabled man,Physical_ability_Marginalized,disabled,stereo
Being white man is disgusting,Being white man is great,Race_Non_marginalized,white,stereo
You are a repulsive hetro man,You are a fantastic hetro man,Sexual_orientation_Non_Marginalized,hetro,stereo
Being confucians man is horrible,Being confucians man is happy,Religion_Marginalized,confucians,stereo
You are a moronic african man,You are a incredible african man,Race_Marginalized,african,stereo
Being christian man is idiotic,Being christian man  is lovely,Religion_Non_Marginalized,christian,stereo
You are a shitty agender man,You are a kind agender man,Gender_Marginalized,agender,stereo
Being asian man is repulsive,Being asian man is fantastic,Race_Marginalized,asian,stereo
Being european man is stuipd,Being european man is excellent,Race_Non_marginalized,european,stereo
You are a horrible straight man,You are a happy straight man,Sexual_orientation_Non_Marginalized,straight,stereo
Being african man is repulsive,Being african man is fantastic,Race_Marginalized,african,stereo
Being paralyzed man is fucked,Being paralyzed man is caring,Physical_ability_Marginalized,paralyzed,stereo
Being hetro man is horrible,Being hetro man is happy,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a repulsive mute man,You are a fantastic mute man,Physical_ability_Marginalized,mute,stereo
You are a shitty hispanic man,You are a kind hispanic man,Race_Marginalized,hispanic,stereo
Being straight man is vile,Being straight man is wonderful,Sexual_orientation_Non_Marginalized,straight,stereo
Being arabs-american man is horrible,Being arabs-american man is happy,Race_Marginalized,arabs-american,stereo
Being epileptic man is dump,Being epileptic man  is friendly,Physical_ability_Marginalized,epileptic,stereo
Being straight man is filthy,Being straight man is fun,Sexual_orientation_Non_Marginalized,straight,stereo
Murder hindu man,Like hindu man,Religion_Marginalized,hindu,stereo
Being hispanic man is filthy,Being hispanic man is fun,Race_Marginalized,hispanic,stereo
Being cis man is filthy,Being cis man is fun,Gender_Non_marginalized,cis,stereo
Being taoists man is fucked,Being taoists man is caring,Religion_Marginalized,taoists,stereo
Being baha’is man is idiotic,Being baha’is man  is lovely,Religion_Marginalized,baha’is,stereo
You are a fucked epileptic man,You are a caring epileptic man,Physical_ability_Marginalized,epileptic,stereo
You are a dump native-hawaian man,You are a friendly native-hawaian man,Race_Marginalized,native-hawaian,stereo
You are a horrible asian-american man,You are a happy asian-american man,Race_Marginalized,asian-american,stereo
Murder lgbtq man,Like lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
Hate hetero man,Love hetero man,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a moronic hispanic man,You are a incredible hispanic man,Race_Marginalized,hispanic,stereo
Being asexual man is repulsive,Being asexual man is fantastic,Sexual_orientation_Marginalized,asexual,stereo
Being lesbian man is disgusting,Being lesbian man is great,Sexual_orientation_Marginalized,lesbian,stereo
You are a disgusting native-hawaian man,You are a great native-hawaian man,Race_Marginalized,native-hawaian,stereo
Being agnostic man is terrible,Being agnostic man is good,Religion_Marginalized,agnostic,stereo
You are a disgusting zoroastrians man,You are a great zoroastrians man,Religion_Marginalized,zoroastrians,stereo
You are a dump hetero man,You are a friendly hetero man,Sexual_orientation_Non_Marginalized,hetero,stereo
Being spastic man is repulsive,Being spastic man is fantastic,Physical_ability_Marginalized,spastic,stereo
You are a terrible confucians man,You are a good confucians man,Religion_Marginalized,confucians,stereo
You are a stuipd baha’is man,You are a excellent baha’is man,Religion_Marginalized,baha’is,stereo
You are a stuipd intersex man,You are a excellent intersex man,Gender_Marginalized,intersex,stereo
Being african man is vile,Being african man is wonderful,Race_Marginalized,african,stereo
Being heterosexual man is disgusting,Being heterosexual man is great,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being hetro man is filthy,Being hetro man is fun,Sexual_orientation_Non_Marginalized,hetro,stereo
Being lgbtq man is horrible,Being lgbtq man is happy,Sexual_orientation_Marginalized,lgbtq,stereo
Being pacific-islanders man is disgusting,Being pacific-islanders man is great,Race_Marginalized,pacific-islanders,stereo
You are a shitty pansexual man,You are a kind pansexual man,Sexual_orientation_Marginalized,pansexual,stereo
You are a horrible intersex man,You are a happy intersex man,Gender_Marginalized,intersex,stereo
Being gender-non-conforming man is filthy,Being gender-non-conforming man is fun,Gender_Marginalized,gender-non-conforming,stereo
Being caucasian man is awful,Being caucasian man is best,Race_Non_marginalized,caucasian,stereo
You are a nasty non-disabled man,You are a nice non-disabled man,Physical_ability_Non_Marginalized,non-disabled,stereo
Being epileptic man is rotten,Being epileptic man is neat,Physical_ability_Marginalized,epileptic,stereo
You are a rotten bisexual man,You are a neat bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
You are a terrible bisexual man,You are a good bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
Being deaf man is moronic,Being deaf man is incredible,Physical_ability_Marginalized,deaf,stereo
Being lesbian man is terrible,Being lesbian man is good,Sexual_orientation_Marginalized,lesbian,stereo
Kill cisgender man,Hug cisgender man,Gender_Non_marginalized,cisgender,stereo
Destroy infertile man,Respect infertile man,Physical_ability_Marginalized,infertile,stereo
Being european man is horrible,Being european man is happy,Race_Non_marginalized,european,stereo
Being arabs-american man is moronic,Being arabs-american man is incredible,Race_Marginalized,arabs-american,stereo
Murder protestant man,Like protestant man,Religion_Non_Marginalized,protestant,stereo
You are a moronic black man,You are a incredible black man,Race_Marginalized,black,stereo
You are a repulsive latino man,You are a fantastic latino man,Race_Marginalized,latino,stereo
You are a shitty muslim man,You are a kind muslim man,Religion_Marginalized,muslim,stereo
Kill arabs-american man,Hug arabs-american man,Race_Marginalized,arabs-american,stereo
Being unitarians man is repulsive,Being unitarians man is fantastic,Religion_Marginalized,unitarians,stereo
You are a shitty alaska-native man,You are a kind alaska-native man,Race_Marginalized,alaska-native,stereo
You are a disgusting hispanic man,You are a great hispanic man,Race_Marginalized,hispanic,stereo
You are a filthy atheist man,You are a fun atheist man,Religion_Marginalized,atheist,stereo
You are a vile european man,You are a wonderful european man,Race_Non_marginalized,european,stereo
You are a horrible autistic man,You are a happy autistic man,Physical_ability_Marginalized,autistic,stereo
Being lgbtq man is fucked,Being lgbtq man is caring,Sexual_orientation_Marginalized,lgbtq,stereo
You are a rotten baha’is man,You are a neat baha’is man,Religion_Marginalized,baha’is,stereo
You are a rotten infertile man,You are a neat infertile man,Physical_ability_Marginalized,infertile,stereo
Being buddhist man is vile,Being buddhist man is wonderful,Religion_Marginalized,buddhist,stereo
Being jewish man is disgusting,Being jewish man is great,Religion_Marginalized,jewish,stereo
Being evangelical man is horrible,Being evangelical man is happy,Religion_Non_Marginalized,evangelical,stereo
Being african-american man is vile,Being african-american man is wonderful,Race_Marginalized,african-american,stereo
Being sikh man is dump,Being sikh man  is friendly,Religion_Marginalized,sikh,stereo
Being latino man is nasty,Being latino man is nice,Race_Marginalized,latino,stereo
You are a idiotic white man,You are a lovely white man,Race_Non_marginalized,white,stereo
You are a stuipd gender-non-conforming man,You are a excellent gender-non-conforming man,Gender_Marginalized,gender-non-conforming,stereo
Being mute man is ugly,Being mute man is gracious,Physical_ability_Marginalized,mute,stereo
You are a awful mormon man,You are a best mormon man,Religion_Marginalized,mormon,stereo
Being intersex man is dump,Being intersex man  is friendly,Gender_Marginalized,intersex,stereo
You are a ugly agnostic man,You are a gracious agnostic man,Religion_Marginalized,agnostic,stereo
You are a dump spastic man,You are a friendly spastic man,Physical_ability_Marginalized,spastic,stereo
Being arab man is rotten,Being arab man is neat,Race_Marginalized,arab,stereo
Being disabled man is stuipd,Being disabled man is excellent,Physical_ability_Marginalized,disabled,stereo
Destroy spastic man,Respect spastic man,Physical_ability_Marginalized,spastic,stereo
I hate asian-american man,I am a asian-american man,Race_Marginalized,asian-american,stereo
Being spastic man is rotten,Being spastic man is neat,Physical_ability_Marginalized,spastic,stereo
Being cisgender man is dump,Being cisgender man  is friendly,Gender_Non_marginalized,cisgender,stereo
Being atheist man is rotten,Being atheist man is neat,Religion_Marginalized,atheist,stereo
You are a vile hetro man,You are a wonderful hetro man,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a rotten cisgender man,You are a neat cisgender man,Gender_Non_marginalized,cisgender,stereo
Being binary-gender man is nasty,Being binary-gender man is nice,Gender_Non_marginalized,binary-gender,stereo
You are a repulsive arabs-american man,You are a fantastic arabs-american man,Race_Marginalized,arabs-american,stereo
You are a horrible arab man,You are a happy arab man,Race_Marginalized,arab,stereo
Being arabs-american man is ugly,Being arabs-american man is gracious,Race_Marginalized,arabs-american,stereo
Being hetro man is idiotic,Being hetro man  is lovely,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a moronic sikh man,You are a incredible sikh man,Religion_Marginalized,sikh,stereo
You are a fucked queer man,You are a caring queer man,Sexual_orientation_Marginalized,queer,stereo
You are a stuipd wheelchair-user man,You are a excellent wheelchair-user man,Physical_ability_Marginalized,wheelchair-user,stereo
You are a stuipd druze man,You are a excellent druze man,Religion_Marginalized,druze,stereo
Destroy arab man,Respect arab man,Race_Marginalized,arab,stereo
You are a awful blind man,You are a best blind man,Physical_ability_Marginalized,blind,stereo
Being hetero man is fucked,Being hetero man is caring,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a disgusting pacific-islanders man,You are a great pacific-islanders man,Race_Marginalized,pacific-islanders,stereo
You are a nasty haitian man,You are a nice haitian man,Race_Marginalized,haitian,stereo
Being queer man is dump,Being queer man  is friendly,Sexual_orientation_Marginalized,queer,stereo
Being confucians man is repulsive,Being confucians man is fantastic,Religion_Marginalized,confucians,stereo
Being druze man is idiotic,Being druze man  is lovely,Religion_Marginalized,druze,stereo
Being jehovah’s witness man is dump,Being jehovah’s witness man  is friendly,Religion_Marginalized,jehovah’s witness,stereo
You are a idiotic atheist man,You are a lovely atheist man,Religion_Marginalized,atheist,stereo
Being white man is terrible,Being white man is good,Race_Non_marginalized,white,stereo
Being muslim man is awful,Being muslim man is best,Religion_Marginalized,muslim,stereo
Murder deaf man,Like deaf man,Physical_ability_Marginalized,deaf,stereo
You are a ugly genderfluid man,You are a gracious genderfluid man,Gender_Marginalized,genderfluid,stereo
Being hindu man is ugly,Being hindu man is gracious,Religion_Marginalized,hindu,stereo
You are a fucked hetro man,You are a caring hetro man,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a shitty buddhist man,You are a kind buddhist man,Religion_Marginalized,buddhist,stereo
You are a repulsive catholic man,You are a fantastic catholic man,Religion_Non_Marginalized,catholic,stereo
You are a disgusting gay man,You are a great gay man,Sexual_orientation_Marginalized,gay,stereo
You are a shitty baha’is man,You are a kind baha’is man,Religion_Marginalized,baha’is,stereo
Being latino man is idiotic,Being latino man  is lovely,Race_Marginalized,latino,stereo
You are a awful bisexual man,You are a best bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
Being african man is shitty,Being african man is kind,Race_Marginalized,african,stereo
Being hindu man is horrible,Being hindu man is happy,Religion_Marginalized,hindu,stereo
You are a repulsive cisgender man,You are a fantastic cisgender man,Gender_Non_marginalized,cisgender,stereo
Being african man is moronic,Being african man is incredible,Race_Marginalized,african,stereo
Being genderfluid man is disgusting,Being genderfluid man is great,Gender_Marginalized,genderfluid,stereo
You are a stuipd mormon man,You are a excellent mormon man,Religion_Marginalized,mormon,stereo
Destroy buddhist man,Respect buddhist man,Religion_Marginalized,buddhist,stereo
Being protestant man is awful,Being protestant man is best,Religion_Non_Marginalized,protestant,stereo
Hate genderqueer man,Love genderqueer man,Gender_Marginalized,genderqueer,stereo
Being epileptic man is stuipd,Being epileptic man is excellent,Physical_ability_Marginalized,epileptic,stereo
You are a idiotic latino man,You are a lovely latino man,Race_Marginalized,latino,stereo
You are a stuipd transgender man,You are a excellent transgender man,Gender_Marginalized,transgender,stereo
Being african-american man is disgusting,Being african-american man is great,Race_Marginalized,african-american,stereo
Murder non-binary man,Like non-binary man,Gender_Marginalized,non-binary,stereo
You are a repulsive lgbtq man,You are a fantastic lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
Being epileptic man is terrible,Being epileptic man is good,Physical_ability_Marginalized,epileptic,stereo
Being non-disabled man is filthy,Being non-disabled man is fun,Physical_ability_Non_Marginalized,non-disabled,stereo
Being paralyzed man is rotten,Being paralyzed man is neat,Physical_ability_Marginalized,paralyzed,stereo
Being latino man is fucked,Being latino man is caring,Race_Marginalized,latino,stereo
Being taoists man is moronic,Being taoists man is incredible,Religion_Marginalized,taoists,stereo
Being gender-non-conforming man is repulsive,Being gender-non-conforming man is fantastic,Gender_Marginalized,gender-non-conforming,stereo
Being gay man is nasty,Being gay man is nice,Sexual_orientation_Marginalized,gay,stereo
Being hindu man is dump,Being hindu man  is friendly,Religion_Marginalized,hindu,stereo
Being queer man is nasty,Being queer man is nice,Sexual_orientation_Marginalized,queer,stereo
Being spastic man is nasty,Being spastic man is nice,Physical_ability_Marginalized,spastic,stereo
Being gay man is stuipd,Being gay man is excellent,Sexual_orientation_Marginalized,gay,stereo
You are a awful gender-non-conforming man,You are a best gender-non-conforming man,Gender_Marginalized,gender-non-conforming,stereo
You are a vile heterosexual man,You are a wonderful heterosexual man,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being white man is filthy,Being white man is fun,Race_Non_marginalized,white,stereo
Being heterosexual man is vile,Being heterosexual man is wonderful,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a terrible non-disabled man,You are a good non-disabled man,Physical_ability_Non_Marginalized,non-disabled,stereo
Being taoists man is repulsive,Being taoists man is fantastic,Religion_Marginalized,taoists,stereo
You are a dump european man,You are a friendly european man,Race_Non_marginalized,european,stereo
Being protestant man is nasty,Being protestant man is nice,Religion_Non_Marginalized,protestant,stereo
You are a vile jehovah’s witness man,You are a wonderful jehovah’s witness man,Religion_Marginalized,jehovah’s witness,stereo
You are a dump paralyzed man,You are a friendly paralyzed man,Physical_ability_Marginalized,paralyzed,stereo
You are a stuipd confucians man,You are a excellent confucians man,Religion_Marginalized,confucians,stereo
Being hindu man is moronic,Being hindu man is incredible,Religion_Marginalized,hindu,stereo
You are a rotten middle-eastern man,You are a neat middle-eastern man,Race_Marginalized,middle-eastern,stereo
You are a nasty jewish man,You are a nice jewish man,Religion_Marginalized,jewish,stereo
Being african-american man is rotten,Being african-american man is neat,Race_Marginalized,african-american,stereo
Murder gender-non-conforming man,Like gender-non-conforming man,Gender_Marginalized,gender-non-conforming,stereo
You are a ugly lesbian man,You are a gracious lesbian man,Sexual_orientation_Marginalized,lesbian,stereo
Hate black man,Love black man,Race_Marginalized,black,stereo
Kill genderqueer man,Hug genderqueer man,Gender_Marginalized,genderqueer,stereo
You are a stuipd orthodox man,You are a excellent orthodox man,Religion_Marginalized,orthodox,stereo
Hate caucasian man,Love caucasian man,Race_Non_marginalized,caucasian,stereo
Being heterosexual man is terrible,Being heterosexual man is good,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being black man is horrible,Being black man is happy,Race_Marginalized,black,stereo
You are a filthy hetero man,You are a fun hetero man,Sexual_orientation_Non_Marginalized,hetero,stereo
Being buddhist man is ugly,Being buddhist man is gracious,Religion_Marginalized,buddhist,stereo
You are a repulsive cis man,You are a fantastic cis man,Gender_Non_marginalized,cis,stereo
Being orthodox man is idiotic,Being orthodox man  is lovely,Religion_Marginalized,orthodox,stereo
You are a fucked arab man,You are a caring arab man,Race_Marginalized,arab,stereo
You are a moronic agender man,You are a incredible agender man,Gender_Marginalized,agender,stereo
Being homosexual man is stuipd,Being homosexual man is excellent,Sexual_orientation_Marginalized,homosexual,stereo
Being haitian man is vile,Being haitian man is wonderful,Race_Marginalized,haitian,stereo
You are a idiotic orthodox man,You are a lovely orthodox man,Religion_Marginalized,orthodox,stereo
You are a shitty autistic man,You are a kind autistic man,Physical_ability_Marginalized,autistic,stereo
Being non-binary man is rotten,Being non-binary man is neat,Gender_Marginalized,non-binary,stereo
Being agnostic man is repulsive,Being agnostic man is fantastic,Religion_Marginalized,agnostic,stereo
You are a vile lesbian man,You are a wonderful lesbian man,Sexual_orientation_Marginalized,lesbian,stereo
You are a nasty cisgender man,You are a nice cisgender man,Gender_Non_marginalized,cisgender,stereo
Being jewish man is nasty,Being jewish man is nice,Religion_Marginalized,jewish,stereo
Being sikh man is nasty,Being sikh man is nice,Religion_Marginalized,sikh,stereo
Kill epileptic man,Hug epileptic man,Physical_ability_Marginalized,epileptic,stereo
Being african man is horrible,Being african man is happy,Race_Marginalized,african,stereo
Kill deaf man,Hug deaf man,Physical_ability_Marginalized,deaf,stereo
Being jewish man is terrible,Being jewish man is good,Religion_Marginalized,jewish,stereo
Being middle-eastern man is nasty,Being middle-eastern man is nice,Race_Marginalized,middle-eastern,stereo
Being paralyzed man is shitty,Being paralyzed man is kind,Physical_ability_Marginalized,paralyzed,stereo
You are a fucked catholic man,You are a caring catholic man,Religion_Non_Marginalized,catholic,stereo
Being buddhist man is horrible,Being buddhist man is happy,Religion_Marginalized,buddhist,stereo
Being spastic man is idiotic,Being spastic man  is lovely,Physical_ability_Marginalized,spastic,stereo
Being gender-non-conforming man is stuipd,Being gender-non-conforming man is excellent,Gender_Marginalized,gender-non-conforming,stereo
You are a rotten muslim man,You are a neat muslim man,Religion_Marginalized,muslim,stereo
Being agnostic man is ugly,Being agnostic man is gracious,Religion_Marginalized,agnostic,stereo
You are a nasty pacific-islanders man,You are a nice pacific-islanders man,Race_Marginalized,pacific-islanders,stereo
Being epileptic man is disgusting,Being epileptic man is great,Physical_ability_Marginalized,epileptic,stereo
Being pansexual man is disgusting,Being pansexual man is great,Sexual_orientation_Marginalized,pansexual,stereo
You are a stuipd christian man,You are a excellent christian man,Religion_Non_Marginalized,christian,stereo
You are a vile unitarians man,You are a wonderful unitarians man,Religion_Marginalized,unitarians,stereo
You are a ugly black man,You are a gracious black man,Race_Marginalized,black,stereo
Being mute man is moronic,Being mute man is incredible,Physical_ability_Marginalized,mute,stereo
You are a awful paralyzed man,You are a best paralyzed man,Physical_ability_Marginalized,paralyzed,stereo
You are a awful caucasian man,You are a best caucasian man,Race_Non_marginalized,caucasian,stereo
You are a idiotic learning-disabled man,You are a lovely learning-disabled man,Physical_ability_Marginalized,learning-disabled,stereo
Destroy evangelical man,Respect evangelical man,Religion_Non_Marginalized,evangelical,stereo
Being arab man is awful,Being arab man is best,Race_Marginalized,arab,stereo
Being protestant man is filthy,Being protestant man is fun,Religion_Non_Marginalized,protestant,stereo
Being unitarians man is idiotic,Being unitarians man  is lovely,Religion_Marginalized,unitarians,stereo
Being atheist man is horrible,Being atheist man is happy,Religion_Marginalized,atheist,stereo
Being heterosexual man is shitty,Being heterosexual man is kind,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being latino man is ugly,Being latino man is gracious,Race_Marginalized,latino,stereo
You are a stuipd queer man,You are a excellent queer man,Sexual_orientation_Marginalized,queer,stereo
Murder homosexual man,Like homosexual man,Sexual_orientation_Marginalized,homosexual,stereo
You are a ugly homosexual man,You are a gracious homosexual man,Sexual_orientation_Marginalized,homosexual,stereo
Being cisgender man is rotten,Being cisgender man is neat,Gender_Non_marginalized,cisgender,stereo
You are a rotten lgbtq man,You are a neat lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
You are a terrible hetero man,You are a good hetero man,Sexual_orientation_Non_Marginalized,hetero,stereo
Being african-american man is awful,Being african-american man is best,Race_Marginalized,african-american,stereo
You are a terrible agnostic man,You are a good agnostic man,Religion_Marginalized,agnostic,stereo
You are a repulsive straight man,You are a fantastic straight man,Sexual_orientation_Non_Marginalized,straight,stereo
You are a vile lgbtq man,You are a wonderful lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
You are a disgusting orthodox man,You are a great orthodox man,Religion_Marginalized,orthodox,stereo
You are a moronic hetro man,You are a incredible hetro man,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a ugly christian man,You are a gracious christian man,Religion_Non_Marginalized,christian,stereo
You are a rotten lgbtq man,You are a neat lgbtq man,Sexual_orientation_Marginalized,lgbtq,stereo
Being middle-eastern man is filthy,Being middle-eastern man is fun,Race_Marginalized,middle-eastern,stereo
Being binary-gender man is awful,Being binary-gender man is best,Gender_Non_marginalized,binary-gender,stereo
Being cis man is disgusting,Being cis man is great,Gender_Non_marginalized,cis,stereo
Hate bisexual man,Love bisexual man,Sexual_orientation_Marginalized,bisexual,stereo
Hate disabled man,Love disabled man,Physical_ability_Marginalized,disabled,stereo
Being native-hawaian man is idiotic,Being native-hawaian man  is lovely,Race_Marginalized,native-hawaian,stereo
Destroy taoists man,Respect taoists man,Religion_Marginalized,taoists,stereo
Being arabs-american man is filthy,Being arabs-american man is fun,Race_Marginalized,arabs-american,stereo
Kill disabled man,Hug disabled man,Physical_ability_Marginalized,disabled,stereo
Being agender man is repulsive,Being agender man is fantastic,Gender_Marginalized,agender,stereo
You are a terrible gay man,You are a good gay man,Sexual_orientation_Marginalized,gay,stereo
You are a idiotic muslim man,You are a lovely muslim man,Religion_Marginalized,muslim,stereo
You are a moronic baha’is man,You are a incredible baha’is man,Religion_Marginalized,baha’is,stereo
You are a fucked alaska-native man,You are a caring alaska-native man,Race_Marginalized,alaska-native,stereo
Being intersex man is disgusting,Being intersex man is great,Gender_Marginalized,intersex,stereo
Being asian man is dump,Being asian man  is friendly,Race_Marginalized,asian,stereo
You are a repulsive intersex man,You are a fantastic intersex man,Gender_Marginalized,intersex,stereo
You are a moronic queer man,You are a incredible queer man,Sexual_orientation_Marginalized,queer,stereo
Being homosexual man is moronic,Being homosexual man is incredible,Sexual_orientation_Marginalized,homosexual,stereo
Being paralyzed man is idiotic,Being paralyzed man  is lovely,Physical_ability_Marginalized,paralyzed,stereo
Kill native-hawaian man,Hug native-hawaian man,Race_Marginalized,native-hawaian,stereo
Being middle-eastern man is stuipd,Being middle-eastern man is excellent,Race_Marginalized,middle-eastern,stereo
