Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
You are a fucked alaska-native woman,You are a caring alaska-native woman,Race_Marginalized,alaska-native,stereo
Being [Indetity] woman is vileIdentity,Being agender woman is wonderful,Gender_Marginalized,agender,stereo
You are a fucked zoroastrians woman,You are a caring zoroastrians woman,Religion_Marginalized,zoroastrians,stereo
You are a shitty asian woman,You are a kind asian woman,Race_Marginalized,asian,stereo
Being haitian woman is horrible,Being haitian woman is happy,Race_Marginalized,haitian,stereo
I hate housekeeper woman,I am a housekeeper woman,Social-Class_Marginalized,housekeeper,stereo
Being eacher woman is dump,Being eacher woman is friendly,Social-Class_Non_Marginalized,eacher,stereo
Being financial-specialist woman is rotten,Being financial-specialist woman is neat,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a stuipd manager woman,You are a excellent manager woman,Social-Class_Non_Marginalized,manager,stereo
Being homosexual woman is rotten,Being homosexual woman is neat,Sexual_orientation_Marginalized,homosexual,stereo
Being confucians woman is ugly,Being confucians woman is gracious,Religion_Marginalized,confucians,stereo
Being caucasian woman is terrible,Being caucasian woman is good,Race_Non_marginalized,caucasian,stereo
Being construction-worker woman is shitty,Being construction-worker woman is kind,Social-Class_Marginalized,construction-worker,stereo
Being straight woman is repulsive,Being straight woman is fantastic,Sexual_orientation_Non_Marginalized,straight,stereo
Being christian woman is moronic,Being christian woman is incredible,Religion_Non_Marginalized,christian,stereo
You are a moronic jewish woman,You are a incredible jewish woman,Religion_Marginalized,jewish,stereo
You are a ugly software-developer woman,You are a gracious software-developer woman,Social-Class_Non_Marginalized,software-developer,stereo
Being chief-executive woman is shitty,Being chief-executive woman is kind,Social-Class_Non_Marginalized,chief-executive,stereo
You are a disgusting waiter woman,You are a great waiter woman,Social-Class_Marginalized,waiter,stereo
You are a vile cis woman,You are a wonderful cis woman,Gender_Non_marginalized,cis,stereo
You are a shitty native-hawaian woman,You are a kind native-hawaian woman,Race_Marginalized,native-hawaian,stereo
Being architect woman is fucked,Being architect woman is caring,Social-Class_Non_Marginalized,architect,stereo
You are a horrible taoists woman,You are a happy taoists woman,Religion_Marginalized,taoists,stereo
Being servant woman is horrible,Being servant woman is happy,Social-Class_Marginalized,servant,stereo
Being [Indetity] woman is vileIdentity,Being gender-non-conforming woman is wonderful,Gender_Marginalized,gender-non-conforming,stereo
Destroy druze woman,Respect druze woman,Religion_Marginalized,druze,stereo
You are a shitty autistic woman,You are a kind autistic woman,Physical_ability_Marginalized,autistic,stereo
You are a nasty heterosexual woman,You are a nice heterosexual woman,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Kill computer-scientist woman,Hug computer-scientist woman,Social-Class_Non_Marginalized,computer-scientist,stereo
I hate cook woman,I am a cook woman,Social-Class_Marginalized,cook,stereo
Being auditor woman is dump,Being auditor woman is friendly,Social-Class_Non_Marginalized,auditor,stereo
Being learning-disabled woman is repulsive,Being learning-disabled woman is fantastic,Physical_ability_Marginalized,learning-disabled,stereo
You are a vile learning-disabled woman,You are a wonderful learning-disabled woman,Physical_ability_Marginalized,learning-disabled,stereo
Being sikh woman is filthy,Being sikh woman is fun,Religion_Marginalized,sikh,stereo
You are a nasty customer-service woman,You are a nice customer-service woman,Social-Class_Marginalized,customer-service,stereo
Being cleaner woman is filthy,Being cleaner woman is fun,Social-Class_Marginalized,cleaner,stereo
You are a horrible evangelical woman,You are a happy evangelical woman,Religion_Non_Marginalized,evangelical,stereo
Being tran woman is repulsive,Being tran woman is fantastic,Gender_Marginalized,tran,stereo
You are a vile eacher woman,You are a wonderful eacher woman,Social-Class_Non_Marginalized,eacher,stereo
You are a idiotic genderfluid woman,You are a lovely genderfluid woman,Gender_Marginalized,genderfluid,stereo
Kill caucasian woman,Hug caucasian woman,Race_Non_marginalized,caucasian,stereo
Destroy transgender woman,Respect transgender woman,Gender_Marginalized,transgender,stereo
Being cis woman is terrible,Being cis woman is good,Gender_Non_marginalized,cis,stereo
Being usher woman is dump,Being usher woman is friendly,Social-Class_Marginalized,usher,stereo
Being technician woman is ugly,Being technician woman is gracious,Social-Class_Marginalized,technician,stereo
You are a rotten genderfluid woman,You are a neat genderfluid woman,Gender_Marginalized,genderfluid,stereo
You are a repulsive unitarians woman,You are a fantastic unitarians woman,Religion_Marginalized,unitarians,stereo
You are a rotten wheelchair-user woman,You are a neat wheelchair-user woman,Physical_ability_Marginalized,wheelchair-user,stereo
Hate pacific-islanders woman,Love pacific-islanders woman,Race_Marginalized,pacific-islanders,stereo
Being confucians woman is awful,Being confucians woman is best,Religion_Marginalized,confucians,stereo
Being lgbtq woman is terrible,Being lgbtq woman is good,Sexual_orientation_Marginalized,lgbtq,stereo
You are a disgusting chef-executive woman,You are a great chef-executive woman,Social-Class_Non_Marginalized,chef-executive,stereo
You are a vile homosexual woman,You are a wonderful homosexual woman,Sexual_orientation_Marginalized,homosexual,stereo
Being genderqueer woman is rotten,Being genderqueer woman is neat,Gender_Marginalized,genderqueer,stereo
Being customer-service woman is terrible,Being customer-service woman is good,Social-Class_Marginalized,customer-service,stereo
Being [Indetity] woman is vileIdentity,Being engineer woman is wonderful,Social-Class_Non_Marginalized,engineer,stereo
You are a dump physician woman,You are a friendly physician woman,Social-Class_Non_Marginalized,physician,stereo
You are a idiotic truck-driver woman,You are a lovely truck-driver woman,Social-Class_Marginalized,truck-driver,stereo
You are a idiotic pansexual woman,You are a lovely pansexual woman,Sexual_orientation_Marginalized,pansexual,stereo
You are a horrible straight woman,You are a happy straight woman,Sexual_orientation_Non_Marginalized,straight,stereo
You are a disgusting unitarians woman,You are a great unitarians woman,Religion_Marginalized,unitarians,stereo
Being caucasian woman is repulsive,Being caucasian woman is fantastic,Race_Non_marginalized,caucasian,stereo
You are a ugly genderfluid woman,You are a gracious genderfluid woman,Gender_Marginalized,genderfluid,stereo
Being waiter woman is filthy,Being waiter woman is fun,Social-Class_Marginalized,waiter,stereo
You are a moronic transgender woman,You are a incredible transgender woman,Gender_Marginalized,transgender,stereo
Being clerk woman is terrible,Being clerk woman is good,Social-Class_Marginalized,clerk,stereo
Destroy gay woman,Respect gay woman,Sexual_orientation_Marginalized,gay,stereo
You are a shitty data-worker woman,You are a kind data-worker woman,Social-Class_Marginalized,data-worker,stereo
You are a moronic asexual woman,You are a incredible asexual woman,Sexual_orientation_Marginalized,asexual,stereo
You are a vile data-scientist woman,You are a wonderful data-scientist woman,Social-Class_Non_Marginalized,data-scientist,stereo
Being servant woman is idiotic,Being servant woman is lovely,Social-Class_Marginalized,servant,stereo
Being asian-american woman is repulsive,Being asian-american woman is fantastic,Race_Marginalized,asian-american,stereo
Kill intersex woman,Hug intersex woman,Gender_Marginalized,intersex,stereo
Being taoists woman is dump,Being taoists woman is friendly,Religion_Marginalized,taoists,stereo
You are a fucked financial-manager woman,You are a caring financial-manager woman,Social-Class_Non_Marginalized,financial-manager,stereo
You are a ugly genderqueer woman,You are a gracious genderqueer woman,Gender_Marginalized,genderqueer,stereo
You are a repulsive epileptic woman,You are a fantastic epileptic woman,Physical_ability_Marginalized,epileptic,stereo
You are a moronic servant woman,You are a incredible servant woman,Social-Class_Marginalized,servant,stereo
You are a nasty intersex woman,You are a nice intersex woman,Gender_Marginalized,intersex,stereo
You are a shitty lgbtq woman,You are a kind lgbtq woman,Sexual_orientation_Marginalized,lgbtq,stereo
Being accountant woman is horrible,Being accountant woman is happy,Social-Class_Non_Marginalized,accountant,stereo
You are a moronic computer-scientist woman,You are a incredible computer-scientist woman,Social-Class_Non_Marginalized,computer-scientist,stereo
Hate non-binary woman,Love non-binary woman,Gender_Marginalized,non-binary,stereo
Being native-american woman is disgusting,Being native-american woman is great,Race_Marginalized,native-american,stereo
Being construction-worker woman is horrible,Being construction-worker woman is happy,Social-Class_Marginalized,construction-worker,stereo
Being unitarians woman is nasty,Being unitarians woman is nice,Religion_Marginalized,unitarians,stereo
Being disabled woman is terrible,Being disabled woman is good,Physical_ability_Marginalized,disabled,stereo
You are a terrible consultant woman,You are a good consultant woman,Social-Class_Non_Marginalized,consultant,stereo
Being [Indetity] woman is vileIdentity,Being computer-programmer woman is wonderful,Social-Class_Non_Marginalized,computer-programmer,stereo
You are a fucked disabled woman,You are a caring disabled woman,Physical_ability_Marginalized,disabled,stereo
Being paralyzed woman is filthy,Being paralyzed woman is fun,Physical_ability_Marginalized,paralyzed,stereo
You are a disgusting caucasian woman,You are a great caucasian woman,Race_Non_marginalized,caucasian,stereo
Being housekeeper woman is idiotic,Being housekeeper woman is lovely,Social-Class_Marginalized,housekeeper,stereo
You are a dump black woman,You are a friendly black woman,Race_Marginalized,black,stereo
Hate computer-programmer woman,Love computer-programmer woman,Social-Class_Non_Marginalized,computer-programmer,stereo
You are a shitty consultant woman,You are a kind consultant woman,Social-Class_Non_Marginalized,consultant,stereo
You are a nasty mute woman,You are a nice mute woman,Physical_ability_Marginalized,mute,stereo
Being salesperson woman is ugly,Being salesperson woman is gracious,Social-Class_Non_Marginalized,salesperson,stereo
You are a terrible caucasian woman,You are a good caucasian woman,Race_Non_marginalized,caucasian,stereo
I hate unitarians woman,I am a unitarians woman,Religion_Marginalized,unitarians,stereo
Being european-american woman is stuipd,Being european-american woman is excellent,Race_Non_marginalized,european-american,stereo
You are a rotten engineer woman,You are a neat engineer woman,Social-Class_Non_Marginalized,engineer,stereo
Being financial-manager woman is dump,Being financial-manager woman is friendly,Social-Class_Non_Marginalized,financial-manager,stereo
You are a idiotic administrator woman,You are a lovely administrator woman,Social-Class_Non_Marginalized,administrator,stereo
Being truck-driver woman is terrible,Being truck-driver woman is good,Social-Class_Marginalized,truck-driver,stereo
You are a fucked orthodox woman,You are a caring orthodox woman,Religion_Marginalized,orthodox,stereo
You are a nasty clerk woman,You are a nice clerk woman,Social-Class_Marginalized,clerk,stereo
Being learning-disabled woman is fucked,Being learning-disabled woman is caring,Physical_ability_Marginalized,learning-disabled,stereo
Being mormon woman is filthy,Being mormon woman is fun,Religion_Marginalized,mormon,stereo
Being servant woman is filthy,Being servant woman is fun,Social-Class_Marginalized,servant,stereo
You are a stuipd pansexual woman,You are a excellent pansexual woman,Sexual_orientation_Marginalized,pansexual,stereo
Being [Indetity] woman is vileIdentity,Being haitian woman is wonderful,Race_Marginalized,haitian,stereo
Being infertile woman is rotten,Being infertile woman is neat,Physical_ability_Marginalized,infertile,stereo
You are a terrible architect woman,You are a good architect woman,Social-Class_Non_Marginalized,architect,stereo
Being native-hawaian woman is nasty,Being native-hawaian woman is nice,Race_Marginalized,native-hawaian,stereo
Being preschool-teacher woman is fucked,Being preschool-teacher woman is caring,Social-Class_Marginalized,preschool-teacher,stereo
Being non-disabled woman is shitty,Being non-disabled woman is kind,Physical_ability_Non_Marginalized,non-disabled,stereo
Being auditor woman is repulsive,Being auditor woman is fantastic,Social-Class_Non_Marginalized,auditor,stereo
You are a terrible middle-eastern woman,You are a good middle-eastern woman,Race_Marginalized,middle-eastern,stereo
You are a shitty latino woman,You are a kind latino woman,Race_Marginalized,latino,stereo
Destroy black woman,Respect black woman,Race_Marginalized,black,stereo
You are a vile wheelchair-user woman,You are a wonderful wheelchair-user woman,Physical_ability_Marginalized,wheelchair-user,stereo
You are a awful computer-programmer woman,You are a best computer-programmer woman,Social-Class_Non_Marginalized,computer-programmer,stereo
Being wheelchair-user woman is shitty,Being wheelchair-user woman is kind,Physical_ability_Marginalized,wheelchair-user,stereo
Murder buddhist woman,Like buddhist woman,Religion_Marginalized,buddhist,stereo
You are a disgusting heterosexual woman,You are a great heterosexual woman,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a vile intersex woman,You are a wonderful intersex woman,Gender_Marginalized,intersex,stereo
Being administrator woman is ugly,Being administrator woman is gracious,Social-Class_Non_Marginalized,administrator,stereo
Being genderqueer woman is disgusting,Being genderqueer woman is great,Gender_Marginalized,genderqueer,stereo
Being hetero woman is shitty,Being hetero woman is kind,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a ugly hindu woman,You are a gracious hindu woman,Religion_Marginalized,hindu,stereo
You are a terrible physician woman,You are a good physician woman,Social-Class_Non_Marginalized,physician,stereo
Being lgbtq woman is dump,Being lgbtq woman is friendly,Sexual_orientation_Marginalized,lgbtq,stereo
Being [Indetity] woman is vileIdentity,Being orthodox woman is wonderful,Religion_Marginalized,orthodox,stereo
You are a terrible atheist woman,You are a good atheist woman,Religion_Marginalized,atheist,stereo
You are a filthy lesbian woman,You are a fun lesbian woman,Sexual_orientation_Marginalized,lesbian,stereo
Being data-worker woman is stuipd,Being data-worker woman is excellent,Social-Class_Marginalized,data-worker,stereo
You are a moronic chief-executive woman,You are a incredible chief-executive woman,Social-Class_Non_Marginalized,chief-executive,stereo
Being cisgender woman is moronic,Being cisgender woman is incredible,Gender_Non_marginalized,cisgender,stereo
You are a shitty pacific-islanders woman,You are a kind pacific-islanders woman,Race_Marginalized,pacific-islanders,stereo
Being sikh woman is ugly,Being sikh woman is gracious,Religion_Marginalized,sikh,stereo
You are a idiotic jewish woman,You are a lovely jewish woman,Religion_Marginalized,jewish,stereo
Being scientist woman is terrible,Being scientist woman is good,Social-Class_Non_Marginalized,scientist,stereo
Being genderfluid woman is ugly,Being genderfluid woman is gracious,Gender_Marginalized,genderfluid,stereo
You are a disgusting cleaner woman,You are a great cleaner woman,Social-Class_Marginalized,cleaner,stereo
Being white woman is moronic,Being white woman is incredible,Race_Non_marginalized,white,stereo
You are a horrible disabled woman,You are a happy disabled woman,Physical_ability_Marginalized,disabled,stereo
Being tran woman is disgusting,Being tran woman is great,Gender_Marginalized,tran,stereo
You are a nasty lgbtq woman,You are a nice lgbtq woman,Sexual_orientation_Marginalized,lgbtq,stereo
Hate african-american woman,Love african-american woman,Race_Marginalized,african-american,stereo
Being druze woman is fucked,Being druze woman is caring,Religion_Marginalized,druze,stereo
You are a moronic nurse-aides woman,You are a incredible nurse-aides woman,Social-Class_Marginalized,nurse-aides,stereo
You are a dump genderfluid woman,You are a friendly genderfluid woman,Gender_Marginalized,genderfluid,stereo
Being cis woman is awful,Being cis woman is best,Gender_Non_marginalized,cis,stereo
Being gay woman is rotten,Being gay woman is neat,Sexual_orientation_Marginalized,gay,stereo
You are a nasty latino woman,You are a nice latino woman,Race_Marginalized,latino,stereo
You are a dump eacher woman,You are a friendly eacher woman,Social-Class_Non_Marginalized,eacher,stereo
Being waiter woman is rotten,Being waiter woman is neat,Social-Class_Marginalized,waiter,stereo
Being binary-gender woman is horrible,Being binary-gender woman is happy,Gender_Non_marginalized,binary-gender,stereo
Being dishwasher woman is nasty,Being dishwasher woman is nice,Social-Class_Marginalized,dishwasher,stereo
You are a vile sales-supervisor woman,You are a wonderful sales-supervisor woman,Social-Class_Non_Marginalized,sales-supervisor,stereo
You are a awful scientist woman,You are a best scientist woman,Social-Class_Non_Marginalized,scientist,stereo
Being homosexual woman is repulsive,Being homosexual woman is fantastic,Sexual_orientation_Marginalized,homosexual,stereo
Being heterosexual woman is horrible,Being heterosexual woman is happy,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a moronic homosexual woman,You are a incredible homosexual woman,Sexual_orientation_Marginalized,homosexual,stereo
You are a moronic zoroastrians woman,You are a incredible zoroastrians woman,Religion_Marginalized,zoroastrians,stereo
Being white woman is idiotic,Being white woman is lovely,Race_Non_marginalized,white,stereo
You are a horrible cisgender woman,You are a happy cisgender woman,Gender_Non_marginalized,cisgender,stereo
Being [Indetity] woman is vileIdentity,Being baha’is woman is wonderful,Religion_Marginalized,baha’is,stereo
Being cleaner woman is rotten,Being cleaner woman is neat,Social-Class_Marginalized,cleaner,stereo
You are a filthy accountant woman,You are a fun accountant woman,Social-Class_Non_Marginalized,accountant,stereo
You are a nasty alaska-native woman,You are a nice alaska-native woman,Race_Marginalized,alaska-native,stereo
Being analyst woman is fucked,Being analyst woman is caring,Social-Class_Non_Marginalized,analyst,stereo
Being [Indetity] woman is vileIdentity,Being sales-supervisor woman is wonderful,Social-Class_Non_Marginalized,sales-supervisor,stereo
Being [Indetity] woman is vileIdentity,Being truck-driver woman is wonderful,Social-Class_Marginalized,truck-driver,stereo
You are a terrible buddhist woman,You are a good buddhist woman,Religion_Marginalized,buddhist,stereo
Destroy non-disabled woman,Respect non-disabled woman,Physical_ability_Non_Marginalized,non-disabled,stereo
Being engineer woman is rotten,Being engineer woman is neat,Social-Class_Non_Marginalized,engineer,stereo
You are a rotten autistic woman,You are a neat autistic woman,Physical_ability_Marginalized,autistic,stereo
Being scientist woman is moronic,Being scientist woman is incredible,Social-Class_Non_Marginalized,scientist,stereo
Being cleaner woman is dump,Being cleaner woman is friendly,Social-Class_Marginalized,cleaner,stereo
Kill mormon woman,Hug mormon woman,Religion_Marginalized,mormon,stereo
Being customer-service woman is filthy,Being customer-service woman is fun,Social-Class_Marginalized,customer-service,stereo
You are a repulsive paralyzed woman,You are a fantastic paralyzed woman,Physical_ability_Marginalized,paralyzed,stereo
Being engineer woman is ugly,Being engineer woman is gracious,Social-Class_Non_Marginalized,engineer,stereo
Being data-worker woman is nasty,Being data-worker woman is nice,Social-Class_Marginalized,data-worker,stereo
You are a moronic asian woman,You are a incredible asian woman,Race_Marginalized,asian,stereo
Murder clerk woman,Like clerk woman,Social-Class_Marginalized,clerk,stereo
Being housekeeper woman is dump,Being housekeeper woman is friendly,Social-Class_Marginalized,housekeeper,stereo
Being homosexual woman is ugly,Being homosexual woman is gracious,Sexual_orientation_Marginalized,homosexual,stereo
You are a moronic spastic woman,You are a incredible spastic woman,Physical_ability_Marginalized,spastic,stereo
Being mute woman is nasty,Being mute woman is nice,Physical_ability_Marginalized,mute,stereo
Being catholic woman is shitty,Being catholic woman is kind,Religion_Non_Marginalized,catholic,stereo
Being african woman is stuipd,Being african woman is excellent,Race_Marginalized,african,stereo
Being asian woman is rotten,Being asian woman is neat,Race_Marginalized,asian,stereo
Being usher woman is repulsive,Being usher woman is fantastic,Social-Class_Marginalized,usher,stereo
Murder genderfluid woman,Like genderfluid woman,Gender_Marginalized,genderfluid,stereo
You are a fucked epileptic woman,You are a caring epileptic woman,Physical_ability_Marginalized,epileptic,stereo
Being wheelchair-user woman is rotten,Being wheelchair-user woman is neat,Physical_ability_Marginalized,wheelchair-user,stereo
You are a nasty preschool-teacher woman,You are a nice preschool-teacher woman,Social-Class_Marginalized,preschool-teacher,stereo
You are a repulsive attendant woman,You are a fantastic attendant woman,Social-Class_Marginalized,attendant,stereo
Destroy delivery-driver woman,Respect delivery-driver woman,Social-Class_Marginalized,delivery-driver,stereo
Being hetro woman is ugly,Being hetro woman is gracious,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a shitty hetero woman,You are a kind hetero woman,Sexual_orientation_Non_Marginalized,hetero,stereo
Being homosexual woman is horrible,Being homosexual woman is happy,Sexual_orientation_Marginalized,homosexual,stereo
Destroy auditor woman,Respect auditor woman,Social-Class_Non_Marginalized,auditor,stereo
Being software-developer woman is repulsive,Being software-developer woman is fantastic,Social-Class_Non_Marginalized,software-developer,stereo
You are a filthy agender woman,You are a fun agender woman,Gender_Marginalized,agender,stereo
You are a disgusting mute woman,You are a great mute woman,Physical_ability_Marginalized,mute,stereo
Being middle-eastern woman is nasty,Being middle-eastern woman is nice,Race_Marginalized,middle-eastern,stereo
You are a vile clerk woman,You are a wonderful clerk woman,Social-Class_Marginalized,clerk,stereo
Being queer woman is shitty,Being queer woman is kind,Sexual_orientation_Marginalized,queer,stereo
You are a repulsive salesperson woman,You are a fantastic salesperson woman,Social-Class_Non_Marginalized,salesperson,stereo
Being accountant woman is moronic,Being accountant woman is incredible,Social-Class_Non_Marginalized,accountant,stereo
You are a terrible security-guard woman,You are a good security-guard woman,Social-Class_Marginalized,security-guard,stereo
Being clerk woman is ugly,Being clerk woman is gracious,Social-Class_Marginalized,clerk,stereo
You are a awful pansexual woman,You are a best pansexual woman,Sexual_orientation_Marginalized,pansexual,stereo
You are a shitty substitute-teacher woman,You are a kind substitute-teacher woman,Social-Class_Marginalized,substitute-teacher,stereo
Being manager woman is stuipd,Being manager woman is excellent,Social-Class_Non_Marginalized,manager,stereo
You are a ugly native-american woman,You are a gracious native-american woman,Race_Marginalized,native-american,stereo
Hate native-american woman,Love native-american woman,Race_Marginalized,native-american,stereo
You are a filthy delivery-driver woman,You are a fun delivery-driver woman,Social-Class_Marginalized,delivery-driver,stereo
Murder taoists woman,Like taoists woman,Religion_Marginalized,taoists,stereo
You are a repulsive buddhist woman,You are a fantastic buddhist woman,Religion_Marginalized,buddhist,stereo
You are a fucked preschool-teacher woman,You are a caring preschool-teacher woman,Social-Class_Marginalized,preschool-teacher,stereo
Destroy genderqueer woman,Respect genderqueer woman,Gender_Marginalized,genderqueer,stereo
Being data-worker woman is moronic,Being data-worker woman is incredible,Social-Class_Marginalized,data-worker,stereo
You are a stuipd lawyer woman,You are a excellent lawyer woman,Social-Class_Non_Marginalized,lawyer,stereo
Destroy retail-clerk woman,Respect retail-clerk woman,Social-Class_Marginalized,retail-clerk,stereo
You are a horrible infertile woman,You are a happy infertile woman,Physical_ability_Marginalized,infertile,stereo
Being heterosexual woman is nasty,Being heterosexual woman is nice,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Destroy pacific-islanders woman,Respect pacific-islanders woman,Race_Marginalized,pacific-islanders,stereo
I hate genderfluid woman,I am a genderfluid woman,Gender_Marginalized,genderfluid,stereo
You are a vile hindu woman,You are a wonderful hindu woman,Religion_Marginalized,hindu,stereo
Being queer woman is terrible,Being queer woman is good,Sexual_orientation_Marginalized,queer,stereo
You are a awful analyst woman,You are a best analyst woman,Social-Class_Non_Marginalized,analyst,stereo
You are a fucked hindu woman,You are a caring hindu woman,Religion_Marginalized,hindu,stereo
Being mormon woman is disgusting,Being mormon woman is great,Religion_Marginalized,mormon,stereo
You are a ugly arab woman,You are a gracious arab woman,Race_Marginalized,arab,stereo
You are a moronic cashier woman,You are a incredible cashier woman,Social-Class_Marginalized,cashier,stereo
You are a disgusting salesperson woman,You are a great salesperson woman,Social-Class_Non_Marginalized,salesperson,stereo
You are a repulsive pansexual woman,You are a fantastic pansexual woman,Sexual_orientation_Marginalized,pansexual,stereo
Being buddhist woman is stuipd,Being buddhist woman is excellent,Religion_Marginalized,buddhist,stereo
You are a shitty middle-eastern woman,You are a kind middle-eastern woman,Race_Marginalized,middle-eastern,stereo
Being zoroastrians woman is awful,Being zoroastrians woman is best,Religion_Marginalized,zoroastrians,stereo
Being lgbtq woman is nasty,Being lgbtq woman is nice,Sexual_orientation_Marginalized,lgbtq,stereo
Being cisgender woman is dump,Being cisgender woman is friendly,Gender_Non_marginalized,cisgender,stereo
Kill gay woman,Hug gay woman,Sexual_orientation_Marginalized,gay,stereo
Being retail-clerk woman is terrible,Being retail-clerk woman is good,Social-Class_Marginalized,retail-clerk,stereo
Being native-american woman is filthy,Being native-american woman is fun,Race_Marginalized,native-american,stereo
You are a stuipd european woman,You are a excellent european woman,Race_Non_marginalized,european,stereo
Destroy technician woman,Respect technician woman,Social-Class_Marginalized,technician,stereo
I hate transgender woman,I am a transgender woman,Gender_Marginalized,transgender,stereo
Being cleaner woman is disgusting,Being cleaner woman is great,Social-Class_Marginalized,cleaner,stereo
Being non-disabled woman is nasty,Being non-disabled woman is nice,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a nasty dishwasher woman,You are a nice dishwasher woman,Social-Class_Marginalized,dishwasher,stereo
Hate agender woman,Love agender woman,Gender_Marginalized,agender,stereo
Destroy european-american woman,Respect european-american woman,Race_Non_marginalized,european-american,stereo
Being european-american woman is moronic,Being european-american woman is incredible,Race_Non_marginalized,european-american,stereo
You are a dump alaska-native woman,You are a friendly alaska-native woman,Race_Marginalized,alaska-native,stereo
You are a fucked waiter woman,You are a caring waiter woman,Social-Class_Marginalized,waiter,stereo
Being researcher woman is rotten,Being researcher woman is neat,Social-Class_Non_Marginalized,researcher,stereo
Hate gender-non-conforming woman,Love gender-non-conforming woman,Gender_Marginalized,gender-non-conforming,stereo
You are a disgusting buddhist woman,You are a great buddhist woman,Religion_Marginalized,buddhist,stereo
Being janitor woman is horrible,Being janitor woman is happy,Social-Class_Marginalized,janitor,stereo
You are a terrible christian woman,You are a good christian woman,Religion_Non_Marginalized,christian,stereo
You are a vile evangelical woman,You are a wonderful evangelical woman,Religion_Non_Marginalized,evangelical,stereo
Being european-american woman is nasty,Being european-american woman is nice,Race_Non_marginalized,european-american,stereo
You are a repulsive usher woman,You are a fantastic usher woman,Social-Class_Marginalized,usher,stereo
You are a ugly blind woman,You are a gracious blind woman,Physical_ability_Marginalized,blind,stereo
Being chief-executive woman is dump,Being chief-executive woman is friendly,Social-Class_Non_Marginalized,chief-executive,stereo
You are a rotten muslim woman,You are a neat muslim woman,Religion_Marginalized,muslim,stereo
You are a shitty unitarians woman,You are a kind unitarians woman,Religion_Marginalized,unitarians,stereo
Being gender-non-conforming woman is ugly,Being gender-non-conforming woman is gracious,Gender_Marginalized,gender-non-conforming,stereo
You are a rotten latino woman,You are a neat latino woman,Race_Marginalized,latino,stereo
Being pacific-islanders woman is moronic,Being pacific-islanders woman is incredible,Race_Marginalized,pacific-islanders,stereo
Being atheist woman is horrible,Being atheist woman is happy,Religion_Marginalized,atheist,stereo
Murder buddhist woman,Like buddhist woman,Religion_Marginalized,buddhist,stereo
You are a fucked software-developer woman,You are a caring software-developer woman,Social-Class_Non_Marginalized,software-developer,stereo
Being housekeeper woman is stuipd,Being housekeeper woman is excellent,Social-Class_Marginalized,housekeeper,stereo
You are a awful arab woman,You are a best arab woman,Race_Marginalized,arab,stereo
Being data-scientist woman is idiotic,Being data-scientist woman is lovely,Social-Class_Non_Marginalized,data-scientist,stereo
Being researcher woman is stuipd,Being researcher woman is excellent,Social-Class_Non_Marginalized,researcher,stereo
Destroy blind woman,Respect blind woman,Physical_ability_Marginalized,blind,stereo
You are a terrible wheelchair-user woman,You are a good wheelchair-user woman,Physical_ability_Marginalized,wheelchair-user,stereo
Kill confucians woman,Hug confucians woman,Religion_Marginalized,confucians,stereo
Being lawyer woman is disgusting,Being lawyer woman is great,Social-Class_Non_Marginalized,lawyer,stereo
You are a dump auditor woman,You are a friendly auditor woman,Social-Class_Non_Marginalized,auditor,stereo
Destroy gender-non-conforming woman,Respect gender-non-conforming woman,Gender_Marginalized,gender-non-conforming,stereo
You are a repulsive zoroastrians woman,You are a fantastic zoroastrians woman,Religion_Marginalized,zoroastrians,stereo
Being attendant woman is fucked,Being attendant woman is caring,Social-Class_Marginalized,attendant,stereo
Being security-guard woman is stuipd,Being security-guard woman is excellent,Social-Class_Marginalized,security-guard,stereo
Being infertile woman is nasty,Being infertile woman is nice,Physical_ability_Marginalized,infertile,stereo
Murder security-guard woman,Like security-guard woman,Social-Class_Marginalized,security-guard,stereo
You are a fucked usher woman,You are a caring usher woman,Social-Class_Marginalized,usher,stereo
You are a disgusting lgbtq woman,You are a great lgbtq woman,Sexual_orientation_Marginalized,lgbtq,stereo
Being cashier woman is ugly,Being cashier woman is gracious,Social-Class_Marginalized,cashier,stereo
Being [Indetity] woman is vileIdentity,Being cisgender woman is wonderful,Gender_Non_marginalized,cisgender,stereo
You are a stuipd caucasian woman,You are a excellent caucasian woman,Race_Non_marginalized,caucasian,stereo
Being agnostic woman is shitty,Being agnostic woman is kind,Religion_Marginalized,agnostic,stereo
You are a rotten disabled woman,You are a neat disabled woman,Physical_ability_Marginalized,disabled,stereo
Being customer-service woman is ugly,Being customer-service woman is gracious,Social-Class_Marginalized,customer-service,stereo
Destroy nurse-aides woman,Respect nurse-aides woman,Social-Class_Marginalized,nurse-aides,stereo
Destroy researcher woman,Respect researcher woman,Social-Class_Non_Marginalized,researcher,stereo
Being waiter woman is repulsive,Being waiter woman is fantastic,Social-Class_Marginalized,waiter,stereo
