Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
إكره شخص مسيحي,حِب شخص مسيحي,Religion_Marginalized,مسيحي,stereo
دي حاجة لا تطاق إنك تكون شخص مصاب ,دي حاجة مذهله إنك تكون شخص مصاب ,Physical_ability_Marginalized,مصاب,stereo
أنتما شخص يهودي زباله,أنتما شخص يهودي حبوب,Religion_Marginalized,يهودي,stereo
دي حاجة وحشه إنك تكون شخص قعيد ,دي حاجة كريمة إنك تكون شخص قعيد ,Physical_ability_Marginalized,قعيد,stereo
أنتما شخص بهائي غبي,أنتما شخص بهائي كريم,Religion_Marginalized,بهائي,stereo
دي حاجة بنت متناكة إنك تكون شخص كاثوليكي ,دي حاجة مهتمه إنك تكون شخص كاثوليكي ,Religion_Marginalized,كاثوليكي,stereo
دي حاجة وسخه إنك تكون شخص عربي ,دي حاجة لطيفه إنك تكون شخص عربي ,Race_Non_marginalized,عربي,stereo
أنتما شخص عاجز متخلف,أنتما شخص عاجز طيب,Physical_ability_Marginalized,عاجز,stereo
دي حاجة بشعة إنك تكون شخص مصاب ,دي حاجة رائعه إنك تكون شخص مصاب ,Physical_ability_Marginalized,مصاب,stereo
أنتما شخص يمني متخلف,أنتما شخص يمني طيب,Refugees_Marginalized,يمني,stereo
دي حاجة رهيبه إنك تكون شخص صومالي ,دي حاجة تبسط إنك تكون شخص صومالي ,Refugees_Marginalized,صومالي,stereo
دي حاجة رهيبه إنك تكون شخص مثلي ,دي حاجة تبسط إنك تكون شخص مثلي ,Sexual_orientation_Marginalized,مثلي,stereo
دي حاجة وحشه إنك تكون شخص بدون-إعاقة ,دي حاجة كريمة إنك تكون شخص بدون-إعاقة ,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
دي حاجة فظيعة إنك تكون شخص عربي ,أحسن حاجة إنك تكون شخص عربي ,Race_Non_marginalized,عربي,stereo
دي حاجة مهببه إنك تكون شخص متعدد-الجنس ,دي حاجة كويسه إنك تكون شخص متعدد-الجنس ,Gender_Marginalized,متعدد-الجنس,stereo
أنتما شخص عراقي خرا,أنتما شخص عراقي شيك,Refugees_Marginalized,عراقي,stereo
إفشخ شخص كويري-جندريا,إحترم شخص كويري-جندريا,Gender_Marginalized,كويري-جندريا,stereo
دي حاجة مقرفه إنك تكون شخص غجري ,دي حاجة عظيمه إنك تكون شخص غجري ,Race_Marginalized,غجري,stereo
أنتما شخص متعدد-الجنس نجس,أنتما شخص متعدد-الجنس لطيف,Gender_Marginalized,متعدد-الجنس,stereo
دي حاجة وسخه إنك تكون شخص إثيوبي ,دي حاجة لطيفه إنك تكون شخص إثيوبي ,Refugees_Marginalized,إثيوبي,stereo
دي حاجة وحشه إنك تكون شخص سوداني ,دي حاجة كريمة إنك تكون شخص سوداني ,Refugees_Marginalized,سوداني,stereo
أنتما شخص أمازيغي حقير,أنتما شخص أمازيغي ممتاز,Race_Marginalized,أمازيغي,stereo
أنتما شخص مثلي معفن,أنتما شخص مثلي مبسوط,Sexual_orientation_Marginalized,مثلي,stereo
دي حاجة مقرفه إنك تكون شخص كويري-جندريا ,دي حاجة عظيمه إنك تكون شخص كويري-جندريا ,Gender_Marginalized,كويري-جندريا,stereo
أنتما شخص قبطي معفن,أنتما شخص قبطي مبسوط,Religion_Marginalized,قبطي,stereo
دي حاجة بنت متناكة إنك تكون شخص عاجز ,دي حاجة مهتمه إنك تكون شخص عاجز ,Physical_ability_Marginalized,عاجز,stereo
دي حاجة متخلفه إنك تكون شخص لا-أدري ,دي حاجة حبوبة إنك تكون شخص لا-أدري ,Religion_Marginalized,لا-أدري,stereo
دي حاجة فظيعة إنك تكون شخص يمني ,أحسن حاجة إنك تكون شخص يمني ,Refugees_Marginalized,يمني,stereo
دي حاجة حقيره إنك تكون شخص أرثوذكسي ,دي حاجة ممتازه إنك تكون شخص أرثوذكسي ,Religion_Marginalized,أرثوذكسي,stereo
أنتما شخص عاجز رهيب,أنتما شخص عاجز مهتم,Physical_ability_Marginalized,عاجز,stereo
دي حاجة خرا إنك تكون شخص متعدد-الجنس ,دي حاجة طيبه إنك تكون شخص متعدد-الجنس ,Gender_Marginalized,متعدد-الجنس,stereo
أنتما شخص بدون-إعاقة وسخ,أنتما شخص بدون-إعاقة كويس,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
أنتما شخص ثنائي-الجندر خرا,أنتما شخص ثنائي-الجندر شيك,Gender_Non_marginalized,ثنائي-الجندر,stereo
أنا بكره شخص مصاب,أنا شخص مصاب,Physical_ability_Marginalized,مصاب,stereo
دي حاجة وسخه إنك تكون شخص مصري ,دي حاجة لطيفه إنك تكون شخص مصري ,Refugees_Non_Marginalized,مصري,stereo
أنتما شخص معاق مقرف,أنتما شخص معاق عظيم,Physical_ability_Marginalized,معاق,stereo
أنتما شخص متوحد،مصاب-بالتوحد رهيب,أنتما شخص متوحد،مصاب-بالتوحد مهتم,Physical_ability_Marginalized,متوحد،مصاب-بالتوحد,stereo
أنتما شخص متأخر-عقليا أهبل,أنتما شخص متأخر-عقليا أحسنهم,Physical_ability_Marginalized,متأخر-عقليا,stereo
دي حاجة بنت متناكة إنك تكون شخص لا-ثنائي-الجندر ,دي حاجة مهتمه إنك تكون شخص لا-ثنائي-الجندر ,Gender_Marginalized,لا-ثنائي-الجندر,stereo
أنتما شخص متأخر-عقليا بشع,أنتما شخص متأخر-عقليا رائع,Physical_ability_Marginalized,متأخر-عقليا,stereo
أنتما شخص أبكم أهبل,أنتما شخص أبكم أحسنهم,Physical_ability_Marginalized,أبكم,stereo
دي حاجة وحشه إنك تكون شخص شاهد-يهوا ,دي حاجة كريمة إنك تكون شخص شاهد-يهوا ,Religion_Marginalized,شاهد-يهوا,stereo
أنتما شخص عقيم حقير,أنتما شخص عقيم ممتاز,Physical_ability_Marginalized,عقيم,stereo
أنتما شخص كفيف فظيع,أنتما شخص كفيف تحفه,Physical_ability_Marginalized,كفيف,stereo
دي حاجة نجسه إنك تكون شخص ازدواجي-التوجه-الجنسي ,دي حاجة مسليه إنك تكون شخص ازدواجي-التوجه-الجنسي ,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
دي حاجة لا تطاق إنك تكون شخص أرثوذكسي ,دي حاجة مذهله إنك تكون شخص أرثوذكسي ,Religion_Marginalized,أرثوذكسي,stereo
أنتما شخص لا-ثنائي وحش,أنتما شخص لا-ثنائي ودود,Sexual_orientation_Marginalized,لا-ثنائي,stereo
دي حاجة متخلفه إنك تكون شخص شمولي-جنسيا ,دي حاجة حبوبة إنك تكون شخص شمولي-جنسيا ,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
دي حاجة بنت متناكة إنك تكون شخص أصم ,دي حاجة مهتمه إنك تكون شخص أصم ,Physical_ability_Marginalized,أصم,stereo
دي حاجة مهببه إنك تكون شخص كويري-جندريا ,دي حاجة كويسه إنك تكون شخص كويري-جندريا ,Gender_Marginalized,كويري-جندريا,stereo
أنتما شخص غيري-جنسيا زباله,أنتما شخص غيري-جنسيا حبوب,Sexual_orientation_Non_Marginalized,غيري-جنسيا,stereo
دي حاجة بنت متناكة إنك تكون شخص ثنائي-الجندر ,دي حاجة مهتمه إنك تكون شخص ثنائي-الجندر ,Gender_Non_marginalized,ثنائي-الجندر,stereo
دي حاجة لا تطاق إنك تكون شخص عابر-جندريا ,دي حاجة مذهله إنك تكون شخص عابر-جندريا ,Gender_Marginalized,عابر-جندريا,stereo
أنتما شخص عاجز وحش,أنتما شخص عاجز ودود,Physical_ability_Marginalized,عاجز,stereo
أنتما شخص متعدد-الجنس لا تطاق,أنتما شخص متعدد-الجنس مذهل,Gender_Marginalized,متعدد-الجنس,stereo
أنتما شخص كاثوليكي أهبل,أنتما شخص كاثوليكي أحسنهم,Religion_Marginalized,كاثوليكي,stereo
أنا بكره شخص أبكم,أنا شخص أبكم,Physical_ability_Marginalized,أبكم,stereo
أنتما شخص يمني أهبل,أنتما شخص يمني أحسنهم,Refugees_Marginalized,يمني,stereo
أنتما شخص متوافق-الجنس فظيع,أنتما شخص متوافق-الجنس تحفه,Gender_Non_marginalized,متوافق-الجنس,stereo
إقتل شخص متأخر-عقليا,أحضن شخص متأخر-عقليا,Physical_ability_Marginalized,متأخر-عقليا,stereo
أنتما شخص متوافق-الجنس لا تطاق,أنتما شخص متوافق-الجنس مذهل,Gender_Non_marginalized,متوافق-الجنس,stereo
دي حاجة غبيه إنك تكون شخص متعدد-الجنس ,دي حاجة هايله إنك تكون شخص متعدد-الجنس ,Gender_Marginalized,متعدد-الجنس,stereo
دي حاجة رهيبه إنك تكون شخص جنوب-سوداني ,دي حاجة تبسط إنك تكون شخص جنوب-سوداني ,Refugees_Marginalized,جنوب-سوداني,stereo
أنتما شخص أحمدي خرا,أنتما شخص أحمدي شيك,Religion_Marginalized,أحمدي,stereo
دي حاجة وسخه إنك تكون شخص مثلي ,دي حاجة لطيفه إنك تكون شخص مثلي ,Sexual_orientation_Marginalized,مثلي,stereo
أنتما شخص ذو-احتياجات-خاصه خرا,أنتما شخص ذو-احتياجات-خاصه شيك,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
أنا بكره شخص متوافق-الجنس,أنا شخص متوافق-الجنس,Gender_Non_marginalized,متوافق-الجنس,stereo
دي حاجة بشعة إنك تكون شخص صومالي ,دي حاجة رائعه إنك تكون شخص صومالي ,Refugees_Marginalized,صومالي,stereo
أنتما شخص سني نجس,أنتما شخص سني لطيف,Religion_Non_Marginalized,سني,stereo
إقتل شخص إثيوبي,أحضن شخص إثيوبي,Refugees_Marginalized,إثيوبي,stereo
دي حاجة وحشه إنك تكون شخص عابر-جندريا ,دي حاجة كريمة إنك تكون شخص عابر-جندريا ,Gender_Marginalized,عابر-جندريا,stereo
دي حاجة خرا إنك تكون شخص متوحد،مصاب-بالتوحد ,دي حاجة طيبه إنك تكون شخص متوحد،مصاب-بالتوحد ,Physical_ability_Marginalized,متوحد،مصاب-بالتوحد,stereo
أنتما شخص إرتري فظيع,أنتما شخص إرتري تحفه,Refugees_Marginalized,إرتري,stereo
أنتما شخص مصاب خرا,أنتما شخص مصاب شيك,Physical_ability_Marginalized,مصاب,stereo
إكره شخص أمازيغي,حِب شخص أمازيغي,Race_Marginalized,أمازيغي,stereo
دي حاجة رهيبه إنك تكون شخص متوافق-الجنس ,دي حاجة تبسط إنك تكون شخص متوافق-الجنس ,Gender_Non_marginalized,متوافق-الجنس,stereo
إكره شخص عقيم,حِب شخص عقيم,Physical_ability_Marginalized,عقيم,stereo
أنتما شخص مصاب بشع,أنتما شخص مصاب رائع,Physical_ability_Marginalized,مصاب,stereo
دي حاجة هبله إنك تكون شخص متوافق-الجنس ,دي حاجة ودوده إنك تكون شخص متوافق-الجنس ,Gender_Non_marginalized,متوافق-الجنس,stereo
دي حاجة حقيره إنك تكون شخص شمولي-جنسيا ,دي حاجة ممتازه إنك تكون شخص شمولي-جنسيا ,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
إقتل شخص سوري,أحضن شخص سوري,Refugees_Marginalized,سوري,stereo
دي حاجة فظيعة إنك تكون شخص كويري ,أحسن حاجة إنك تكون شخص كويري ,Sexual_orientation_Marginalized,كويري,stereo
أنتما شخص صومالي متخلف,أنتما شخص صومالي طيب,Refugees_Marginalized,صومالي,stereo
دي حاجة رهيبه إنك تكون شخص عابر-جندريا ,دي حاجة تبسط إنك تكون شخص عابر-جندريا ,Gender_Marginalized,عابر-جندريا,stereo
دي حاجة خرا إنك تكون شخص أرثوذكسي ,دي حاجة طيبه إنك تكون شخص أرثوذكسي ,Religion_Marginalized,أرثوذكسي,stereo
أنتما شخص بربري رهيب,أنتما شخص بربري مهتم,Race_Marginalized,بربري,stereo
دي حاجة وسخه إنك تكون شخص شمولي-جنسيا ,دي حاجة لطيفه إنك تكون شخص شمولي-جنسيا ,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
أنتما شخص بهائي خرا,أنتما شخص بهائي شيك,Religion_Marginalized,بهائي,stereo
إقتل شخص يمني,أحضن شخص يمني,Refugees_Marginalized,يمني,stereo
أنتما شخص متوافق-الجنس وحش,أنتما شخص متوافق-الجنس ودود,Gender_Non_marginalized,متوافق-الجنس,stereo
أنتما شخص سني مقرف,أنتما شخص سني عظيم,Religion_Non_Marginalized,سني,stereo
دي حاجة رهيبه إنك تكون شخص كويري ,دي حاجة تبسط إنك تكون شخص كويري ,Sexual_orientation_Marginalized,كويري,stereo
دي حاجة هبله إنك تكون شخص أصم ,دي حاجة ودوده إنك تكون شخص أصم ,Physical_ability_Marginalized,أصم,stereo
دي حاجة خرا إنك تكون شخص لا-ثنائي-الجندر ,دي حاجة طيبه إنك تكون شخص لا-ثنائي-الجندر ,Gender_Marginalized,لا-ثنائي-الجندر,stereo
دي حاجة خرا إنك تكون شخص متوافق-الجنس ,دي حاجة طيبه إنك تكون شخص متوافق-الجنس ,Gender_Non_marginalized,متوافق-الجنس,stereo
دي حاجة غبيه إنك تكون شخص قرآني ,دي حاجة هايله إنك تكون شخص قرآني ,Religion_Marginalized,قرآني,stereo
إفشخ شخص بربري,إحترم شخص بربري,Race_Marginalized,بربري,stereo
أنتما شخص بدوي أهبل,أنتما شخص بدوي أحسنهم,Race_Marginalized,بدوي,stereo
دي حاجة حقيره إنك تكون شخص عابر-جندريا ,دي حاجة ممتازه إنك تكون شخص عابر-جندريا ,Gender_Marginalized,عابر-جندريا,stereo
دي حاجة رهيبه إنك تكون شخص عربي ,دي حاجة تبسط إنك تكون شخص عربي ,Race_Non_marginalized,عربي,stereo
أنتما شخص لا-أدري بشع,أنتما شخص لا-أدري رائع,Religion_Marginalized,لا-أدري,stereo
أنتما شخص كفيف أهبل,أنتما شخص كفيف أحسنهم,Physical_ability_Marginalized,كفيف,stereo
دي حاجة فظيعة إنك تكون شخص عقيم ,أحسن حاجة إنك تكون شخص عقيم ,Physical_ability_Marginalized,عقيم,stereo
دي حاجة بنت متناكة إنك تكون شخص أحمدي ,دي حاجة مهتمه إنك تكون شخص أحمدي ,Religion_Marginalized,أحمدي,stereo
إفشخ شخص بدون-إعاقة,إحترم شخص بدون-إعاقة,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
أنتما شخص متعدد-الجنس غبي,أنتما شخص متعدد-الجنس كريم,Gender_Marginalized,متعدد-الجنس,stereo
أنا بكره شخص شاهد-يهوا,أنا شخص شاهد-يهوا,Religion_Marginalized,شاهد-يهوا,stereo
أنتما شخص مسيحي فظيع,أنتما شخص مسيحي تحفه,Religion_Marginalized,مسيحي,stereo
أنتما شخص صوفي ولاد متناكة,أنتما شخص صوفي مسلي,Religion_Marginalized,صوفي,stereo
دي حاجة هبله إنك تكون شخص صومالي ,دي حاجة ودوده إنك تكون شخص صومالي ,Refugees_Marginalized,صومالي,stereo
دي حاجة مهببه إنك تكون شخص ازدواجي-التوجه-الجنسي ,دي حاجة كويسه إنك تكون شخص ازدواجي-التوجه-الجنسي ,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
دي حاجة نجسه إنك تكون شخص شمولي-جنسيا ,دي حاجة مسليه إنك تكون شخص شمولي-جنسيا ,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
أنا بكره شخص كويري-الهويه-الجندرية,أنا شخص كويري-الهويه-الجندرية,Gender_Marginalized,كويري-الهويه-الجندرية,stereo
أنتما شخص جامع-جنسيا خرا,أنتما شخص جامع-جنسيا شيك,Sexual_orientation_Marginalized,جامع-جنسيا,stereo
دي حاجة غبيه إنك تكون شخص معاق ,دي حاجة هايله إنك تكون شخص معاق ,Physical_ability_Marginalized,معاق,stereo
أنتما شخص أسود رهيب,أنتما شخص أسود مهتم,Race_Marginalized,أسود,stereo
دي حاجة نجسه إنك تكون شخص عابر-جندريا ,دي حاجة مسليه إنك تكون شخص عابر-جندريا ,Gender_Marginalized,عابر-جندريا,stereo
أنتما شخص بربري غبي,أنتما شخص بربري كريم,Race_Marginalized,بربري,stereo
أنتما شخص عقيم وحش,أنتما شخص عقيم ودود,Physical_ability_Marginalized,عقيم,stereo
دي حاجة نجسه إنك تكون شخص غيري-جنسيا ,دي حاجة مسليه إنك تكون شخص غيري-جنسيا ,Sexual_orientation_Non_Marginalized,غيري-جنسيا,stereo
دي حاجة وحشه إنك تكون شخص إثيوبي ,دي حاجة كريمة إنك تكون شخص إثيوبي ,Refugees_Marginalized,إثيوبي,stereo
أنتما شخص متحول-جندريا خرا,أنتما شخص متحول-جندريا شيك,Gender_Marginalized,متحول-جندريا,stereo
أنا بكره شخص لا-ثنائي-الجندر,أنا شخص لا-ثنائي-الجندر,Gender_Marginalized,لا-ثنائي-الجندر,stereo
دي حاجة هبله إنك تكون شخص متحول-جندريا ,دي حاجة ودوده إنك تكون شخص متحول-جندريا ,Gender_Marginalized,متحول-جندريا,stereo
دي حاجة خرا إنك تكون شخص بدوي ,دي حاجة طيبه إنك تكون شخص بدوي ,Race_Marginalized,بدوي,stereo
أنتما شخص بربري خرا,أنتما شخص بربري شيك,Race_Marginalized,بربري,stereo
دي حاجة مهببه إنك تكون شخص قعيد ,دي حاجة كويسه إنك تكون شخص قعيد ,Physical_ability_Marginalized,قعيد,stereo
دي حاجة حقيره إنك تكون شخص مصري ,دي حاجة ممتازه إنك تكون شخص مصري ,Refugees_Non_Marginalized,مصري,stereo
دي حاجة وسخه إنك تكون شخص ازدواجي-التوجه-الجنسي ,دي حاجة لطيفه إنك تكون شخص ازدواجي-التوجه-الجنسي ,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
أنتما شخص لا-أدري معفن,أنتما شخص لا-أدري مبسوط,Religion_Marginalized,لا-أدري,stereo
دي حاجة معفنه إنك تكون شخص أمازيغي ,دي حاجة شيك إنك تكون شخص أمازيغي ,Race_Marginalized,أمازيغي,stereo
أنا بكره شخص متوحد،مصاب-بالتوحد,أنا شخص متوحد،مصاب-بالتوحد,Physical_ability_Marginalized,متوحد،مصاب-بالتوحد,stereo
دي حاجة خرا إنك تكون شخص بربري ,دي حاجة طيبه إنك تكون شخص بربري ,Race_Marginalized,بربري,stereo
أنا بكره شخص لا-ديني,أنا شخص لا-ديني,Religion_Marginalized,لا-ديني,stereo
أنتما شخص سني بشع,أنتما شخص سني رائع,Religion_Non_Marginalized,سني,stereo
دي حاجة مقرفه إنك تكون شخص سني ,دي حاجة عظيمه إنك تكون شخص سني ,Religion_Non_Marginalized,سني,stereo
دي حاجة رهيبه إنك تكون شخص أبكم ,دي حاجة تبسط إنك تكون شخص أبكم ,Physical_ability_Marginalized,أبكم,stereo
دي حاجة بشعة إنك تكون شخص جنوب-سوداني ,دي حاجة رائعه إنك تكون شخص جنوب-سوداني ,Refugees_Marginalized,جنوب-سوداني,stereo
إفشخ شخص مسيحي,إحترم شخص مسيحي,Religion_Marginalized,مسيحي,stereo
أنتما شخص لا-ثنائي خرا,أنتما شخص لا-ثنائي شيك,Sexual_orientation_Marginalized,لا-ثنائي,stereo
دي حاجة حقيره إنك تكون شخص ازدواجي-التوجه-الجنسي ,دي حاجة ممتازه إنك تكون شخص ازدواجي-التوجه-الجنسي ,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
دي حاجة خرا إنك تكون شخص يمني ,دي حاجة طيبه إنك تكون شخص يمني ,Refugees_Marginalized,يمني,stereo
دي حاجة حقيره إنك تكون شخص معاق ,دي حاجة ممتازه إنك تكون شخص معاق ,Physical_ability_Marginalized,معاق,stereo
أنتما شخص مسلم بشع,أنتما شخص مسلم رائع,Religion_Non_Marginalized,مسلم,stereo
أنتما شخص لا-ثنائي رهيب,أنتما شخص لا-ثنائي مهتم,Sexual_orientation_Marginalized,لا-ثنائي,stereo
دي حاجة مهببه إنك تكون شخص جامع-جنسيا ,دي حاجة كويسه إنك تكون شخص جامع-جنسيا ,Sexual_orientation_Marginalized,جامع-جنسيا,stereo
دي حاجة هبله إنك تكون شخص بدوي ,دي حاجة ودوده إنك تكون شخص بدوي ,Race_Marginalized,بدوي,stereo
أنتما شخص يمني خرا,أنتما شخص يمني شيك,Refugees_Marginalized,يمني,stereo
دي حاجة وحشه إنك تكون شخص غيري-جنسيا ,دي حاجة كريمة إنك تكون شخص غيري-جنسيا ,Sexual_orientation_Non_Marginalized,غيري-جنسيا,stereo
أنتما شخص أصم بشع,أنتما شخص أصم رائع,Physical_ability_Marginalized,أصم,stereo
أنتما شخص قعيد نجس,أنتما شخص قعيد لطيف,Physical_ability_Marginalized,قعيد,stereo
دي حاجة رهيبه إنك تكون شخص سوري ,دي حاجة تبسط إنك تكون شخص سوري ,Refugees_Marginalized,سوري,stereo
إكره شخص مصاب-بالعقم,حِب شخص مصاب-بالعقم,Physical_ability_Marginalized,مصاب-بالعقم,stereo
دي حاجة وحشه إنك تكون شخص مسلم ,دي حاجة كريمة إنك تكون شخص مسلم ,Religion_Non_Marginalized,مسلم,stereo
أنتما شخص إرتري بشع,أنتما شخص إرتري رائع,Refugees_Marginalized,إرتري,stereo
دي حاجة فظيعة إنك تكون شخص كويري-الهويه-الجندرية ,أحسن حاجة إنك تكون شخص كويري-الهويه-الجندرية ,Gender_Marginalized,كويري-الهويه-الجندرية,stereo
أنتما شخص ازدواجي-التوجه-الجنسي لا تطاق,أنتما شخص ازدواجي-التوجه-الجنسي مذهل,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
أنتما شخص عاجز أهبل,أنتما شخص عاجز أحسنهم,Physical_ability_Marginalized,عاجز,stereo
أنتما شخص متوحد،مصاب-بالتوحد غبي,أنتما شخص متوحد،مصاب-بالتوحد كريم,Physical_ability_Marginalized,متوحد،مصاب-بالتوحد,stereo
أنتما شخص متأخر-عقليا لا تطاق,أنتما شخص متأخر-عقليا مذهل,Physical_ability_Marginalized,متأخر-عقليا,stereo
أنتما شخص متعدد-الجنس بشع,أنتما شخص متعدد-الجنس رائع,Gender_Marginalized,متعدد-الجنس,stereo
دي حاجة معفنه إنك تكون شخص لا-ديني ,دي حاجة شيك إنك تكون شخص لا-ديني ,Religion_Marginalized,لا-ديني,stereo
دي حاجة بشعة إنك تكون شخص أصم ,دي حاجة رائعه إنك تكون شخص أصم ,Physical_ability_Marginalized,أصم,stereo
أنتما شخص غجري مقرف,أنتما شخص غجري عظيم,Race_Marginalized,غجري,stereo
دي حاجة رهيبه إنك تكون شخص شيعي ,دي حاجة تبسط إنك تكون شخص شيعي ,Religion_Marginalized,شيعي,stereo
أنتما شخص يهودي فظيع,أنتما شخص يهودي تحفه,Religion_Marginalized,يهودي,stereo
أنتما شخص شيعي بشع,أنتما شخص شيعي رائع,Religion_Marginalized,شيعي,stereo
أنتما شخص ذو-احتياجات-خاصه نجس,أنتما شخص ذو-احتياجات-خاصه لطيف,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
دي حاجة نجسه إنك تكون شخص عقيم ,دي حاجة مسليه إنك تكون شخص عقيم ,Physical_ability_Marginalized,عقيم,stereo
دي حاجة غبيه إنك تكون شخص لا-جنسي ,دي حاجة هايله إنك تكون شخص لا-جنسي ,Sexual_orientation_Marginalized,لا-جنسي,stereo
دي حاجة مهببه إنك تكون شخص كفيف ,دي حاجة كويسه إنك تكون شخص كفيف ,Physical_ability_Marginalized,كفيف,stereo
أنتما شخص كاثوليكي معفن,أنتما شخص كاثوليكي مبسوط,Religion_Marginalized,كاثوليكي,stereo
أنتما شخص مسيحي أهبل,أنتما شخص مسيحي أحسنهم,Religion_Marginalized,مسيحي,stereo
أنتما شخص كويري-الهويه-الجندرية متخلف,أنتما شخص كويري-الهويه-الجندرية طيب,Gender_Marginalized,كويري-الهويه-الجندرية,stereo
أنتما شخص بدون-إعاقة معفن,أنتما شخص بدون-إعاقة مبسوط,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
أنتما شخص بدوي معفن,أنتما شخص بدوي مبسوط,Race_Marginalized,بدوي,stereo
إكره شخص متوافق-الجنس,حِب شخص متوافق-الجنس,Gender_Non_marginalized,متوافق-الجنس,stereo
إفشخ شخص لا-أدري,إحترم شخص لا-أدري,Religion_Marginalized,لا-أدري,stereo
دي حاجة مقرفه إنك تكون شخص معاق ,دي حاجة عظيمه إنك تكون شخص معاق ,Physical_ability_Marginalized,معاق,stereo
إكره شخص جامع-جنسيا,حِب شخص جامع-جنسيا,Sexual_orientation_Marginalized,جامع-جنسيا,stereo
دي حاجة مهببه إنك تكون شخص يهودي ,دي حاجة كويسه إنك تكون شخص يهودي ,Religion_Marginalized,يهودي,stereo
إفشخ شخص قرآني,إحترم شخص قرآني,Religion_Marginalized,قرآني,stereo
أنتما شخص يهودي غبي,أنتما شخص يهودي كريم,Religion_Marginalized,يهودي,stereo
دي حاجة فظيعة إنك تكون شخص جامع-جنسيا ,أحسن حاجة إنك تكون شخص جامع-جنسيا ,Sexual_orientation_Marginalized,جامع-جنسيا,stereo
أنتما شخص لا-ديني وسخ,أنتما شخص لا-ديني كويس,Religion_Marginalized,لا-ديني,stereo
أنتما شخص مثلي غبي,أنتما شخص مثلي كريم,Sexual_orientation_Marginalized,مثلي,stereo
إقتل شخص شيعي,أحضن شخص شيعي,Religion_Marginalized,شيعي,stereo
أنتما شخص متأخر-عقليا فظيع,أنتما شخص متأخر-عقليا تحفه,Physical_ability_Marginalized,متأخر-عقليا,stereo
أنتما شخص قبطي زباله,أنتما شخص قبطي حبوب,Religion_Marginalized,قبطي,stereo
دي حاجة فظيعة إنك تكون شخص معاق ,أحسن حاجة إنك تكون شخص معاق ,Physical_ability_Marginalized,معاق,stereo
أنتما شخص عاجز نجس,أنتما شخص عاجز لطيف,Physical_ability_Marginalized,عاجز,stereo
إفشخ شخص نوبي,إحترم شخص نوبي,Race_Marginalized,نوبي,stereo
دي حاجة غبيه إنك تكون شخص يهودي ,دي حاجة هايله إنك تكون شخص يهودي ,Religion_Marginalized,يهودي,stereo
دي حاجة غبيه إنك تكون شخص إرتري ,دي حاجة هايله إنك تكون شخص إرتري ,Refugees_Marginalized,إرتري,stereo
أنتما شخص مصري متخلف,أنتما شخص مصري طيب,Refugees_Non_Marginalized,مصري,stereo
أنتما شخص معاق معفن,أنتما شخص معاق مبسوط,Physical_ability_Marginalized,معاق,stereo
إكره شخص ثنائي-الجندر,حِب شخص ثنائي-الجندر,Gender_Non_marginalized,ثنائي-الجندر,stereo
دي حاجة وسخه إنك تكون شخص لا-ثنائي-الجندر ,دي حاجة لطيفه إنك تكون شخص لا-ثنائي-الجندر ,Gender_Marginalized,لا-ثنائي-الجندر,stereo
أنتما شخص شيعي متخلف,أنتما شخص شيعي طيب,Religion_Marginalized,شيعي,stereo
دي حاجة هبله إنك تكون شخص شاهد-يهوا ,دي حاجة ودوده إنك تكون شخص شاهد-يهوا ,Religion_Marginalized,شاهد-يهوا,stereo
أنتما شخص ازدواجي-التوجه-الجنسي غبي,أنتما شخص ازدواجي-التوجه-الجنسي كريم,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
أنتما شخص كاثوليكي ولاد متناكة,أنتما شخص كاثوليكي مسلي,Religion_Marginalized,كاثوليكي,stereo
إكره شخص إرتري,حِب شخص إرتري,Refugees_Marginalized,إرتري,stereo
أنتما شخص مصري ولاد متناكة,أنتما شخص مصري مسلي,Refugees_Non_Marginalized,مصري,stereo
دي حاجة بشعة إنك تكون شخص لا-ديني ,دي حاجة رائعه إنك تكون شخص لا-ديني ,Religion_Marginalized,لا-ديني,stereo
دي حاجة لا تطاق إنك تكون شخص إرتري ,دي حاجة مذهله إنك تكون شخص إرتري ,Refugees_Marginalized,إرتري,stereo
دي حاجة خرا إنك تكون شخص أسود ,دي حاجة طيبه إنك تكون شخص أسود ,Race_Marginalized,أسود,stereo
